source,target
944,711
887,771
799,910
717,900
685,770
704,833
653,628
618,949
879,894
687,507
741,827
619,947
543,922
695,813
961,516
991,835
683,706
982,792
869,791
674,814
962,999
909,910
871,547
940,868
736,603
557,711
981,631
683,522
654,645
678,643
806,669
661,900
631,936
858,935
563,523
982,839
576,643
653,672
697,794
799,789
966,623
666,947
912,972
707,854
525,779
683,955
648,679
565,988
936,573
565,910
797,802
626,943
658,786
520,634
513,542
756,978
622,798
685,984
736,879
682,508
559,810
704,840
991,533
686,898
900,871
502,681
687,862
569,877
551,705
848,837
760,681
909,911
998,772
960,955
680,790
513,697
702,1000
758,651
704,508
722,825
721,564
996,818
962,879
923,740
750,846
961,695
995,674
923,821
875,945
989,701
842,539
962,817
624,910
966,907
760,864
761,826
965,648
981,822
653,658
981,584
921,737
685,939
844,554
796,790
861,883
885,689
842,966
522,830
969,825
599,915
685,996
828,749
648,605
722,867
676,637
609,711
845,568
799,597
914,729
721,765
848,1000
963,730
704,851
557,560
702,599
802,990
936,697
979,580
630,811
670,670
741,957
607,646
654,577
879,880
974,626
618,635
716,980
743,714
624,861
809,505
915,691
901,597
557,900
871,548
674,629
907,802
974,512
614,935
776,573
636,613
887,702
924,541
884,921
607,752
680,579
619,514
969,616
849,908
983,521
718,586
861,675
540,806
717,630
749,817
782,874
858,889
950,732
734,944
748,721
808,586
948,671
549,686
562,926
540,516
817,757
540,625
674,516
830,660
565,891
995,606
799,599
996,751
717,506
982,965
562,920
653,853
608,734
761,521
594,678
642,774
571,611
560,577
565,713
717,827
635,935
734,887
887,881
623,540
665,922
667,895
914,960
683,925
601,851
570,640
706,771
504,803
717,863
849,843
557,563
623,929
630,643
929,962
787,540
826,927
816,762
761,769
827,731
986,776
679,691
818,785
796,572
513,565
690,957
773,871
974,738
502,841
608,643
907,897
782,825
981,693
513,886
671,891
530,644
942,745
687,676
710,512
549,659
626,505
948,543
942,585
907,715
593,953
512,595
710,554
761,612
595,933
797,889
543,598
648,527
560,981
619,633
683,645
741,545
563,616
933,513
526,657
960,501
921,606
665,824
849,667
683,594
907,797
565,862
741,531
619,908
933,528
948,521
643,699
690,559
827,699
725,866
936,922
881,735
530,540
844,538
751,778
641,926
611,862
734,592
960,669
676,623
576,559
940,987
661,598
691,695
608,817
640,556
736,629
677,582
832,821
696,507
599,783
622,893
620,924
835,692
614,532
559,873
914,706
687,713
983,932
674,633
995,803
737,512
619,778
907,766
679,564
941,569
691,979
648,914
766,933
812,880
909,573
520,579
887,800
761,974
751,996
828,848
653,983
923,948
907,504
827,915
687,649
981,556
842,824
522,897
666,664
562,509
593,865
593,958
799,625
661,776
958,627
963,671
797,754
623,727
753,939
741,847
630,756
806,982
736,797
670,889
759,897
955,803
614,998
635,870
826,992
515,889
741,862
527,800
512,693
844,658
633,859
658,700
576,566
701,942
778,628
770,700
996,560
640,768
618,614
640,625
502,605
855,861
587,818
805,513
515,704
991,568
776,613
943,830
734,755
897,533
869,867
821,772
748,955
733,777
653,554
899,567
552,945
608,879
925,570
828,846
918,958
666,529
685,585
678,668
593,764
617,876
643,571
786,695
786,650
871,955
540,610
915,759
819,895
747,710
929,976
940,876
915,929
753,550
620,606
674,794
793,559
513,858
560,784
995,832
832,929
931,794
999,543
928,519
593,880
630,694
916,747
530,573
654,759
773,956
717,997
974,529
909,843
717,814
523,652
690,746
629,656
832,804
751,518
530,927
619,922
914,598
804,604
969,798
593,934
640,958
678,568
692,596
826,616
845,926
929,592
917,754
629,729
940,621
614,607
881,824
520,557
687,935
810,747
597,996
736,891
594,547
710,707
570,882
924,799
670,605
790,604
667,576
734,844
717,532
929,955
526,908
626,547
624,928
756,684
950,500
990,861
991,735
630,759
696,799
593,699
776,670
748,874
671,929
792,990
937,911
790,809
878,876
753,522
792,989
610,537
969,516
862,994
899,637
877,569
717,678
601,623
619,652
786,584
776,670
770,803
751,596
543,930
996,567
554,691
597,853
688,718
996,918
950,757
983,877
653,984
702,643
614,702
855,603
