source,target
865,888
540,664
864,767
555,717
753,643
786,753
836,832
945,631
824,889
782,853
757,704
525,658
529,552
833,649
789,880
919,869
688,904
581,976
545,507
929,839
841,993
858,871
608,932
981,718
533,848
729,708
998,878
800,726
554,853
577,804
546,930
688,925
991,845
913,543
861,813
658,692
550,563
586,718
935,696
757,871
640,510
725,640
914,914
839,544
743,660
932,979
525,925
727,993
970,973
653,740
545,980
574,661
546,993
635,959
635,544
510,582
981,956
668,997
525,841
589,893
531,897
864,938
721,908
805,846
791,798
728,740
697,939
517,578
513,662
954,714
868,900
946,931
852,738
850,556
892,592
906,965
527,806
655,902
572,763
999,701
876,510
523,788
707,885
558,519
801,968
794,519
541,854
858,527
661,988
813,759
861,647
718,638
913,674
1000,614
545,629
625,576
945,969
729,684
884,973
929,566
825,502
530,578
685,740
678,546
943,966
850,605
913,845
553,979
510,741
516,828
546,856
689,867
712,858
824,646
596,719
530,846
567,658
966,805
567,780
550,790
553,910
596,848
961,534
864,513
820,545
979,557
530,978
754,622
907,712
712,657
562,746
554,623
711,922
562,779
674,680
839,784
553,549
781,728
763,667
601,981
572,580
545,777
545,511
554,712
577,602
888,923
786,873
887,930
822,845
654,730
869,885
797,500
846,968
836,894
946,898
869,739
864,501
902,694
961,677
814,773
988,653
946,950
858,784
981,958
848,682
959,869
665,664
619,837
597,787
597,866
537,517
980,722
794,739
567,525
930,879
554,593
668,813
836,835
640,896
716,955
916,978
745,571
932,834
893,948
921,716
686,508
744,653
678,544
563,988
729,925
968,712
615,841
999,524
883,631
888,839
606,557
977,667
577,515
557,892
581,917
865,869
724,683
991,516
710,609
983,874
563,612
929,652
767,687
929,625
932,879
640,725
793,757
516,740
921,682
945,623
972,696
556,634
999,641
963,557
850,752
791,661
870,872
811,657
991,956
903,703
661,874
689,969
596,952
905,748
686,921
550,858
736,899
696,671
597,889
710,741
824,821
856,771
782,613
613,500
840,622
824,928
888,994
888,741
814,970
774,605
780,704
961,915
554,545
716,540
932,845
564,786
507,746
736,893
652,597
993,559
705,884
865,941
935,619
914,532
541,877
653,749
601,882
507,975
530,980
782,783
841,825
572,940
703,722
780,937
979,686
840,935
504,742
685,845
608,681
743,655
782,734
826,802
721,914
707,550
907,852
743,753
973,790
744,709
836,951
778,717
546,936
849,929
628,906
512,573
734,866
979,528
861,594
661,735
972,706
995,618
586,806
725,573
541,615
568,755
892,676
530,894
596,839
685,612
517,575
503,976
849,972
786,851
517,981
674,901
786,733
916,574
808,615
705,796
810,957
772,710
517,701
795,560
658,776
913,830
839,517
666,912
836,576
661,954
858,584
782,600
682,914
910,888
545,831
858,691
625,541
654,625
577,926
725,541
857,690
725,974
660,975
934,673
719,880
543,889
930,686
764,750
906,752
529,643
972,739
728,572
968,636
857,696
522,631
855,844
845,771
628,980
563,863
550,539
977,648
781,934
839,704
778,994
666,775
716,976
658,982
864,622
893,577
658,589
544,617
695,692
721,665
561,602
968,890
836,917
970,861
546,734
682,905
905,865
780,817
911,851
568,665
557,958
588,837
858,516
973,537
719,572
1000,577
554,894
974,890
617,823
588,716
774,831
635,689
525,993
654,835
504,933
685,580
680,879
914,648
822,538
653,859
813,944
517,535
719,772
902,626
753,837
896,940
824,666
861,632
621,957
603,550
871,782
724,838
763,722
763,907
531,949
801,785
686,970
725,925
824,532
602,814
581,947
794,511
979,632
725,817
826,981
654,774
655,514
979,568
814,506
688,883
660,977
635,702
680,855
979,720
836,683
945,851
557,906
883,790
800,879
845,810
554,784
530,886
561,862
865,815
553,537
906,785
710,935
658,626
613,687
695,758
856,882
621,959
633,828
754,870
886,691
578,741
794,594
546,536
961,822
581,787
507,504
718,818
656,671
530,769
935,791
578,532
785,917
932,517
977,524
764,865
959,600
691,633
685,847
726,628
893,557
530,963
846,624
972,800
678,510
589,830
512,744
1000,740
934,747
744,522
601,719
858,921
883,965
724,529
888,571
673,590
810,520
586,992
793,987
884,937
991,502
754,957
857,676
516,969
929,501
923,976
586,983
975,845
685,808
