source,target
756,644
846,665
991,533
718,969
675,840
751,970
985,655
614,504
529,655
621,863
630,652
836,856
605,905
755,969
717,893
834,989
581,800
501,967
750,843
511,993
858,835
823,556
560,650
795,880
983,756
667,947
931,801
846,813
948,817
693,845
961,951
892,898
655,888
714,841
750,555
839,693
815,605
792,837
869,628
648,963
622,831
821,725
834,596
648,638
539,709
911,748
653,507
911,661
752,893
993,621
846,787
932,627
834,782
938,602
995,778
582,584
905,965
839,631
549,515
537,619
617,840
898,577
869,601
536,575
590,562
507,763
741,800
637,743
634,933
565,977
610,686
751,559
773,601
577,737
891,970
714,771
686,640
901,500
521,863
815,826
914,597
814,742
702,884
732,818
538,814
725,792
713,572
736,831
710,777
961,798
575,607
573,855
514,964
773,824
869,514
924,573
577,986
945,798
512,686
852,549
583,529
675,636
921,952
629,519
918,633
675,692
778,568
634,990
878,835
583,658
633,833
874,700
626,545
714,758
691,574
963,599
991,799
583,567
810,674
790,671
554,953
969,992
533,649
853,602
809,906
773,844
698,861
617,951
503,596
874,929
678,856
533,673
598,778
519,744
995,744
955,577
503,667
958,582
993,941
829,833
995,604
918,685
991,840
620,636
514,840
786,586
683,547
537,617
764,965
577,758
713,625
546,500
801,541
610,985
511,627
536,965
714,733
906,763
858,630
545,898
853,766
805,578
608,785
545,661
674,759
654,779
917,512
751,832
833,568
914,951
600,918
623,976
699,799
778,760
625,757
795,826
836,672
629,639
717,793
687,905
683,825
574,550
754,738
932,728
959,960
782,682
639,546
836,712
874,778
653,890
545,645
512,914
908,775
910,834
908,774
744,580
863,687
574,677
505,625
780,636
644,513
725,970
648,584
545,556
878,625
869,729
710,522
620,780
918,758
944,508
504,511
552,799
605,848
648,950
984,859
565,964
772,842
874,688
783,856
736,897
935,585
831,863
989,619
665,760
964,734
809,678
685,519
579,768
637,673
625,887
743,941
856,559
736,803
575,534
679,973
743,777
892,654
853,595
602,635
810,761
795,852
878,671
863,914
823,778
729,545
936,970
674,888
569,535
948,514
947,908
707,786
778,692
623,986
508,720
901,959
882,654
687,741
610,929
727,505
984,677
734,548
578,808
675,627
539,869
621,586
846,999
815,531
648,822
876,780
554,853
678,573
972,551
728,790
581,833
686,520
958,992
833,866
556,612
984,700
764,765
751,514
754,637
655,709
581,787
810,829
623,895
591,930
948,560
901,722
792,785
973,804
545,802
863,942
605,668
834,539
636,546
678,946
778,732
522,786
634,578
691,764
814,831
832,858
815,595
679,885
743,500
869,824
969,981
890,523
834,902
955,936
546,694
592,686
732,802
726,997
860,825
623,699
892,827
560,841
602,619
832,867
684,941
533,760
883,606
966,758
764,731
581,510
653,550
701,763
790,964
878,617
512,751
858,798
612,681
710,586
503,839
539,992
667,928
556,769
521,841
773,870
949,612
973,968
579,799
901,701
782,798
631,653
716,663
519,568
674,582
959,755
716,724
554,663
705,595
679,561
625,517
949,751
809,807
725,594
654,530
856,524
691,952
938,844
791,585
685,635
809,969
834,555
621,957
608,841
589,518
709,849
870,615
995,590
860,788
631,985
797,522
512,542
511,606
773,710
846,899
909,659
883,799
782,702
897,878
993,913
839,932
983,638
583,500
993,660
639,840
852,939
794,797
567,881
521,842
512,859
736,554
544,845
805,803
756,807
625,533
639,786
688,927
973,953
732,865
949,799
843,513
617,863
821,514
729,715
577,892
609,806
821,576
959,579
727,957
815,719
955,503
751,614
778,718
583,700
948,937
701,676
681,799
779,927
905,545
745,503
591,917
613,585
701,809
833,730
512,775
563,906
810,794
961,754
755,678
984,801
545,633
631,635
782,558
630,588
870,682
558,663
643,862
954,540
955,937
547,708
535,925
728,610
773,957
872,881
560,940
985,520
711,649
600,766
716,679
634,689
880,646
587,890
505,890
536,773
659,622
987,868
578,767
514,610
588,699
815,555
888,784
901,569
940,931
773,648
753,665
829,834
710,688
728,634
501,630
947,866
938,670
544,752
954,616
955,763
623,667
767,823
898,853
801,538
681,979
938,945
685,765
507,520
710,845
609,728
743,555
544,744
504,561
569,858
753,514
773,742
567,935
714,824
681,889
519,967
