source,target
530,823
818,642
648,849
575,542
836,958
538,679
791,547
904,818
560,661
925,898
579,624
990,864
505,946
548,941
745,874
799,886
836,596
681,959
701,968
670,956
626,719
879,918
984,897
828,1000
951,814
922,902
903,500
556,847
639,645
914,623
670,589
716,804
849,579
681,655
916,651
639,809
905,812
696,569
670,881
809,736
698,590
778,856
706,520
836,948
923,915
874,526
521,905
733,510
739,873
616,670
577,621
596,914
633,951
805,977
664,641
628,735
926,872
805,934
908,825
820,572
594,625
977,579
603,867
672,857
877,925
680,541
638,825
960,709
974,789
670,509
984,882
976,727
906,517
941,749
538,812
648,965
625,688
729,501
506,828
535,988
594,972
968,680
849,987
972,827
738,934
805,555
894,645
634,838
572,558
977,650
698,552
978,799
705,791
836,747
773,926
733,687
513,907
738,790
648,969
533,817
907,971
733,694
849,523
666,911
801,533
779,840
779,910
911,697
994,950
670,936
577,590
784,920
726,871
915,952
911,725
726,710
903,926
741,609
938,820
773,582
912,883
643,832
509,867
737,909
570,931
866,839
741,814
681,597
716,971
705,726
576,623
648,866
822,731
738,918
965,576
819,883
552,991
625,912
651,906
655,827
615,760
573,812
512,534
655,906
827,521
825,879
597,855
800,962
584,813
907,552
533,900
794,932
939,685
989,944
555,507
883,659
980,581
877,986
953,956
639,516
949,931
646,653
790,591
726,517
937,701
811,855
693,876
657,500
533,736
543,661
958,776
680,574
652,641
769,716
699,802
748,770
916,703
666,830
906,958
871,933
625,752
589,927
505,972
978,907
731,635
637,698
644,750
984,651
942,896
731,721
749,744
808,988
936,986
505,607
825,716
887,817
772,733
733,911
615,855
748,529
521,819
634,846
895,909
548,668
611,716
734,534
699,629
884,647
959,827
877,617
543,937
906,684
749,777
786,836
708,636
603,909
666,912
968,744
790,924
726,865
646,965
819,843
811,810
925,505
883,670
920,999
820,852
805,711
639,573
864,783
979,577
769,787
789,565
984,522
730,672
670,968
834,729
847,833
633,533
638,924
941,826
681,598
959,989
980,798
683,955
524,608
867,622
989,625
926,716
886,630
694,886
624,998
590,702
590,642
800,544
893,598
850,896
875,951
936,809
787,990
538,951
924,910
937,928
805,571
845,611
809,677
907,741
969,933
926,933
928,805
618,648
626,860
977,772
516,903
533,894
769,918
879,574
896,929
979,694
828,767
670,770
965,502
887,860
923,652
596,591
991,558
516,763
874,737
884,554
851,954
654,988
938,755
925,924
865,820
925,904
804,518
895,941
676,891
664,623
578,672
938,740
800,888
980,577
864,891
811,939
950,848
643,555
875,661
535,943
977,900
845,837
513,986
805,687
589,715
924,987
800,662
916,915
851,993
538,738
811,885
802,670
883,661
847,907
977,516
865,623
664,760
993,543
576,793
531,957
505,603
513,541
977,966
999,542
533,887
871,898
611,675
984,569
644,634
626,910
643,513
939,802
514,922
908,517
810,539
820,816
676,505
804,584
513,515
969,826
784,502
801,980
618,502
730,754
538,794
828,696
643,896
811,784
616,575
618,519
810,773
999,898
842,952
903,684
822,810
936,666
548,960
678,623
942,833
865,859
633,684
907,619
941,716
625,923
749,974
577,547
925,547
862,676
730,630
925,656
984,638
920,562
942,824
941,514
790,901
865,988
923,974
608,897
846,672
682,935
844,901
760,869
877,797
805,660
506,747
829,883
794,512
810,546
589,839
900,507
560,930
726,897
891,602
971,550
614,840
972,544
836,723
939,698
807,946
805,660
609,893
782,762
811,900
893,786
680,507
765,796
811,675
802,930
760,713
791,865
672,980
578,961
654,898
802,920
875,825
521,935
706,877
530,610
822,978
771,650
605,950
726,555
749,614
847,952
590,801
938,721
751,916
763,930
633,934
724,703
518,578
991,721
898,895
739,535
590,758
720,866
950,519
978,655
538,556
836,566
835,983
990,629
946,898
654,850
949,985
699,565
951,597
748,725
887,827
810,877
820,889
824,655
693,599
907,1000
809,954
533,992
938,899
971,886
811,970
564,607
724,973
834,964
899,503
800,605
539,921
626,715
678,758
769,749
518,782
850,859
573,779
771,598
550,789
734,871
533,841
925,656
819,835
836,865
532,659
527,787
749,940
926,552
556,757
912,849
849,977
845,831
942,556
795,877
865,660
784,832
