source,target
956,979
971,794
689,865
807,568
872,891
594,546
688,754
500,603
845,897
580,730
970,747
689,547
713,642
690,604
932,717
800,665
513,586
985,740
813,996
532,664
661,827
665,662
665,829
610,591
673,518
808,632
611,945
537,507
851,703
537,614
694,635
864,588
957,973
879,827
751,853
681,979
611,825
505,570
695,507
685,739
892,554
543,962
995,855
546,915
836,564
975,606
835,588
890,893
828,800
525,545
532,652
983,584
844,858
613,942
582,862
833,589
957,729
980,769
813,923
676,534
678,525
875,606
1000,607
502,797
546,844
742,611
874,965
673,694
969,612
556,541
985,931
863,542
921,700
742,693
717,727
521,888
845,877
709,945
765,719
556,669
606,955
803,621
772,988
957,640
970,617
532,623
783,813
582,877
868,654
738,998
841,567
930,899
886,611
717,850
554,513
816,917
595,732
813,662
713,677
774,729
784,514
940,788
969,936
532,957
971,706
930,529
635,815
842,575
672,519
956,746
532,508
743,814
800,517
742,777
635,766
879,626
875,844
900,570
905,957
804,793
518,827
956,925
722,676
695,982
872,877
805,642
717,870
892,769
784,524
706,597
652,973
886,542
797,911
813,807
676,828
874,817
569,789
968,712
684,978
609,970
590,752
502,757
868,627
827,841
649,968
980,540
905,716
580,966
717,740
732,851
595,812
667,632
819,865
891,908
995,583
956,590
564,992
845,618
956,851
826,506
901,908
807,670
868,851
789,601
881,624
705,932
935,833
836,931
578,628
692,506
821,778
799,829
911,741
828,530
968,530
613,628
991,608
699,979
985,749
649,941
819,669
803,884
840,992
901,724
661,597
754,893
891,673
738,539
616,963
744,611
698,667
773,713
827,984
717,618
887,950
641,707
586,635
968,890
692,720
646,988
532,816
742,873
803,908
878,530
855,803
867,649
692,865
997,871
981,990
868,673
675,539
649,724
940,859
947,895
842,669
613,802
983,504
595,863
727,678
505,733
685,831
667,661
963,727
598,714
635,663
616,646
513,541
869,751
911,535
532,596
719,964
957,985
554,648
747,727
639,537
958,640
773,573
573,694
747,732
537,521
518,540
842,931
735,801
695,838
995,668
556,975
590,643
610,559
616,785
688,721
982,946
546,531
706,841
896,844
578,687
827,563
940,901
960,551
800,732
744,890
773,527
735,907
770,919
577,576
892,840
616,545
675,843
770,932
537,530
608,716
534,718
862,703
677,866
609,510
844,725
697,723
645,835
743,949
783,880
1000,679
663,861
742,641
828,954
832,898
863,948
564,816
714,570
665,748
698,912
595,715
521,595
900,658
772,565
803,946
803,556
813,677
694,818
963,839
719,797
509,703
796,712
765,620
1000,858
649,628
582,534
798,612
657,589
647,897
803,798
606,745
678,647
673,585
827,642
666,620
819,903
815,521
616,875
630,608
800,517
706,722
506,624
719,546
783,652
827,705
867,811
932,971
685,949
632,820
803,947
691,927
587,609
589,928
958,614
868,786
875,728
727,628
626,542
635,901
816,621
742,889
732,844
886,850
616,540
901,691
833,908
816,511
502,821
714,791
622,750
803,966
698,813
691,798
717,977
783,908
580,932
640,798
777,794
803,563
609,766
914,949
835,709
698,660
564,770
874,952
815,938
851,799
876,774
608,786
864,799
804,988
704,927
532,941
940,561
588,719
650,700
845,829
992,567
550,997
717,772
816,794
774,681
827,798
924,845
928,976
798,578
794,573
506,503
803,671
957,652
595,594
954,809
886,953
833,824
610,921
879,810
668,620
795,700
845,759
690,839
847,641
727,593
892,645
985,970
914,534
690,940
635,978
955,720
803,922
787,989
661,630
974,553
938,590
828,950
975,829
635,869
980,985
983,945
800,772
501,867
722,729
794,798
591,840
983,657
505,948
532,664
717,640
914,922
588,736
816,585
790,652
684,972
956,717
532,810
742,967
787,728
706,833
556,952
905,598
868,540
511,547
580,537
695,972
963,981
539,774
673,912
777,882
556,699
644,986
525,917
968,743
821,861
503,886
876,967
911,756
973,763
529,746
847,711
746,995
742,700
804,708
613,976
833,607
832,948
743,856
784,631
813,617
609,808
630,527
717,845
987,840
608,871
541,916
732,701
717,884
657,506
846,597
597,788
597,894
521,926
784,809
832,727
534,788
983,899
864,792
559,944
877,838
945,566
914,632
967,887
525,658
647,965
797,574
805,976
630,839
811,745
924,899
859,687
506,999
828,932
