source,target
707,668
515,557
593,768
551,571
512,788
522,852
852,788
852,817
819,749
525,533
909,994
770,858
718,675
745,958
536,827
567,811
933,620
796,923
667,703
599,706
552,597
719,788
885,840
672,567
593,548
920,971
571,897
518,521
798,639
796,752
856,730
713,798
837,511
809,532
689,894
519,689
649,526
570,816
863,769
767,778
751,744
842,699
566,692
751,839
517,825
711,888
784,684
517,891
884,865
599,615
761,994
757,858
933,933
762,524
757,878
512,648
888,731
997,799
902,628
830,746
535,872
571,586
902,927
722,662
755,713
997,857
580,750
555,885
819,992
570,699
961,960
816,673
751,768
545,860
925,767
552,640
667,907
904,638
635,929
725,527
642,968
910,790
915,787
690,989
518,540
869,766
961,502
575,920
877,807
945,999
575,830
670,986
845,541
605,844
991,849
841,817
575,725
770,874
929,935
769,724
598,553
798,715
681,918
783,994
566,685
812,505
545,815
851,532
519,904
700,554
624,613
877,985
664,617
999,997
502,707
893,590
555,958
588,533
967,775
749,526
877,772
749,638
855,548
899,827
570,796
863,770
584,971
755,975
969,639
707,875
984,753
751,602
933,619
880,995
852,547
536,731
996,812
522,608
798,968
603,661
518,832
910,631
911,594
935,971
635,654
555,641
649,819
707,828
690,688
852,973
898,653
830,820
741,758
535,930
649,929
512,690
535,858
627,818
784,916
991,994
626,936
708,744
713,532
512,801
513,741
593,930
627,657
636,684
819,847
717,669
699,511
927,617
509,936
903,968
522,845
593,757
572,628
928,986
711,690
679,971
568,535
525,920
529,676
723,660
693,688
561,739
605,941
683,904
760,838
776,704
638,778
548,983
512,574
952,883
900,888
524,788
842,910
857,534
823,780
689,813
555,520
718,805
773,995
771,770
509,716
985,971
693,946
862,895
519,824
628,514
502,929
535,531
899,551
755,525
605,744
718,718
800,849
525,935
634,768
918,681
571,913
593,816
712,911
968,794
800,875
719,538
776,512
856,550
731,629
981,630
571,641
504,542
525,855
929,948
517,912
864,881
939,976
620,723
575,724
615,587
708,546
509,958
991,604
742,744
749,916
851,700
783,727
555,843
609,593
918,743
798,910
893,775
678,895
620,812
770,733
770,706
525,806
644,679
683,914
524,898
877,887
851,626
642,666
842,543
643,674
905,532
800,836
961,961
961,913
784,776
787,978
969,752
851,833
693,652
638,989
888,868
620,941
880,703
552,662
548,658
580,636
742,868
800,850
930,931
593,874
595,875
850,908
770,562
688,608
878,988
837,565
505,759
734,605
899,638
770,660
768,733
910,925
826,671
748,897
517,630
884,926
991,985
699,707
593,734
636,914
999,855
841,545
690,707
593,919
667,768
568,625
708,659
646,851
910,665
943,511
593,865
800,888
898,891
866,875
996,746
851,794
762,919
593,927
667,944
984,905
899,742
812,576
672,567
991,898
582,760
816,747
927,889
722,965
680,743
939,559
522,793
649,820
693,533
925,573
593,785
749,537
899,843
830,913
842,867
767,907
798,534
521,706
804,793
958,546
852,858
991,619
871,738
871,742
513,618
930,653
939,525
885,762
870,946
916,502
994,921
871,664
522,545
571,945
945,797
715,768
851,1000
851,999
657,900
672,524
690,940
962,844
550,884
798,592
555,666
742,749
535,535
905,765
703,913
960,593
755,907
615,514
936,643
877,675
521,664
568,895
768,512
572,886
871,934
930,533
598,761
504,786
727,873
796,531
749,506
807,781
742,519
794,980
734,911
534,950
566,924
930,899
734,676
991,934
670,828
717,505
734,530
676,601
593,876
967,704
949,840
776,779
807,844
969,606
713,651
658,828
798,735
773,592
568,555
640,809
740,990
651,704
910,667
609,970
783,799
535,708
593,745
809,867
584,556
865,804
522,543
955,801
967,780
905,975
888,798
717,944
927,901
592,826
792,990
642,777
580,553
625,980
703,877
509,573
816,852
562,832
627,924
961,671
548,978
719,645
925,916
628,577
668,779
771,648
905,883
933,586
707,983
949,670
523,818
604,937
876,504
787,568
866,999
734,735
991,519
716,583
529,740
994,627
949,702
642,999
725,520
603,633
640,540
509,923
993,608
771,690
504,762
680,796
924,814
561,622
993,895
755,988
864,782
528,650
624,787
969,778
742,804
935,592
628,986
902,990
996,826
837,585
575,597
857,692
907,957
649,552
851,942
952,529
670,605
812,987
