source,target
736,658
950,995
536,908
801,638
634,848
954,577
678,777
801,612
617,731
876,920
642,760
980,699
762,821
646,567
837,625
941,811
590,601
561,812
745,637
756,638
681,928
559,582
886,772
679,602
937,999
666,576
590,738
603,934
834,922
643,668
883,783
722,957
562,727
876,576
750,625
987,794
994,500
608,846
963,643
932,797
973,767
888,941
748,732
569,659
564,995
945,856
969,715
646,733
827,794
687,722
988,848
663,757
748,875
574,580
687,897
763,601
824,508
950,926
722,744
561,587
552,846
606,891
503,860
552,763
961,530
810,804
792,949
700,885
831,862
970,658
950,870
961,651
601,990
537,962
837,824
916,840
950,824
828,890
560,900
628,704
738,824
523,580
886,762
672,711
988,891
800,692
533,575
558,675
601,741
968,570
561,638
541,792
525,504
536,728
866,917
939,503
876,942
994,547
809,856
707,641
899,975
913,990
916,627
563,905
847,712
785,904
723,666
996,746
678,755
681,565
646,989
681,729
742,825
789,712
638,778
792,950
961,817
888,609
915,580
998,897
958,615
608,990
690,850
778,768
758,905
932,809
667,903
563,815
907,877
722,825
626,660
986,921
945,711
757,869
640,708
515,568
932,643
655,628
838,676
597,922
980,509
680,677
899,841
730,537
847,675
603,617
635,873
706,886
561,881
905,610
503,832
678,979
916,830
559,662
883,991
829,861
590,524
971,940
679,815
617,821
571,596
719,961
964,564
685,657
562,967
608,665
518,689
749,912
581,644
963,817
738,885
707,911
569,913
815,920
994,699
559,922
862,632
753,954
587,535
885,981
626,733
599,522
925,748
554,770
963,790
871,566
676,976
635,800
876,733
940,689
866,934
929,724
573,503
866,823
847,689
719,948
756,621
626,873
827,701
924,936
647,918
562,892
953,686
629,984
668,526
983,823
945,926
915,502
950,766
988,720
862,819
994,770
571,951
818,942
834,962
742,883
663,800
958,823
773,526
807,977
847,906
789,843
723,676
907,894
562,849
977,685
661,732
880,933
742,841
757,600
950,790
898,839
945,598
647,575
810,701
501,549
818,686
503,980
839,941
617,854
707,650
626,754
707,862
653,790
693,802
994,892
834,778
742,527
669,899
971,629
629,899
942,709
647,721
998,885
932,973
554,549
839,587
989,910
549,788
940,706
559,616
724,841
603,758
935,847
837,992
712,895
950,876
915,854
807,702
883,794
554,763
672,502
640,523
662,629
523,856
582,828
668,961
776,850
559,932
915,908
933,551
559,926
958,862
749,893
742,670
559,555
693,793
935,583
730,914
937,559
738,628
974,981
585,802
628,801
561,574
974,838
678,657
601,808
598,748
533,969
963,793
704,549
834,798
907,597
759,848
964,701
876,631
969,813
970,1000
680,897
994,727
820,691
801,821
581,755
834,724
650,876
690,897
720,858
856,772
691,724
953,883
981,526
842,535
950,545
855,930
738,786
722,505
523,883
862,979
530,959
756,564
738,616
893,828
897,635
596,864
937,590
561,785
661,655
986,633
809,830
655,721
857,615
755,864
935,945
646,661
916,662
961,509
666,758
564,972
720,592
642,832
636,570
971,552
970,511
685,981
998,857
881,853
681,676
590,718
589,865
924,761
610,963
693,554
569,992
974,737
994,698
642,841
716,666
929,637
573,844
950,638
666,933
785,752
835,806
935,915
679,611
562,603
513,641
780,886
886,832
880,679
986,510
603,769
561,621
541,580
961,914
838,826
608,599
986,963
835,778
938,728
610,765
722,689
939,689
554,818
681,947
609,759
699,825
663,597
581,903
988,803
742,794
883,739
916,850
617,589
974,787
757,652
987,742
970,762
587,847
554,952
790,636
722,942
680,888
610,876
762,812
994,687
994,933
867,623
549,768
865,717
666,605
938,996
890,983
699,975
650,694
989,752
835,901
730,862
580,898
907,561
597,738
774,676
932,746
582,884
609,563
916,699
983,933
636,586
503,782
824,832
666,550
690,801
748,675
935,897
834,915
712,759
539,887
559,589
900,976
681,747
824,712
994,729
561,696
907,633
663,902
503,572
963,914
650,846
914,934
881,954
897,611
561,770
691,738
730,844
603,976
539,946
762,581
531,875
963,721
566,900
748,923
628,789
773,941
585,767
780,967
738,873
503,941
694,639
945,800
592,956
932,995
655,830
824,635
562,875
539,809
670,802
564,640
720,989
880,587
792,779
916,615
881,649
681,830
617,627
914,849
964,696
824,738
559,571
