source,target
977,941
693,535
600,500
836,945
756,815
882,639
833,720
915,715
544,940
956,772
756,758
809,778
848,702
815,735
977,786
516,724
872,770
643,515
563,782
860,788
978,709
606,508
690,627
693,927
575,586
604,766
566,821
701,730
782,563
925,545
991,892
991,785
966,722
984,534
650,565
763,581
795,677
518,712
567,785
667,724
600,668
882,994
704,570
520,962
704,846
670,587
510,545
667,537
624,730
703,930
942,920
661,663
764,548
702,674
515,821
581,533
758,742
796,653
955,547
648,982
644,746
743,707
885,607
842,958
607,773
825,714
639,693
701,779
661,681
794,729
596,692
869,501
786,981
733,670
976,740
782,570
556,727
669,547
885,821
912,522
997,855
936,883
802,802
811,582
867,759
711,970
565,900
657,854
768,758
983,679
806,824
850,910
510,732
590,740
860,971
705,790
973,587
701,526
976,792
858,553
554,631
978,920
567,991
596,916
532,618
786,638
644,884
842,825
504,883
946,791
977,511
956,536
907,698
975,833
966,619
806,824
560,522
732,509
978,879
622,947
988,793
621,771
632,892
693,935
958,924
768,981
705,554
560,841
736,801
587,864
927,518
945,669
953,757
931,608
911,590
644,867
946,786
911,791
771,614
946,674
645,540
894,827
931,630
759,602
705,856
556,726
624,535
846,863
899,874
814,999
797,743
615,984
731,819
817,636
990,716
612,912
920,930
645,648
705,761
898,937
585,790
701,962
549,790
677,836
521,946
748,839
711,947
519,683
811,688
912,810
705,687
985,865
958,949
677,897
635,545
613,579
786,683
546,672
702,694
581,513
634,508
643,989
946,918
661,939
867,994
712,713
651,963
895,658
692,668
924,654
669,604
927,773
771,612
799,818
880,520
608,725
716,914
651,710
757,598
651,929
905,884
990,901
534,725
973,674
575,994
716,701
510,877
817,934
756,813
764,621
596,710
786,675
881,644
525,513
882,663
945,738
521,680
595,774
915,951
520,929
567,777
860,663
567,937
703,616
777,967
542,708
705,791
731,817
661,932
657,795
759,991
582,919
874,686
743,561
806,758
606,750
794,622
924,859
848,883
711,657
693,533
808,877
818,836
586,593
692,583
690,548
811,604
862,798
954,760
669,718
927,582
858,822
961,946
704,879
967,634
556,984
705,954
920,956
610,830
984,985
550,760
615,940
905,880
793,518
748,663
809,598
677,640
958,859
647,854
811,603
963,584
709,792
764,744
712,911
749,884
862,509
925,996
677,833
911,742
907,966
842,711
881,793
796,985
619,906
931,795
787,633
681,540
797,660
881,608
546,570
825,674
591,558
757,539
587,903
915,927
693,848
899,860
649,601
869,856
542,539
936,529
978,993
842,850
925,856
693,819
842,873
955,996
601,994
677,710
692,532
763,861
604,781
842,814
813,622
865,988
899,665
952,807
786,904
967,710
752,832
843,879
927,672
793,855
967,966
557,636
701,853
591,596
867,742
880,873
603,604
743,914
777,528
624,531
882,617
604,620
557,785
515,873
776,905
808,860
972,903
603,981
806,732
550,516
560,710
714,648
703,707
992,583
955,798
921,765
697,594
802,736
983,733
510,616
871,762
517,531
874,974
514,523
677,948
522,842
895,975
688,981
676,882
610,753
695,544
875,973
848,610
942,769
962,961
994,688
925,612
895,849
644,530
768,626
591,572
520,768
773,984
848,633
838,867
817,791
800,633
546,885
843,812
697,605
895,943
591,833
816,810
705,849
966,957
532,635
690,841
972,869
799,671
786,551
882,870
703,900
736,855
669,904
921,913
941,650
551,821
556,575
946,904
862,956
648,668
591,613
604,849
575,767
632,774
786,776
669,987
695,569
697,886
607,623
846,566
994,689
662,899
621,988
816,873
714,784
647,847
521,914
882,892
977,950
816,865
556,914
768,984
608,589
815,741
797,796
931,565
524,978
546,574
632,779
802,971
931,589
972,847
516,781
806,784
842,763
582,983
882,500
775,656
894,845
885,529
651,902
826,593
603,638
554,676
518,884
695,605
669,657
560,743
758,708
701,915
681,678
676,766
768,900
624,650
701,811
964,956
639,588
895,702
705,593
946,750
581,622
966,661
945,695
967,549
625,558
989,526
731,694
650,583
987,615
793,755
968,949
534,989
845,910
694,954
705,651
885,886
645,818
958,673
607,534
700,517
560,835
635,917
885,957
782,787
532,516
829,584
954,862
514,696
716,854
973,642
503,763
667,777
929,948
899,572
634,981
