source,target
680,745
567,737
991,562
657,725
538,608
675,590
658,867
663,621
800,910
981,575
640,892
907,569
594,827
542,737
911,900
944,861
723,789
898,687
838,946
814,809
551,518
770,716
503,776
781,907
766,696
955,803
554,575
727,547
616,558
928,571
566,914
837,971
726,549
555,600
787,700
663,612
673,674
682,519
748,545
660,590
535,945
748,525
966,847
959,555
562,683
878,992
740,537
601,675
634,815
758,772
794,755
531,885
550,585
583,710
671,610
502,677
533,517
736,899
839,578
590,648
865,890
884,839
634,797
513,512
618,922
634,541
537,560
885,917
779,512
844,812
564,890
945,674
928,516
564,887
559,805
982,889
667,869
569,921
990,682
772,791
559,937
669,869
934,515
599,826
720,991
566,869
671,855
837,860
898,771
993,777
954,696
583,988
522,521
636,545
657,873
749,675
733,911
646,606
601,714
739,755
999,931
778,639
923,843
584,752
924,636
928,531
864,552
629,687
709,551
671,819
772,538
928,968
990,714
562,596
592,542
928,991
682,541
710,826
720,830
583,732
692,634
611,752
898,829
846,692
623,781
864,940
981,563
543,555
669,601
944,955
770,824
646,515
997,676
928,882
966,905
959,673
590,987
621,964
813,960
978,682
794,669
634,916
946,631
555,930
981,825
576,679
778,507
662,761
567,933
622,940
839,819
614,677
945,500
639,851
667,756
639,631
849,514
682,584
533,810
812,588
610,502
663,794
559,777
550,939
538,930
713,822
652,649
766,838
713,644
787,765
982,744
718,726
851,862
582,916
776,511
568,800
794,536
653,672
745,891
842,754
996,927
621,976
842,763
781,762
502,548
960,940
669,931
766,821
978,705
853,690
692,750
671,610
617,956
692,503
559,746
849,956
618,719
599,958
621,661
567,714
748,571
876,634
621,715
515,574
517,976
787,788
565,862
736,943
794,843
876,969
748,727
774,619
655,940
787,737
736,924
656,910
830,654
516,649
789,888
837,960
921,511
736,729
788,541
710,787
836,913
866,716
725,764
849,964
514,599
736,901
773,855
788,837
619,891
787,900
649,508
609,934
671,861
772,987
693,835
693,675
928,637
750,642
740,557
640,959
521,544
733,804
940,541
997,748
929,934
928,704
578,662
750,694
537,807
543,860
862,968
734,526
837,601
853,553
960,782
641,575
983,822
830,693
740,628
934,533
867,692
723,517
609,570
839,567
741,805
840,889
806,715
576,596
693,614
951,668
967,616
959,851
903,930
668,750
624,552
821,539
646,865
749,617
725,862
815,712
959,612
903,955
839,970
789,752
738,934
513,750
572,532
599,540
878,998
550,683
865,582
934,809
722,742
583,603
669,826
868,706
829,852
982,561
720,777
848,715
999,982
742,882
566,533
740,839
620,615
922,680
776,625
659,996
733,583
934,550
555,542
511,925
726,793
846,583
618,525
629,534
663,932
617,790
836,949
740,578
514,573
983,860
657,704
521,547
872,514
671,577
553,666
920,862
646,707
668,854
708,850
829,579
507,760
507,896
717,601
764,589
836,534
772,857
755,946
801,782
514,915
686,543
801,935
876,777
734,789
546,656
968,778
657,765
922,863
867,966
694,675
710,678
853,791
572,747
609,993
709,938
981,757
542,923
590,949
851,603
543,719
789,843
787,801
726,707
826,691
531,678
639,643
816,627
783,766
768,777
750,576
898,878
502,530
868,762
522,973
720,646
897,921
619,986
554,649
956,620
776,657
594,732
815,813
766,553
818,683
621,701
569,854
901,726
670,651
907,955
725,561
502,689
671,756
510,839
546,631
779,951
710,527
787,548
709,524
772,923
583,942
656,973
522,843
549,559
851,926
675,814
897,944
562,747
885,896
628,515
667,695
773,539
514,615
733,861
649,875
534,618
967,970
704,834
789,698
853,843
563,512
657,876
813,587
717,554
840,598
945,665
680,546
759,753
978,805
785,859
555,979
592,780
614,618
770,993
717,720
518,967
900,940
936,943
951,949
614,685
749,501
650,526
898,642
773,723
761,650
748,620
872,654
865,934
717,618
770,628
671,637
768,703
620,557
668,642
535,852
566,565
751,558
736,892
634,945
951,875
668,957
806,574
610,733
682,522
751,881
639,563
830,816
574,583
517,649
704,782
872,543
582,540
507,830
692,714
991,659
502,792
872,528
686,516
522,689
562,988
592,975
770,718
934,521
997,756
534,953
997,535
773,776
554,957
975,909
673,759
846,552
720,537
844,805
710,846
695,707
