source,target
595,663
976,964
536,958
859,669
689,775
624,518
753,699
865,623
825,677
614,899
651,923
992,678
772,599
923,782
557,601
950,915
759,668
851,735
511,1000
632,912
538,824
522,583
786,714
798,578
674,607
767,725
628,881
716,556
806,612
962,994
510,590
592,541
848,646
841,523
919,563
522,817
957,705
764,830
958,919
688,716
792,808
902,980
830,982
747,876
592,846
691,941
982,561
947,746
646,994
791,737
967,665
743,889
761,582
811,721
533,556
530,714
950,671
791,935
557,882
557,639
764,707
516,807
759,888
516,750
857,689
531,550
716,907
537,575
764,668
638,679
925,821
837,665
889,781
815,582
825,696
591,819
643,618
992,717
669,517
522,600
508,909
957,980
564,870
845,994
842,854
650,607
861,899
520,671
866,530
875,747
648,889
837,669
815,807
757,628
572,512
726,732
538,940
818,729
840,680
520,531
879,701
820,817
914,906
536,859
768,651
965,576
572,836
812,942
989,655
927,955
595,594
859,878
961,604
766,509
863,551
682,810
734,968
849,659
753,657
900,548
879,935
614,886
643,990
641,918
537,555
894,572
646,595
945,817
940,606
683,547
627,762
848,541
729,609
879,557
838,799
792,536
658,543
820,855
768,824
957,992
889,760
600,997
564,630
686,892
764,748
975,548
669,687
986,756
600,942
875,634
558,869
650,733
864,941
863,956
866,909
967,888
732,647
873,750
752,717
926,744
557,559
508,510
820,728
978,633
971,632
516,726
922,858
788,998
545,598
786,643
587,684
520,792
806,902
726,559
664,683
960,951
746,609
592,836
844,755
997,692
792,678
761,961
637,682
927,552
941,763
557,687
820,963
886,769
900,658
510,796
869,829
660,549
767,757
695,673
723,880
767,611
734,647
542,894
764,798
967,662
766,678
896,551
605,784
595,813
678,762
883,684
605,675
803,781
648,655
953,557
734,938
594,696
883,971
578,956
889,988
669,851
634,977
747,903
917,764
538,632
948,895
683,609
947,933
866,557
777,946
594,647
508,566
869,972
900,701
875,807
825,888
564,519
824,578
638,605
761,582
820,651
792,742
690,872
929,817
835,664
542,514
928,707
500,541
799,747
817,549
947,704
928,531
815,885
830,554
910,599
664,918
665,967
819,741
994,984
609,573
555,977
942,741
975,800
600,734
508,912
947,655
763,903
691,512
992,720
606,639
880,976
536,764
747,891
960,615
732,965
975,570
965,839
670,547
536,644
531,909
947,751
633,797
751,617
830,988
820,925
859,694
777,700
522,781
806,856
933,774
894,835
767,850
989,708
851,964
947,938
611,641
889,856
511,945
717,675
995,642
815,825
873,801
628,761
922,718
940,723
725,825
708,642
763,719
927,705
925,974
786,715
763,643
702,890
875,569
922,542
815,808
861,619
550,686
542,762
844,532
543,734
825,609
910,547
678,500
764,586
708,511
886,826
732,514
873,929
574,580
665,632
680,674
574,662
516,761
550,983
774,940
820,685
902,676
600,945
773,678
628,854
609,993
792,815
540,638
755,606
632,890
520,560
559,863
646,587
761,531
536,958
722,823
752,905
845,723
869,994
889,828
857,632
886,952
873,948
746,869
522,613
972,592
898,792
992,537
906,810
774,728
550,600
729,916
717,657
777,932
928,942
928,966
726,561
526,641
992,851
609,668
627,876
543,602
892,823
985,530
940,693
564,665
917,651
787,796
806,937
762,959
835,820
531,631
755,877
872,855
763,507
820,818
835,792
726,516
799,572
872,892
942,872
820,875
985,883
545,501
917,653
649,529
774,777
928,980
883,853
935,683
898,612
992,621
605,968
989,982
806,536
650,578
717,913
889,613
854,785
820,513
776,815
520,766
605,873
933,617
540,715
755,956
883,891
722,580
693,936
758,944
634,939
543,959
757,681
900,651
811,558
531,824
976,683
982,525
919,925
961,779
550,741
678,820
700,538
597,980
824,681
926,575
824,596
658,824
914,836
688,785
953,892
658,576
851,998
609,858
940,604
811,701
935,750
609,570
541,649
879,936
693,586
918,714
859,535
627,669
815,710
995,965
786,592
702,923
674,971
711,643
731,810
896,819
914,659
947,779
947,972
692,592
973,513
969,504
614,633
989,637
509,545
772,903
518,866
926,747
574,650
845,892
681,886
977,964
906,695
982,829
536,876
997,658
835,855
560,756
948,760
758,646
681,675
965,912
696,904
938,696
660,952
824,854
925,615
746,849
725,927
933,904
556,512
845,816
