source,target
861,651
630,864
528,552
644,966
807,684
881,578
548,861
801,528
516,501
915,633
800,896
946,870
835,680
540,618
929,863
823,805
896,590
965,543
935,655
797,671
556,837
935,941
613,528
929,711
928,622
801,846
743,781
943,841
602,896
855,528
858,757
889,701
892,915
540,783
826,809
698,720
857,711
761,528
935,724
975,620
626,533
870,556
884,515
514,671
909,819
739,669
785,818
1000,613
620,514
875,753
573,945
547,875
673,565
870,780
704,830
574,827
766,759
797,781
857,772
729,671
616,795
544,695
729,659
847,941
706,608
959,570
507,628
738,809
784,580
680,968
744,968
755,896
763,642
930,965
806,718
890,677
831,928
982,622
946,664
692,683
571,635
919,816
800,548
558,995
589,565
779,812
762,728
652,707
931,865
937,507
835,802
673,827
855,955
884,504
631,811
952,935
971,878
571,716
695,559
957,901
974,591
741,951
871,716
929,578
602,949
998,822
629,544
980,723
931,952
857,640
686,606
917,518
798,791
556,964
775,892
1000,907
747,773
641,898
986,844
998,720
905,798
562,605
605,667
960,853
657,644
896,974
884,611
662,650
840,908
547,967
980,700
867,647
896,688
959,516
838,895
600,977
505,719
783,704
629,520
936,783
692,898
797,754
650,627
562,668
741,669
528,899
829,854
840,814
759,794
974,758
935,688
836,830
922,516
591,542
659,809
996,884
822,968
726,712
986,894
937,977
604,668
618,754
680,960
592,894
733,929
762,544
734,866
648,855
514,755
583,517
682,837
766,542
709,603
537,536
691,666
833,692
697,840
602,923
558,642
806,649
754,614
952,596
641,948
998,948
857,697
928,615
962,670
959,954
995,663
979,804
602,845
779,987
806,677
871,795
739,954
693,802
993,549
797,835
645,856
550,893
620,769
613,650
533,555
831,994
638,826
815,797
904,526
872,801
793,704
648,603
996,558
838,903
771,884
904,594
993,964
986,629
770,979
880,606
822,807
761,914
659,708
758,810
709,997
966,974
692,579
986,528
917,801
884,986
618,894
822,640
618,899
801,869
892,717
590,815
979,905
714,830
830,944
675,723
573,625
802,778
929,972
905,924
691,798
931,874
870,774
996,865
976,981
550,590
935,693
638,821
737,968
889,820
858,796
750,796
960,967
572,968
1000,618
835,990
996,670
960,518
614,631
570,607
640,536
804,544
648,896
691,742
871,661
604,919
556,960
785,564
704,596
785,938
540,527
937,947
564,849
657,660
900,801
754,945
909,754
570,760
650,949
937,613
682,561
659,848
628,987
765,689
798,825
767,515
801,687
554,522
678,805
564,577
829,993
724,802
567,901
680,771
971,780
823,926
758,769
550,689
849,573
620,605
816,854
982,791
855,577
768,517
806,573
544,766
797,760
935,705
884,877
890,530
709,507
648,702
988,847
938,668
987,864
754,901
931,721
505,755
815,560
547,549
943,542
739,596
875,842
741,818
815,825
838,712
931,971
995,662
519,998
650,980
995,751
898,641
533,909
528,810
515,858
775,843
785,937
770,527
896,760
822,885
976,625
750,708
919,848
501,897
704,567
881,918
919,910
676,760
943,972
520,905
673,946
1000,554
998,770
638,875
652,751
620,940
838,944
725,951
771,749
648,758
602,719
931,504
797,666
690,879
875,654
554,651
936,918
971,916
733,655
775,951
980,918
590,519
581,504
884,980
657,599
808,791
892,775
556,868
938,986
982,760
952,691
904,826
836,784
874,893
628,860
892,995
641,976
815,505
929,715
932,542
785,754
881,932
707,983
869,553
875,567
984,651
965,758
743,964
915,997
962,673
556,528
709,919
822,983
606,536
957,819
641,993
771,769
629,557
564,791
709,538
928,662
849,915
871,892
929,742
857,593
650,922
775,790
982,560
754,986
863,564
933,979
775,888
547,741
704,893
815,607
981,734
863,729
943,509
932,906
957,799
690,781
734,539
849,989
739,558
840,943
514,816
822,757
628,764
822,867
996,842
520,514
747,732
869,523
998,965
528,726
847,786
870,866
507,517
971,588
896,718
556,681
622,966
884,528
971,502
571,618
900,669
699,886
1000,852
695,1000
857,513
903,619
699,961
644,763
991,794
613,564
940,660
822,553
532,747
951,788
602,701
767,915
971,641
855,991
933,814
591,965
830,984
767,641
962,823
648,661
734,700
960,621
698,699
829,822
937,582
714,532
884,575
847,508
912,658
556,762
917,727
528,527
644,751
550,570
943,569
783,784
833,663
833,737
