source,target
526,924
545,944
569,833
609,764
685,723
715,829
600,911
588,951
870,905
952,627
984,547
518,518
805,819
747,749
790,818
631,557
951,648
593,638
715,775
520,799
906,746
676,998
956,941
946,902
893,899
526,641
677,968
747,988
725,709
883,728
737,580
983,539
525,636
640,670
950,869
699,619
602,923
840,906
724,670
798,532
927,612
968,766
773,928
904,795
558,980
778,884
882,636
731,655
743,605
943,545
544,606
773,697
625,637
847,613
523,847
827,721
677,830
947,688
518,686
907,508
544,792
867,958
925,906
562,741
518,664
982,648
731,646
990,981
584,936
965,799
634,634
789,523
574,934
693,501
525,854
936,958
509,843
532,961
783,524
789,708
567,799
848,631
531,602
720,756
699,772
881,923
847,575
648,935
937,916
535,542
679,917
724,583
812,813
927,951
549,853
544,903
524,588
525,949
890,597
546,536
890,754
943,803
513,769
702,892
547,755
840,661
796,784
880,960
536,884
706,961
600,870
518,833
526,923
946,849
609,761
535,994
899,962
611,549
633,563
529,849
518,598
872,608
646,843
535,877
676,667
676,880
712,699
960,886
809,680
998,803
717,750
629,768
892,978
586,931
610,840
790,506
699,802
629,989
871,843
899,646
882,691
731,912
743,514
706,516
951,610
529,959
813,899
787,966
550,790
537,957
848,899
789,840
847,553
535,545
630,986
925,598
686,747
743,642
813,749
526,760
890,735
842,520
546,707
609,944
706,915
937,519
835,592
513,814
676,705
770,751
871,849
877,997
686,811
544,612
544,530
951,733
840,668
992,868
917,913
731,512
671,641
568,878
531,643
586,571
890,884
689,767
544,536
805,955
706,954
526,616
790,966
517,786
993,735
536,809
707,623
918,841
544,627
597,699
797,523
896,745
728,567
686,748
903,733
526,994
883,574
842,652
584,799
796,664
927,570
821,931
609,506
596,710
951,704
638,956
857,972
712,850
796,542
967,511
847,817
787,532
547,971
984,710
531,648
656,635
700,572
676,697
910,532
922,704
888,856
588,554
549,641
828,942
951,935
712,702
818,619
828,571
562,818
591,541
797,781
726,846
989,905
782,864
535,682
937,814
535,929
928,735
979,980
809,789
951,592
685,753
562,543
1000,523
999,574
511,788
890,630
835,593
667,704
631,603
501,602
842,636
789,519
737,507
605,912
754,974
597,596
787,964
642,546
712,835
679,585
980,500
728,688
898,766
814,512
691,526
602,678
847,776
691,646
919,793
648,952
662,933
611,925
605,917
797,714
889,795
906,792
865,721
821,915
713,751
565,628
706,853
526,543
726,638
946,828
638,861
830,904
699,875
633,734
946,984
676,506
586,694
861,926
562,685
821,819
883,889
592,796
987,973
653,805
840,745
691,754
947,893
984,808
787,969
990,777
503,599
611,555
986,889
965,787
747,570
698,948
919,646
549,519
773,881
922,932
968,548
967,964
569,830
764,762
894,959
602,700
633,789
955,594
767,977
565,718
726,590
903,790
890,685
920,917
967,937
569,775
848,589
879,611
927,891
752,520
946,874
602,921
684,763
814,970
951,887
756,718
669,896
876,961
690,985
771,535
661,883
965,925
796,633
882,852
574,768
867,581
669,565
648,656
542,521
706,690
919,1000
946,890
982,748
686,686
535,812
903,908
741,755
526,529
813,795
876,747
830,656
633,509
647,745
544,761
767,760
631,830
517,960
888,608
513,638
752,708
597,916
685,875
671,992
776,904
682,746
707,765
648,864
642,842
792,525
677,711
633,591
959,737
544,791
871,747
686,826
535,836
883,885
943,881
721,710
805,750
879,531
896,980
987,812
987,842
787,736
720,945
980,519
952,683
550,682
923,858
676,512
898,923
577,879
923,873
984,808
821,828
879,523
789,933
591,700
936,779
895,941
685,642
638,786
809,958
726,996
731,976
849,728
726,767
770,689
968,778
843,873
631,929
707,519
984,850
910,546
567,800
549,854
641,579
999,855
849,562
591,810
734,632
782,633
523,586
747,851
980,672
922,641
872,939
860,939
742,601
574,617
727,585
796,616
630,723
865,902
631,536
946,596
927,590
767,789
702,813
979,672
993,612
707,981
827,869
857,613
890,916
634,951
677,583
773,602
868,766
968,895
737,819
503,925
816,726
790,664
968,649
623,915
928,632
787,855
579,566
871,589
690,723
584,522
761,748
525,803
524,519
770,992
797,888
982,788
937,627
677,970
986,517
755,923
923,662
946,590
669,636
