source,target
843,616
910,504
799,793
666,981
706,675
785,998
745,550
669,732
984,789
697,725
820,969
598,955
591,827
540,956
786,895
874,953
595,940
669,860
594,994
600,875
706,884
910,701
678,572
659,821
802,945
805,781
871,803
613,984
895,950
581,548
764,644
684,840
791,955
640,966
522,850
597,989
884,678
669,678
803,972
535,960
876,861
522,942
853,905
802,546
780,587
749,552
910,811
874,589
576,703
521,761
749,929
895,837
759,522
838,512
861,761
629,639
639,679
867,882
843,719
789,596
712,530
984,908
957,793
724,597
617,580
592,551
753,684
556,691
789,575
577,817
747,948
791,921
899,756
774,776
874,858
570,805
805,813
790,662
798,965
876,658
639,569
984,661
744,658
714,733
513,536
613,937
759,538
682,723
691,962
969,975
853,742
764,867
724,591
902,639
794,925
877,991
901,996
589,633
794,761
806,937
627,610
567,598
772,545
607,668
976,837
907,846
842,902
843,522
716,614
596,796
685,758
799,972
864,686
805,717
512,923
614,849
716,675
578,544
803,720
508,557
754,837
960,718
998,500
812,880
552,908
774,578
979,707
774,743
526,730
655,752
772,665
791,581
872,775
830,907
695,765
774,609
522,527
592,931
798,927
706,949
731,796
787,707
978,692
872,658
591,577
765,756
664,602
992,951
892,881
709,928
721,587
913,954
537,659
952,997
531,841
830,625
940,942
956,891
907,656
678,971
556,586
978,769
735,980
623,566
564,985
881,856
659,942
664,828
959,645
592,649
723,800
754,963
694,984
678,932
607,683
694,669
697,663
992,611
863,683
535,944
623,785
960,582
994,778
800,817
649,890
614,622
664,944
568,844
943,750
531,651
712,904
820,716
501,879
910,856
702,551
581,932
616,957
976,556
614,555
765,584
761,564
599,534
874,543
685,689
780,804
697,664
678,637
607,998
627,645
919,928
738,558
663,856
830,681
552,860
990,933
984,932
577,553
684,742
645,990
627,806
659,957
738,625
753,772
545,788
842,706
953,903
817,692
712,666
792,983
745,884
821,972
501,610
881,893
978,969
592,681
720,878
803,516
821,898
874,816
558,525
909,718
975,862
570,810
613,520
768,674
596,551
814,591
922,912
716,758
685,536
544,566
965,620
724,716
554,606
541,907
598,931
567,762
896,647
598,840
872,932
744,762
537,530
939,572
712,883
578,508
706,942
529,652
851,670
613,536
695,710
821,515
706,552
648,805
992,988
979,719
760,862
899,783
512,984
860,574
794,618
607,664
895,823
819,556
902,689
594,814
649,883
627,549
791,748
959,566
634,645
743,659
961,813
566,888
768,886
659,746
772,531
881,647
627,953
833,797
986,655
697,531
864,616
682,637
649,785
917,654
555,786
799,985
975,538
608,621
753,567
777,607
709,915
953,644
867,501
591,579
607,716
593,938
678,712
947,971
591,751
763,800
913,539
874,958
552,559
813,897
554,923
888,744
820,971
842,868
753,702
735,707
975,702
910,505
555,822
676,933
509,943
553,837
628,862
867,723
731,876
845,731
799,977
983,827
844,700
765,714
877,803
892,678
940,555
797,573
975,607
660,851
933,674
676,777
575,870
740,733
863,902
721,892
736,674
889,946
798,714
691,709
922,759
639,867
526,948
607,698
895,949
772,851
616,888
639,699
773,976
765,697
983,671
850,879
888,612
830,554
800,736
628,942
953,562
786,599
697,811
535,758
723,813
765,684
627,852
864,953
892,726
917,576
839,977
543,552
813,733
785,891
969,933
733,663
537,969
901,998
786,909
954,786
945,857
805,768
812,794
740,700
570,941
712,817
811,579
794,756
672,508
561,509
765,946
892,767
541,950
672,565
951,933
919,563
988,975
930,727
984,955
566,521
913,779
649,805
902,702
791,904
864,966
778,532
764,989
567,816
578,568
933,578
509,701
576,758
567,691
512,836
529,956
939,517
627,646
626,684
922,628
637,834
984,716
863,697
652,713
712,915
592,801
535,527
640,612
918,881
811,615
551,932
552,500
553,937
902,683
669,840
837,693
553,637
709,927
783,999
552,576
813,928
674,984
648,826
594,554
552,942
791,659
594,603
934,829
697,646
794,725
874,615
872,596
687,793
673,547
797,958
678,670
864,860
874,978
799,604
619,706
859,959
851,714
791,534
702,849
900,526
613,786
888,902
580,754
842,529
712,830
749,801
759,546
902,605
861,823
809,790
628,716
792,787
712,774
902,954
605,635
897,706
716,747
871,713
