source,target
679,827
576,563
858,601
788,984
944,606
751,950
784,918
680,522
974,686
559,992
549,507
750,964
524,797
608,688
993,973
851,791
876,854
681,932
917,855
732,915
882,909
566,994
909,846
566,816
687,608
851,903
707,656
697,740
622,825
543,748
680,784
601,622
719,500
564,513
505,844
827,910
668,690
853,674
595,969
720,629
831,662
713,581
559,688
509,624
680,528
792,848
728,578
601,558
956,988
915,885
960,712
912,801
559,677
552,555
642,826
769,971
653,707
902,989
733,982
946,558
547,502
968,621
707,919
779,822
572,754
795,797
986,666
749,705
940,558
912,855
869,528
954,551
889,703
523,656
885,791
570,636
980,894
926,703
545,950
775,551
696,697
566,703
911,654
792,945
845,559
602,606
570,978
611,816
710,881
978,689
566,560
903,994
545,760
666,959
552,970
827,732
944,719
730,945
553,562
922,737
662,900
686,632
969,822
569,633
905,545
505,991
504,958
568,987
926,556
707,676
918,958
511,1000
787,973
964,650
917,615
937,995
714,539
720,888
643,919
733,989
934,794
787,905
907,724
940,587
795,512
713,953
559,822
889,783
505,514
834,890
733,949
571,650
545,646
552,597
902,752
767,964
613,987
556,769
581,874
553,769
690,866
956,810
922,867
907,988
595,758
852,629
625,642
707,806
827,846
907,791
999,903
937,879
703,803
898,926
901,543
613,984
859,713
556,702
515,885
643,813
954,601
779,782
579,814
901,974
566,586
690,700
742,850
570,709
790,829
549,621
608,599
595,791
851,520
529,657
956,631
852,713
945,577
898,912
992,761
749,606
974,897
919,531
822,711
500,597
681,861
731,821
566,908
697,761
977,734
545,879
729,871
566,909
595,958
590,898
805,727
509,640
692,560
968,850
918,749
622,754
571,548
611,514
753,751
868,721
558,931
708,843
787,818
990,715
563,946
787,597
854,537
564,883
531,779
684,928
608,786
972,712
772,790
884,530
926,561
936,829
855,884
829,604
541,686
676,824
907,643
753,728
867,611
957,686
781,809
566,938
751,557
779,807
981,669
737,786
683,701
600,954
549,731
884,981
687,503
533,529
681,692
946,784
598,951
787,759
547,989
753,820
940,746
787,543
915,548
549,625
684,594
664,867
729,622
853,779
572,581
779,627
747,567
739,532
917,743
698,582
917,540
960,801
992,924
578,973
885,885
707,848
926,937
763,905
686,970
535,754
566,539
750,554
890,727
602,693
811,535
898,922
911,651
1000,921
692,566
509,571
601,603
811,919
738,615
849,529
549,829
901,529
721,933
749,787
902,742
558,506
936,867
953,607
634,827
936,918
708,525
844,620
566,805
612,829
888,680
579,867
579,780
853,576
781,644
528,885
784,830
745,730
571,966
999,607
559,820
913,529
550,608
643,654
722,739
787,662
666,925
937,916
792,880
656,875
993,785
836,705
572,605
849,916
808,952
762,835
946,518
826,521
971,735
859,775
664,730
669,825
689,839
968,833
788,968
779,780
772,909
896,599
877,977
668,661
888,945
656,736
738,816
559,574
999,745
796,890
595,563
598,576
993,538
874,927
763,630
666,842
731,974
993,853
702,520
720,742
553,618
896,641
747,616
876,822
697,627
774,971
920,778
823,633
960,857
885,759
981,608
786,623
956,523
601,891
622,655
538,925
567,764
794,553
731,907
595,804
713,995
956,851
686,648
855,567
978,826
940,878
868,633
936,737
999,662
993,795
522,543
795,599
914,971
631,771
889,734
505,824
907,820
775,646
856,789
769,905
581,582
885,988
828,708
915,711
541,974
529,963
545,637
867,697
713,520
995,744
684,841
826,711
851,671
768,908
971,783
824,835
733,736
912,598
920,727
586,732
779,680
848,855
697,670
509,546
779,976
969,768
767,529
683,840
995,900
833,798
625,757
549,604
660,669
685,759
669,535
772,880
660,904
879,592
712,629
692,836
964,720
656,791
848,722
844,816
912,757
708,528
509,725
980,735
876,507
664,506
696,670
972,890
974,959
902,703
586,915
903,1000
829,796
719,701
770,828
770,990
915,943
511,745
730,750
903,513
708,889
812,761
917,735
566,805
550,571
569,965
889,838
949,874
993,506
583,807
506,963
770,734
552,851
917,726
783,565
853,520
779,839
954,583
626,990
907,584
974,905
608,811
636,965
885,991
896,535
788,620
776,796
752,754
686,590
721,798
690,565
593,835
787,556
685,921
938,734
656,994
531,703
570,997
538,954
776,824
714,684
