source,target
542,722
552,758
547,607
876,970
666,862
652,551
726,930
948,525
960,830
598,656
582,721
552,697
727,528
598,527
973,822
610,897
815,797
542,766
643,744
863,780
553,791
839,994
650,575
863,749
511,885
757,722
986,732
995,897
527,625
975,760
903,929
883,763
794,859
590,844
814,604
651,698
924,597
569,832
943,925
689,861
721,840
676,566
946,992
573,664
937,854
537,967
729,530
924,992
675,878
879,789
774,769
805,755
573,659
630,744
630,995
943,841
827,985
622,966
570,747
814,651
587,636
501,762
584,826
715,927
793,559
715,788
683,841
543,600
839,821
961,993
599,838
844,677
658,510
867,734
531,914
621,755
554,699
541,879
870,907
914,993
842,638
948,820
781,828
717,946
929,539
950,891
846,773
797,942
748,627
822,897
929,844
791,667
550,864
584,665
824,833
977,908
698,868
952,901
653,895
978,814
876,884
954,972
506,658
1000,526
975,564
726,543
654,666
683,746
974,741
927,659
875,881
914,748
564,869
608,794
611,847
808,645
513,559
846,623
974,695
717,653
827,798
875,624
897,775
748,942
794,725
676,817
575,724
960,599
531,775
897,596
614,582
991,618
844,831
721,651
729,903
587,532
591,659
604,913
832,641
978,882
530,769
779,585
564,872
620,945
673,516
805,868
553,924
995,610
746,715
629,610
924,789
871,985
506,501
591,654
801,586
977,928
727,559
944,601
611,709
919,594
612,814
946,868
570,938
978,942
882,529
841,889
946,945
846,779
531,577
542,599
548,751
954,768
990,865
885,953
733,777
912,706
610,601
983,672
890,884
733,713
841,770
547,630
674,709
540,910
708,845
805,754
863,937
992,618
707,707
891,690
611,549
954,654
595,666
973,718
721,819
937,707
791,585
858,640
543,561
695,536
856,610
879,654
815,758
727,806
545,544
983,987
993,982
579,645
739,539
808,735
717,555
974,795
903,549
774,616
516,984
630,629
906,789
619,870
796,662
972,696
825,785
722,979
838,714
755,873
733,873
958,784
870,578
515,588
877,845
793,532
552,835
774,632
842,697
630,835
959,925
882,795
949,541
796,977
748,945
830,775
983,993
957,508
759,954
996,670
591,928
960,590
952,929
651,884
583,613
922,511
983,689
653,597
870,821
946,717
629,827
630,996
856,776
977,682
516,558
724,822
885,648
971,826
684,910
617,945
742,943
552,810
953,735
819,586
618,664
755,948
717,884
537,760
805,982
688,829
961,844
742,929
730,690
805,779
790,786
983,702
914,843
841,646
971,823
759,747
842,812
519,673
890,727
695,780
598,825
541,974
978,841
645,656
584,853
747,918
873,827
684,502
725,592
511,975
543,946
599,832
903,904
797,604
595,845
745,965
630,562
791,730
727,628
612,898
732,524
654,507
807,922
755,807
662,968
730,648
909,769
995,541
545,502
553,841
666,985
630,831
656,892
797,671
531,506
996,750
961,943
726,503
506,653
995,898
742,875
783,834
702,546
873,631
612,792
537,818
715,616
676,657
550,773
650,982
789,509
870,748
550,571
531,816
545,672
823,950
645,522
707,557
513,557
675,952
589,565
829,873
533,664
839,531
807,581
543,659
775,516
707,653
629,887
740,607
620,842
932,941
636,883
665,538
838,993
845,526
986,987
882,687
593,914
805,573
733,630
759,587
873,738
931,888
845,958
589,768
658,622
673,588
977,567
531,825
906,858
576,936
919,951
922,504
954,573
666,918
986,930
689,843
560,712
890,780
739,914
599,871
943,670
653,566
847,919
745,620
985,989
579,986
585,913
808,536
844,523
651,716
823,851
820,538
781,981
519,660
645,553
543,624
960,821
503,739
593,697
552,721
537,921
655,876
959,859
707,741
517,669
1000,977
946,958
789,594
924,652
992,508
924,573
922,817
651,923
727,674
653,622
958,991
830,630
537,787
949,819
583,620
906,795
890,807
972,790
873,652
912,900
947,548
651,943
542,529
978,669
944,845
978,685
777,540
842,536
757,703
594,670
777,848
975,605
599,768
657,771
543,716
725,874
831,505
695,927
855,723
579,740
600,981
957,819
1000,514
855,831
931,727
978,758
745,752
633,838
562,746
702,575
519,949
808,504
931,707
733,965
935,838
515,635
540,742
924,974
973,504
674,652
824,718
841,897
554,705
531,912
733,757
908,890
935,615
662,668
836,689
995,517
909,921
617,645
829,848
920,520
842,648
725,934
814,682
808,702
829,847
845,532
783,820
991,559
562,914
612,960
