source,target
570,584
939,601
542,993
864,957
712,921
789,711
886,548
600,836
545,596
575,749
528,933
511,591
503,683
793,587
559,588
809,956
525,805
667,840
638,749
795,593
576,881
755,856
612,934
983,560
809,750
677,593
960,701
691,587
649,760
715,939
639,630
754,605
651,693
650,514
979,750
948,746
857,630
829,786
784,695
979,711
887,931
739,936
735,940
715,584
555,653
969,787
712,681
782,788
803,587
668,562
528,671
746,866
971,997
665,936
980,996
568,853
911,604
560,690
600,836
909,675
805,738
533,735
640,580
602,897
985,705
555,859
939,675
611,861
958,981
850,614
635,804
629,860
939,618
560,691
949,546
901,707
862,636
764,688
684,697
569,525
917,814
708,674
540,862
716,577
843,762
629,958
829,858
898,548
572,894
886,836
794,768
667,991
880,899
716,769
985,649
629,694
809,521
923,720
793,635
696,676
535,681
663,516
726,726
916,787
941,939
759,552
629,875
787,528
708,838
874,741
584,804
575,784
959,505
604,993
667,699
843,697
818,891
811,725
616,926
622,543
893,897
567,983
795,725
576,630
610,752
755,925
863,561
723,908
798,534
798,673
727,875
844,551
864,608
554,748
887,740
515,652
787,899
650,806
730,912
600,516
975,578
541,760
570,803
994,884
568,966
803,816
576,527
951,738
754,850
634,736
837,965
533,821
572,952
950,877
799,886
792,957
635,700
794,752
961,586
651,661
978,557
947,819
932,726
542,910
514,817
574,922
568,719
786,814
550,915
702,928
634,905
905,639
667,902
641,856
944,887
812,542
944,975
892,705
580,955
649,818
638,866
899,507
522,832
979,965
787,737
567,658
941,943
939,708
568,535
665,510
589,755
866,630
786,854
744,993
628,804
915,713
874,918
979,587
944,810
559,885
901,645
544,665
729,993
608,877
959,802
858,900
590,694
958,915
622,516
604,680
641,966
614,554
695,886
707,949
828,614
983,950
863,965
802,609
759,739
590,795
729,865
866,645
505,809
917,989
683,527
918,753
983,961
516,806
660,928
830,855
691,515
511,824
735,800
786,667
578,961
507,692
522,709
773,562
564,896
835,774
902,509
561,751
754,821
979,747
866,777
844,703
641,802
668,742
541,926
818,651
948,582
939,955
602,569
569,782
593,525
570,689
798,532
890,828
959,538
939,577
844,807
962,810
743,720
933,618
939,995
811,871
668,989
965,576
864,814
835,891
795,948
651,888
850,956
886,610
937,876
612,630
888,756
744,756
809,505
622,756
752,606
886,608
830,744
618,522
870,710
614,578
795,954
820,880
572,708
707,927
941,735
569,610
969,971
984,780
580,765
625,776
657,593
971,665
783,970
758,725
503,740
570,822
898,906
862,523
783,767
533,500
810,903
949,905
768,817
795,671
937,796
895,698
592,853
696,585
978,700
564,619
650,791
850,708
547,815
862,999
909,812
986,761
659,892
641,930
679,740
710,768
983,663
870,529
690,606
616,839
659,942
803,841
563,967
602,978
925,860
625,968
659,836
650,512
575,614
516,741
742,932
601,724
683,859
719,881
561,545
755,648
564,791
805,521
909,871
541,838
604,656
739,555
660,697
579,796
944,680
521,526
524,839
975,872
978,788
951,737
615,642
860,966
586,985
650,923
876,817
880,782
586,560
768,684
712,934
657,733
565,784
503,923
886,576
629,575
533,831
639,857
986,685
880,645
971,831
850,718
535,904
639,684
761,706
983,688
604,664
559,758
844,817
799,931
879,544
596,914
985,874
783,522
879,520
783,537
612,741
696,671
715,882
981,882
564,559
758,816
943,745
533,866
958,605
865,625
601,812
758,838
625,837
749,541
735,842
942,672
799,820
866,656
901,862
536,763
881,856
870,572
756,693
898,896
902,910
521,820
902,940
604,917
603,700
685,703
543,856
707,871
592,542
592,916
799,763
589,976
629,855
979,620
941,564
968,513
890,827
655,642
754,631
967,869
901,989
640,592
679,709
839,885
663,690
585,851
880,747
644,621
529,705
710,930
641,900
641,565
716,997
983,676
674,705
516,628
644,678
663,643
792,855
956,990
660,661
655,701
710,896
870,606
629,825
663,677
944,500
756,783
503,814
846,859
951,730
691,890
971,944
663,749
756,987
576,839
516,922
793,893
793,809
879,970
736,731
555,717
683,559
651,903
650,732
516,502
799,697
649,964
870,540
977,651
639,510
899,835
870,734
888,934
989,989
535,593
603,603
592,892
835,868
590,592
813,894
