source,target
660,612
604,869
935,961
948,565
770,512
778,608
618,526
724,750
785,954
957,768
980,665
981,882
978,506
887,933
944,651
902,1000
693,779
847,930
594,614
952,747
836,794
993,731
667,906
653,796
589,768
830,559
660,859
973,808
930,900
935,646
975,518
631,668
672,917
866,595
697,908
876,906
600,598
802,856
660,798
723,531
672,538
842,992
785,804
744,627
894,989
760,583
983,703
825,809
741,923
913,728
837,593
870,688
937,777
598,632
785,874
902,555
651,826
549,893
877,955
808,678
715,682
630,576
965,584
667,890
934,577
972,795
827,863
905,546
672,594
770,589
568,855
596,939
792,973
650,544
867,852
507,518
771,904
760,514
648,939
911,543
952,983
883,526
865,698
809,564
720,603
975,996
856,928
672,791
574,813
983,850
831,682
870,930
842,735
750,516
736,545
549,954
653,762
510,673
596,941
909,875
862,749
935,633
666,810
831,659
651,552
943,975
909,640
508,786
854,597
978,552
908,831
710,563
837,803
664,858
862,575
612,955
849,696
507,621
852,975
637,585
529,717
870,514
907,725
543,759
868,644
914,960
744,929
905,744
716,839
820,617
986,564
698,586
720,846
649,864
521,874
809,674
908,909
568,929
583,705
792,603
926,990
893,782
856,594
571,830
697,557
744,674
783,773
597,754
561,722
930,509
504,765
814,648
741,530
791,736
619,844
778,761
1000,980
526,920
515,804
595,933
746,737
533,870
986,954
931,961
863,702
981,794
637,961
678,513
673,840
549,813
915,770
549,560
719,911
785,665
765,799
706,714
721,941
529,979
593,511
629,870
816,903
883,706
969,916
928,906
521,626
720,760
672,553
978,788
960,598
672,710
741,870
842,697
740,902
870,739
619,711
931,958
986,577
572,504
536,932
511,936
731,850
781,733
914,790
756,602
854,931
862,803
990,518
882,535
736,599
619,532
890,855
511,887
805,575
568,858
676,841
986,780
888,794
1000,871
729,537
908,718
600,660
953,918
710,528
576,986
908,927
837,900
778,879
943,833
832,708
888,506
575,699
975,597
898,586
933,590
837,1000
832,798
991,657
574,579
656,707
674,528
515,881
593,710
690,772
883,916
716,969
853,575
597,906
1000,525
888,870
990,986
931,806
640,797
737,561
507,892
660,957
827,518
946,773
820,914
894,513
593,567
660,656
935,819
722,991
826,1000
750,672
549,518
838,694
715,573
634,567
714,537
649,934
975,843
817,880
723,768
980,767
931,862
865,606
947,804
889,661
889,816
665,883
597,869
861,961
963,927
890,562
893,763
710,671
524,751
648,734
792,553
914,833
552,770
888,777
694,625
827,920
823,594
619,669
882,885
973,743
805,863
966,695
508,744
1000,974
913,947
695,932
595,521
536,584
827,823
540,611
914,817
549,811
526,605
600,851
770,548
902,690
703,543
757,654
540,856
783,976
673,577
876,524
771,539
926,516
612,662
590,694
960,675
543,970
993,750
890,586
508,599
854,707
1000,518
908,878
716,621
508,742
619,656
673,908
816,806
744,869
560,898
813,891
710,937
827,599
687,808
993,847
676,883
783,535
650,826
814,918
877,555
771,893
944,846
865,613
730,541
627,915
983,531
612,855
839,511
562,859
707,605
714,924
640,630
611,537
888,555
832,781
957,558
852,528
590,623
783,635
667,912
847,626
502,582
564,740
893,926
806,775
741,763
920,522
696,688
571,598
980,697
928,912
854,672
934,541
957,654
662,972
531,503
890,580
930,755
736,794
754,723
783,993
714,913
631,510
806,852
963,672
814,656
992,722
656,763
531,781
683,898
960,917
893,970
688,641
840,659
630,517
993,589
677,782
515,849
794,594
789,674
816,522
706,790
877,609
935,991
802,973
806,668
595,575
816,978
931,722
890,641
672,708
722,540
856,593
540,506
926,954
673,581
826,636
849,746
754,606
741,607
604,924
802,557
555,620
863,548
818,938
810,851
500,598
656,584
592,967
947,583
781,959
508,805
594,802
606,611
978,935
562,993
588,505
546,819
653,771
798,787
600,888
649,705
557,816
515,732
518,652
650,509
893,516
698,543
978,976
842,991
535,583
546,890
634,658
667,551
848,990
653,817
597,538
543,787
890,825
721,629
618,548
696,907
814,824
694,542
697,825
648,873
957,642
947,598
562,941
856,778
816,736
670,650
991,983
662,702
662,866
677,523
710,979
959,935
697,662
729,851
824,780
832,799
852,507
847,981
861,633
740,754
861,632
672,559
794,708
