source,target
770,581
835,504
501,537
694,665
661,988
661,784
790,543
983,613
532,748
641,641
661,815
886,708
806,506
585,546
973,667
581,828
855,997
558,733
778,695
921,728
766,960
812,597
822,537
859,943
826,539
837,735
746,568
546,877
524,820
756,633
976,627
940,647
527,876
772,876
647,687
594,575
823,766
983,936
605,967
758,808
973,664
657,878
945,633
763,825
558,569
928,682
966,558
856,521
520,987
951,670
799,503
939,796
893,531
546,646
902,886
715,539
582,815
657,863
903,634
829,752
638,839
921,510
541,831
598,685
696,819
746,990
580,953
829,579
763,908
893,830
741,949
689,812
764,607
729,518
909,737
529,604
675,857
953,792
988,876
727,907
560,541
762,882
600,537
722,699
794,880
594,922
520,762
829,612
751,784
896,727
550,819
723,518
972,578
803,818
629,571
694,821
534,625
724,888
739,592
503,608
893,525
548,663
906,695
986,549
803,966
775,787
591,739
790,892
934,572
512,630
775,955
541,513
594,832
761,977
778,618
680,921
773,577
751,605
695,923
518,664
728,843
904,950
755,967
547,760
674,719
652,674
598,681
725,972
550,792
696,895
785,622
907,826
837,745
854,629
680,981
983,705
908,591
972,518
582,788
560,898
758,912
518,909
834,791
744,965
800,629
976,857
972,867
729,675
603,986
502,815
968,612
690,579
608,638
854,942
560,698
629,898
548,824
871,913
987,607
983,914
724,621
684,745
751,602
534,835
975,848
943,895
922,542
954,520
803,847
591,708
719,823
723,974
608,672
729,630
723,538
891,641
722,837
657,821
715,972
992,594
788,759
729,931
587,740
512,532
804,698
719,787
751,818
778,547
961,763
700,837
741,986
871,894
509,624
823,526
893,536
800,749
634,826
774,574
903,546
755,987
857,750
663,593
863,841
855,869
671,773
591,708
532,608
786,588
529,504
871,572
652,968
680,881
908,849
812,974
823,878
928,649
594,732
509,882
871,640
844,617
663,984
713,842
745,618
744,744
702,672
652,876
682,671
744,552
993,710
557,690
972,535
816,776
558,719
661,654
579,949
987,821
674,995
881,820
982,513
823,510
966,888
961,687
823,506
902,936
849,739
605,647
732,849
769,946
884,795
826,509
741,692
547,712
719,689
784,772
801,547
822,844
732,959
537,623
934,615
785,926
729,790
674,664
640,836
579,835
696,697
778,636
881,983
849,562
812,889
908,626
960,782
775,619
521,747
943,529
985,935
512,738
654,668
664,819
516,821
846,790
983,606
719,695
652,927
758,507
727,664
657,882
680,623
540,892
762,674
891,725
884,755
700,614
961,844
778,565
504,972
893,904
799,576
548,967
638,546
972,520
986,860
640,806
696,504
686,554
876,826
585,599
881,906
761,587
745,874
601,760
982,627
521,555
751,956
529,853
846,928
500,599
729,926
746,528
951,996
822,510
521,581
554,611
641,671
652,747
755,984
605,922
850,795
729,818
976,779
628,817
938,943
550,808
755,940
700,522
782,541
845,626
757,908
703,579
579,889
982,631
829,844
512,982
556,556
972,817
690,902
524,851
678,644
908,708
961,670
741,857
840,601
891,867
895,710
729,565
934,583
863,747
987,721
823,689
588,530
512,676
580,975
921,724
877,611
581,967
721,949
771,774
908,535
778,559
832,984
881,798
627,543
601,915
637,743
835,838
778,692
983,863
537,871
626,705
703,527
762,685
869,792
608,812
719,838
849,842
772,968
840,830
822,795
945,795
953,689
964,672
527,719
893,911
972,611
739,760
557,549
821,929
953,965
800,920
782,580
669,900
973,637
770,615
804,758
652,629
975,723
654,741
976,769
703,874
803,911
803,672
723,650
727,584
835,748
757,902
771,700
978,755
917,891
671,896
944,913
594,883
988,774
849,814
744,970
512,880
741,681
500,510
561,573
533,560
831,889
872,630
502,880
855,747
557,928
881,724
537,600
594,955
727,908
837,644
592,516
800,876
993,576
504,549
790,988
763,561
655,893
503,763
761,927
871,637
956,616
671,945
669,514
857,630
603,785
806,666
702,929
755,528
854,599
719,521
657,936
961,562
724,558
978,918
983,562
840,666
962,555
876,809
762,794
652,613
727,862
638,982
844,735
986,779
758,668
722,923
973,835
822,825
846,722
501,558
634,594
790,544
548,522
711,863
641,614
922,690
951,808
790,666
801,582
634,930
887,932
674,754
500,815
703,796
661,770
680,966
739,989
812,838
755,678
585,538
761,672
