source,target
983,504
578,567
989,626
712,982
743,738
672,728
732,584
984,644
935,595
687,651
641,738
971,604
501,644
963,848
674,525
600,788
679,923
519,879
537,808
981,938
679,533
915,644
642,982
655,844
778,903
758,778
770,541
604,576
913,782
656,532
735,529
585,689
623,982
799,706
862,867
615,937
590,774
557,754
621,566
936,796
908,878
655,642
716,517
513,864
600,814
770,880
870,792
751,560
729,730
538,797
666,850
634,828
519,593
503,598
656,712
770,829
689,506
570,821
538,791
960,817
952,651
599,838
600,778
770,751
709,939
794,912
745,644
888,596
528,680
550,835
738,782
656,984
892,746
641,801
705,819
938,697
653,767
866,975
751,788
615,900
644,586
506,913
520,521
681,785
640,725
735,770
799,527
743,613
838,580
983,839
520,546
795,786
913,849
870,883
978,942
698,839
655,820
654,859
526,501
587,904
718,871
751,735
852,812
731,557
846,922
752,508
993,814
656,615
674,517
636,567
770,525
686,525
611,874
512,516
619,841
867,795
568,795
614,934
502,691
990,690
636,627
534,931
895,947
655,576
625,610
940,666
945,842
673,584
916,924
754,872
528,531
952,816
814,612
505,571
908,952
579,766
951,650
876,920
574,683
500,666
814,636
712,773
694,563
942,803
990,694
635,784
771,787
802,990
864,772
778,600
513,564
864,605
589,781
701,804
935,938
684,620
867,530
866,722
866,757
669,863
655,653
500,712
719,538
579,813
717,798
550,966
981,650
689,997
951,537
687,799
777,508
748,680
608,772
981,959
577,600
779,528
990,784
977,884
941,934
770,548
906,645
764,804
857,772
587,972
1000,509
599,938
615,810
838,661
556,823
852,968
535,833
702,581
673,519
820,952
526,611
870,844
511,834
977,600
963,923
930,857
559,503
634,666
992,545
791,805
906,535
614,671
908,553
844,682
610,979
557,614
834,827
869,846
597,546
716,594
717,915
941,732
934,739
634,970
681,822
627,937
656,941
630,927
776,933
650,509
621,559
644,846
597,773
764,610
656,972
733,509
990,986
604,711
656,754
623,579
852,710
640,937
661,588
791,577
528,529
861,968
945,876
990,685
902,728
941,939
570,786
959,820
738,526
913,753
867,641
965,639
714,775
522,840
554,566
519,696
848,919
616,715
614,541
896,920
748,630
540,874
803,892
862,552
511,731
617,950
642,926
587,567
512,589
735,533
779,594
892,716
954,555
685,544
526,634
880,535
655,711
618,856
738,675
505,585
982,676
733,771
735,584
745,978
823,867
825,663
623,530
704,972
728,896
720,617
972,830
865,621
674,539
803,874
665,752
585,763
913,991
732,576
673,986
907,803
585,958
604,898
716,721
619,917
554,714
656,512
744,725
509,570
509,832
607,667
525,513
846,904
770,802
590,903
694,520
554,702
509,971
954,825
611,874
610,885
577,919
656,769
503,818
952,693
604,773
685,878
590,570
634,849
779,747
574,764
963,575
526,505
508,670
607,865
954,924
648,670
862,688
590,997
748,551
1000,851
964,746
754,712
808,939
800,852
930,681
989,887
900,960
684,965
655,689
764,805
731,632
970,836
758,955
972,923
820,868
622,715
644,840
672,697
902,845
568,714
528,775
705,981
528,705
513,746
878,881
1000,858
971,911
972,981
587,991
892,907
654,739
870,919
673,833
732,893
626,507
754,827
533,550
573,818
897,803
659,622
938,688
743,912
635,954
823,730
899,808
960,756
884,616
972,935
614,841
738,836
897,740
770,566
816,813
779,682
712,744
829,822
632,798
916,916
736,537
803,760
930,553
919,830
778,612
568,768
717,881
954,500
632,895
941,651
641,909
547,851
584,619
754,969
644,891
1000,878
501,713
709,833
528,896
964,702
607,891
892,900
540,596
940,856
656,554
500,731
648,970
843,512
897,521
752,509
825,734
528,685
656,957
895,880
917,676
857,574
664,865
931,573
956,511
520,506
925,934
527,622
655,776
568,799
841,503
916,889
770,733
535,754
906,505
577,677
808,824
715,547
527,997
991,630
511,663
656,923
844,686
844,526
940,760
712,608
768,966
607,663
681,746
673,857
892,972
520,866
744,831
537,841
964,648
622,780
587,988
726,532
654,719
793,526
959,524
916,819
511,958
992,524
611,762
948,651
685,721
969,894
897,668
748,628
948,639
567,635
712,832
568,537
759,768
574,732
848,631
715,937
565,959
867,829
636,527
662,943
641,636
820,788
615,952
843,692
632,528
623,513
829,524
