source,target
977,918
619,605
768,737
893,795
580,668
585,633
891,753
797,620
552,976
784,593
511,929
934,780
971,574
875,658
740,767
933,884
613,502
681,782
608,577
951,988
671,934
539,672
814,945
885,631
732,531
787,603
942,864
547,760
580,735
565,936
890,503
873,823
905,617
803,872
753,545
699,586
557,871
614,887
626,523
894,679
679,913
956,950
707,821
671,629
512,970
767,882
995,842
501,623
807,848
985,659
875,717
861,541
911,694
995,630
732,626
951,803
917,1000
894,567
552,812
767,544
606,638
696,614
905,773
899,881
846,859
726,559
995,722
678,947
578,564
984,854
812,612
830,625
641,651
928,511
918,534
559,877
553,661
814,843
774,648
965,782
501,894
585,845
986,971
774,681
585,622
985,760
747,989
868,591
570,505
753,705
571,881
644,812
975,614
544,686
553,954
821,801
985,644
846,918
945,723
770,773
995,996
815,742
868,777
895,864
682,544
681,914
888,516
892,757
946,619
863,915
860,722
527,636
591,717
973,516
914,707
967,508
798,983
791,840
586,959
861,685
664,817
677,751
644,550
811,935
791,667
844,752
778,803
778,573
644,641
658,914
539,784
559,634
695,788
621,654
815,710
738,615
814,1000
976,842
892,939
658,739
798,612
557,978
768,503
591,805
677,885
572,966
976,648
868,888
585,961
660,942
781,606
810,762
821,574
648,616
614,568
672,893
893,657
892,931
714,664
502,950
523,982
887,910
500,813
904,991
658,875
861,531
811,821
563,691
870,869
1000,855
596,567
707,743
677,533
945,849
947,878
578,910
830,938
830,906
977,535
793,602
612,841
921,855
671,640
854,545
947,676
528,700
892,944
914,775
704,520
878,757
504,936
514,842
716,742
853,582
738,506
946,955
528,695
753,679
591,546
585,599
806,728
501,876
644,679
608,931
942,763
860,752
626,933
648,584
781,720
917,543
546,500
570,979
892,760
678,833
609,967
803,775
992,790
865,911
556,512
830,741
585,939
596,801
815,724
897,782
843,779
571,991
934,504
971,650
870,952
811,730
595,939
585,982
696,716
890,715
570,857
803,801
897,959
834,904
800,894
511,750
504,556
774,690
977,963
860,684
586,768
678,709
614,635
948,889
973,799
547,985
945,820
546,917
846,938
798,831
810,624
854,900
893,764
861,890
666,716
690,564
793,918
785,939
890,874
692,991
964,820
985,841
610,864
922,1000
508,516
885,613
717,543
988,989
859,643
708,713
547,552
714,892
887,891
616,657
920,501
837,689
623,852
614,987
905,881
905,823
944,735
682,750
770,680
964,756
868,658
565,843
623,987
887,721
892,810
787,823
985,838
644,577
671,801
872,960
893,713
888,683
553,981
914,888
678,713
895,922
812,804
859,591
502,540
553,956
548,550
677,924
572,972
990,651
925,814
539,811
985,566
775,687
613,970
585,875
921,949
735,889
997,742
692,587
990,711
742,607
525,521
798,1000
652,500
787,602
791,961
665,662
551,865
945,776
892,893
976,937
763,907
958,770
587,660
922,989
735,942
603,818
964,960
753,593
680,933
717,935
714,718
768,553
897,914
964,825
963,961
927,743
790,500
888,843
1000,552
790,946
837,524
651,986
778,835
878,957
912,603
548,634
815,835
888,873
544,919
865,913
892,732
682,770
967,534
846,952
671,520
639,771
988,542
716,670
641,562
877,696
614,965
944,551
613,704
780,840
648,996
892,856
921,549
639,768
825,979
742,805
651,600
717,812
844,734
827,636
758,996
898,609
644,672
892,898
805,553
580,733
732,567
810,993
561,730
704,909
830,684
944,789
860,524
525,745
995,794
679,665
850,516
854,808
1000,813
540,714
944,581
887,790
904,681
935,985
948,522
571,625
892,631
700,532
556,728
571,794
578,821
717,565
865,727
561,562
892,581
946,501
995,838
664,765
956,688
799,998
618,637
775,895
760,951
977,565
556,906
846,781
877,536
971,603
767,679
753,605
814,761
975,522
688,816
700,547
572,576
747,719
895,647
977,787
852,531
578,731
899,740
557,696
724,538
921,789
700,909
854,720
834,751
677,564
805,760
696,666
548,769
525,638
914,732
527,977
888,605
671,912
728,720
616,508
552,604
671,907
523,525
621,999
946,589
945,737
870,613
644,572
795,977
812,700
681,615
888,580
897,815
596,749
591,533
691,831
793,623
613,777
967,973
677,614
950,559
850,784
735,687
914,767
770,852
888,508
827,625
523,886
676,531
678,640
682,701
682,972
952,614
