source,target
697,669
807,544
727,685
807,653
861,533
631,668
943,941
571,982
563,635
795,999
991,550
806,589
793,500
841,645
966,510
987,697
645,667
788,639
805,620
973,760
651,906
637,997
554,748
632,748
861,696
566,734
822,545
806,511
917,674
625,671
737,937
955,746
729,950
729,979
956,873
805,963
702,952
806,803
811,605
524,748
753,631
637,666
999,868
737,903
897,949
995,906
529,771
759,654
949,614
915,606
554,781
914,627
598,950
950,664
861,516
968,790
975,631
573,993
758,848
810,661
829,981
625,725
702,630
849,878
515,976
537,689
719,883
503,810
599,732
805,723
538,821
678,594
827,524
523,548
986,741
776,931
913,738
847,517
973,826
661,600
836,763
638,655
949,950
968,711
529,635
571,937
876,905
639,646
931,531
924,632
861,665
669,809
933,845
545,621
945,989
887,927
933,831
515,790
885,666
661,830
538,560
590,664
529,784
697,701
620,662
999,712
632,789
559,557
945,656
619,692
702,971
705,740
527,557
631,642
903,875
601,768
719,643
880,575
849,807
832,619
593,746
523,901
939,933
846,576
725,538
754,550
643,931
503,647
573,716
897,698
631,676
807,654
634,931
881,699
883,591
834,607
715,687
943,843
601,887
582,982
661,811
829,913
661,905
686,725
517,885
968,992
861,699
939,582
950,714
727,536
504,854
767,653
642,530
688,826
556,652
814,901
625,598
634,633
592,516
995,688
752,719
697,984
640,753
502,861
667,641
963,702
745,886
945,715
565,811
526,655
641,792
594,862
909,606
515,737
880,636
927,740
504,859
599,760
886,691
905,668
880,973
916,564
849,747
767,745
726,884
913,895
631,921
886,507
794,952
512,666
710,559
903,862
960,707
637,507
849,501
944,667
847,759
949,750
820,624
551,852
800,767
656,542
561,769
795,992
807,921
503,724
753,981
788,545
836,505
963,712
620,802
658,906
725,847
733,942
987,675
611,694
938,800
939,824
997,977
661,732
660,591
841,677
632,514
897,798
837,591
770,595
563,935
688,941
986,836
861,803
803,887
973,801
661,865
567,953
968,524
588,901
529,885
534,996
697,509
843,517
651,826
933,882
913,879
738,699
873,723
889,654
944,727
776,693
580,826
561,727
590,981
883,909
855,994
959,908
764,679
859,897
849,952
622,542
846,820
682,665
821,767
611,959
848,719
978,961
639,708
913,566
749,908
884,806
581,836
733,994
573,665
571,750
720,906
942,997
861,939
624,781
704,538
688,938
950,661
608,620
863,882
578,535
884,647
588,783
830,613
881,684
667,626
647,885
847,709
537,923
567,748
594,599
850,780
652,851
504,655
550,905
671,898
820,586
620,627
887,889
827,981
660,597
788,678
686,876
738,817
939,567
542,987
917,734
590,771
910,857
849,517
959,761
860,861
588,746
943,509
554,943
975,905
814,734
749,751
847,925
693,504
625,726
567,707
903,726
541,750
855,578
517,527
733,764
854,629
702,694
688,994
836,992
854,528
565,812
696,763
944,806
927,686
824,727
547,525
598,745
943,529
561,933
794,848
841,869
767,640
960,814
827,911
710,899
850,966
910,528
594,767
774,725
517,792
626,736
888,915
637,924
666,543
578,594
666,520
503,981
523,925
725,906
620,570
890,522
624,792
643,639
580,894
512,646
601,850
632,819
796,857
797,762
960,798
849,601
524,771
545,638
914,738
790,645
905,737
837,889
806,783
889,960
895,700
743,796
728,921
515,693
907,692
572,666
796,734
794,691
625,718
820,755
776,587
594,812
818,677
590,899
740,620
631,689
667,893
984,755
728,871
860,576
729,531
686,890
756,760
645,808
991,696
924,701
931,987
943,843
829,993
847,804
644,962
619,755
660,788
818,574
879,811
547,619
643,590
625,537
678,732
514,523
855,813
827,732
567,620
666,890
855,695
655,651
950,886
754,775
538,595
770,994
814,635
924,711
924,511
887,669
622,584
600,595
924,893
625,828
738,995
624,733
876,557
984,923
568,890
688,637
789,700
627,943
643,775
538,715
743,770
669,949
769,520
885,505
541,786
869,972
661,518
733,945
720,641
967,611
537,815
704,601
671,825
611,863
502,988
936,799
523,698
554,999
905,698
623,815
588,704
895,693
881,950
622,531
978,868
916,866
824,704
582,665
643,923
655,933
843,801
756,814
639,870
632,967
942,636
644,609
758,657
619,512
631,986
807,647
861,577
834,526
803,572
591,681
551,566
996,855
803,693
578,971
767,535
