source,target
722,534
506,996
665,781
935,735
835,527
833,679
704,874
894,961
880,908
505,881
907,985
579,877
950,500
811,783
993,736
604,709
576,611
694,647
565,840
595,934
972,882
801,623
694,996
781,917
973,919
595,768
637,902
992,956
961,827
535,728
505,701
661,623
925,572
582,922
630,667
592,946
743,865
777,996
631,597
565,748
582,652
600,980
505,858
777,930
627,798
667,908
702,614
836,961
974,852
861,734
785,627
858,955
544,769
802,704
590,781
649,695
831,864
649,687
962,735
963,621
538,553
535,532
552,921
963,935
992,713
803,566
800,831
967,651
979,901
535,936
595,632
565,578
519,644
700,562
789,778
973,799
505,976
763,962
655,549
716,642
591,753
688,526
630,719
782,528
907,731
717,942
564,909
993,670
637,818
806,928
804,504
836,856
799,836
541,865
877,973
802,948
695,916
875,933
509,599
519,917
740,514
973,889
507,569
666,701
627,999
829,974
928,944
993,858
507,650
847,727
962,961
579,664
936,514
590,739
522,521
613,528
655,715
851,698
794,839
574,808
650,803
579,523
748,980
950,831
651,517
541,632
544,552
589,993
867,792
995,801
941,617
802,549
803,531
974,783
748,738
519,989
755,570
729,755
586,881
781,787
589,677
502,935
703,878
899,725
807,863
972,521
717,793
573,870
538,546
830,705
623,514
579,710
968,712
972,798
594,954
734,650
777,585
957,522
602,852
968,878
696,792
744,544
572,836
843,506
573,854
742,914
905,630
627,928
526,941
781,839
590,582
805,752
573,970
700,622
808,635
516,838
953,845
880,660
599,794
933,691
713,953
962,769
938,608
535,998
579,986
816,985
661,679
541,798
799,867
535,554
612,580
901,555
585,785
829,922
595,625
578,501
579,913
941,509
645,733
909,931
653,825
541,830
833,542
716,569
612,996
953,669
623,880
651,918
992,903
987,685
921,516
604,683
519,924
665,535
628,504
894,642
629,922
798,539
998,733
858,793
653,567
552,675
650,988
580,726
740,640
740,503
573,550
637,619
585,627
959,555
748,839
672,896
528,802
962,670
528,644
933,633
791,737
555,865
907,732
651,684
743,643
871,910
579,542
947,757
930,559
895,644
834,531
789,933
613,737
661,910
645,813
612,740
613,696
867,768
538,658
847,552
713,994
803,766
811,797
602,854
645,868
507,793
861,662
528,862
505,706
544,560
934,612
993,801
815,681
502,989
734,995
921,953
979,844
758,723
729,539
816,506
645,941
591,552
589,747
740,559
972,560
949,835
786,879
760,886
528,792
851,542
519,920
782,809
661,583
686,517
688,612
809,627
918,875
668,903
716,730
739,531
661,573
925,965
944,844
692,965
884,644
976,817
630,890
801,649
935,756
834,612
662,559
505,508
799,735
932,759
628,694
947,867
805,720
662,841
692,651
688,524
547,579
816,786
767,502
950,784
734,813
802,761
564,545
992,875
650,530
880,603
595,918
740,614
558,919
836,599
544,928
959,734
662,760
544,853
917,629
979,817
618,960
884,587
807,893
866,531
844,570
689,775
928,683
566,815
614,971
553,773
886,770
505,719
752,801
941,788
516,622
612,846
717,832
667,603
974,685
930,769
806,564
859,590
585,508
505,792
796,725
836,906
791,927
734,753
919,960
799,649
659,897
825,589
666,513
694,653
655,909
784,698
900,559
595,710
699,656
786,999
612,505
938,501
803,737
694,941
736,975
579,991
777,667
571,873
938,632
851,821
630,973
942,641
836,784
579,723
526,978
790,912
585,656
799,910
639,541
734,708
937,956
645,853
992,730
866,907
801,607
812,724
800,557
617,566
784,642
513,820
824,616
713,622
944,677
735,651
934,868
574,948
617,802
511,656
722,943
544,614
627,965
944,711
769,547
993,908
912,511
815,723
900,568
767,971
519,770
506,556
736,873
902,679
593,852
951,996
947,741
674,925
782,865
790,730
895,733
519,926
522,558
744,767
699,806
895,789
604,918
724,550
550,872
763,920
538,978
935,730
933,842
668,812
925,892
552,840
739,856
509,618
902,844
672,947
595,653
514,515
614,739
784,816
880,897
665,745
706,528
699,531
952,960
523,836
798,505
519,957
743,798
806,783
529,841
805,871
565,640
550,813
916,833
816,931
847,662
661,535
747,951
593,767
777,582
717,567
527,709
716,692
742,585
744,863
628,613
921,963
659,614
514,619
805,899
612,848
744,991
815,632
960,848
789,823
820,887
589,586
740,818
710,982
760,782
