source,target
696,709
529,847
951,887
641,930
764,554
892,783
687,869
662,816
933,634
667,802
903,577
912,718
660,944
558,841
668,755
929,594
709,532
751,916
971,562
819,798
953,754
661,791
593,984
575,755
889,562
669,966
580,910
717,538
865,814
814,738
658,802
511,864
962,734
505,909
932,524
545,659
543,584
876,741
966,568
846,983
847,930
639,526
621,781
824,987
534,579
727,760
693,601
507,650
804,922
940,500
804,830
561,715
685,618
926,888
683,560
564,765
564,912
958,516
800,562
798,627
680,664
727,878
733,756
876,819
522,970
941,689
966,503
561,737
919,792
698,562
649,750
937,576
903,673
683,501
966,778
802,535
580,555
513,729
620,712
626,614
894,567
913,840
522,749
680,833
751,815
979,641
971,836
724,567
621,748
835,869
1000,918
522,523
926,670
540,734
912,550
694,769
626,547
941,720
591,673
903,962
540,986
802,908
791,775
662,998
512,821
849,841
606,800
989,517
579,857
555,521
830,529
562,940
725,959
947,760
726,589
648,542
613,773
897,626
918,632
560,793
843,702
580,585
949,958
622,877
847,986
830,996
897,970
837,978
696,590
504,508
933,932
517,988
1000,501
649,845
876,543
759,830
953,817
825,906
919,873
823,583
929,530
916,625
561,809
507,914
941,997
669,587
620,803
507,644
540,508
529,580
795,954
533,666
748,639
821,663
690,870
796,630
897,672
561,967
912,987
502,981
522,594
685,949
649,877
748,999
924,743
966,609
903,616
560,540
522,573
507,790
687,992
622,765
501,709
561,925
653,654
979,623
706,765
926,868
683,944
979,892
649,921
507,793
560,837
917,901
953,920
800,885
824,894
717,975
843,737
608,677
719,868
947,627
650,953
970,863
881,911
640,733
661,700
725,586
849,504
940,804
942,919
726,683
562,664
524,873
957,524
821,918
953,665
911,782
644,638
894,515
579,657
935,756
647,846
942,988
500,889
784,584
734,973
725,925
602,906
832,801
970,562
511,526
570,642
992,517
687,675
970,625
693,789
804,909
650,885
674,563
933,931
903,598
894,805
892,907
562,701
942,637
638,738
835,766
674,859
677,758
936,547
940,628
879,888
829,640
522,798
650,749
782,828
606,960
512,536
738,906
802,535
899,878
608,802
693,663
650,903
660,961
604,858
738,608
517,673
942,605
608,568
858,962
910,798
788,894
837,631
662,796
620,574
513,785
680,749
929,621
579,822
667,872
792,730
970,718
971,636
717,809
619,969
948,642
506,796
885,643
701,844
659,699
750,642
533,837
759,619
909,653
813,575
767,583
936,533
571,982
529,876
572,819
661,884
932,662
641,778
935,675
678,626
680,977
695,501
814,643
531,686
507,586
750,634
994,781
680,628
604,924
649,633
507,971
926,694
561,500
830,701
540,753
868,747
824,964
791,670
544,641
658,564
843,588
734,713
950,549
644,902
863,989
720,988
662,814
821,556
734,607
970,615
944,522
667,844
613,873
843,928
671,995
563,676
935,583
795,557
941,733
715,886
672,570
641,899
846,625
608,999
924,952
638,536
510,544
596,920
846,841
507,912
894,849
829,655
662,958
500,720
522,827
535,592
850,763
926,568
649,603
949,595
638,552
935,694
561,868
918,688
954,635
531,936
522,735
648,511
533,800
725,859
619,838
645,865
524,722
588,796
832,501
953,918
992,514
633,591
949,557
593,692
643,913
938,549
650,969
953,861
843,711
710,787
517,987
906,734
596,615
726,696
788,741
621,871
671,687
876,589
837,508
580,849
926,534
621,709
659,816
706,604
640,789
847,665
650,964
961,638
970,700
942,900
803,988
640,677
688,530
942,696
570,673
557,661
543,826
727,574
517,720
865,811
562,875
670,916
909,767
640,771
613,817
807,953
594,998
856,568
970,973
941,878
613,977
585,722
612,996
846,984
797,762
798,502
738,659
702,789
515,633
980,726
690,700
535,539
500,898
649,821
539,645
678,784
894,916
694,885
724,891
815,898
688,840
643,978
561,617
665,942
594,997
886,606
646,984
680,861
619,703
522,572
545,750
649,744
513,946
797,915
845,784
959,921
938,633
529,651
961,932
953,801
889,910
713,728
966,766
687,763
540,631
540,832
623,853
531,996
699,542
881,908
830,571
834,619
929,681
651,606
919,531
863,569
511,627
764,895
954,572
505,620
829,708
727,936
543,834
862,732
680,559
579,542
959,647
938,932
713,798
513,747
783,751
727,512
575,992
579,944
594,844
503,991
