source,target
950,888
1000,513
675,961
820,558
811,597
903,646
697,727
637,975
697,721
938,776
650,845
660,569
925,530
983,689
937,985
857,615
542,952
837,778
682,685
830,806
574,800
622,956
772,954
915,808
821,534
997,854
837,751
514,757
756,823
709,504
951,539
660,887
932,563
874,838
937,720
613,878
756,616
596,823
967,813
566,788
507,993
873,774
752,921
883,866
575,500
792,588
682,925
615,636
841,771
684,787
566,950
535,989
533,885
691,684
772,842
791,658
839,569
811,675
991,579
811,640
639,672
868,598
791,716
643,769
966,575
861,535
855,797
596,789
716,970
556,745
883,734
573,675
688,695
777,942
520,716
853,623
522,983
558,937
797,572
641,995
598,925
830,752
716,797
682,952
502,602
821,979
751,803
688,642
909,937
949,781
837,641
876,762
915,867
977,579
861,990
698,597
698,892
630,641
547,527
585,513
568,688
654,697
713,789
641,542
746,566
556,847
637,617
797,760
661,582
957,765
567,526
800,930
613,876
630,571
595,690
708,965
820,908
682,681
631,984
903,697
813,653
792,694
558,849
683,806
634,954
961,807
874,692
645,990
736,997
641,779
683,994
876,508
649,829
521,978
924,533
925,925
514,883
931,836
774,554
568,565
729,529
837,684
979,684
755,681
963,782
722,743
855,898
574,994
904,789
868,955
983,573
957,769
908,616
982,645
979,700
1000,597
587,831
716,509
753,735
873,619
877,672
616,814
938,669
703,897
714,916
853,513
966,603
751,952
757,802
648,610
791,543
809,637
991,504
631,907
961,796
722,604
912,975
505,931
830,754
696,638
596,971
720,825
742,581
924,514
740,877
746,650
821,974
672,831
673,726
841,854
552,773
645,542
510,615
531,549
736,528
949,884
980,516
839,693
960,765
999,500
722,977
688,985
771,727
518,931
923,850
664,931
585,882
692,658
678,645
786,552
654,661
872,755
645,776
902,610
736,736
581,910
634,825
882,956
821,983
876,939
584,857
931,826
718,672
507,749
756,976
582,535
904,659
789,915
920,578
897,922
880,608
984,660
906,586
982,1000
984,896
513,876
830,898
944,569
828,711
811,865
626,674
646,734
904,581
605,847
854,799
703,551
599,719
510,755
532,849
931,771
844,524
809,645
920,937
876,893
923,896
931,680
518,660
997,592
560,634
944,549
883,901
532,608
817,991
510,602
774,557
893,677
776,800
792,802
510,929
596,756
745,656
795,612
871,625
902,502
558,980
582,858
856,731
931,539
763,964
980,635
691,633
653,704
582,810
575,611
789,766
908,628
524,615
795,864
912,631
523,662
709,591
567,931
573,798
904,700
802,734
1000,738
582,805
616,852
569,779
601,832
797,568
582,820
902,947
931,970
938,563
533,762
797,850
817,710
609,756
780,698
723,655
712,916
587,731
686,916
506,997
769,793
789,689
720,640
733,555
658,509
632,635
686,540
513,617
772,823
853,976
909,541
843,991
991,973
524,809
532,755
728,659
903,771
637,792
647,676
671,661
811,742
713,855
742,614
774,808
772,636
795,654
790,722
553,644
516,692
539,757
558,873
843,845
556,506
639,507
648,794
626,855
966,531
686,558
967,528
841,750
777,547
613,826
909,606
843,702
569,542
844,746
769,955
862,822
876,939
639,580
769,832
728,719
971,614
837,699
530,668
956,843
696,888
908,929
639,525
746,655
712,854
769,776
951,595
524,804
719,862
520,876
752,727
950,980
948,968
985,625
966,657
904,532
920,803
641,654
902,641
640,925
841,568
874,870
726,644
991,501
786,664
558,953
723,961
654,821
924,865
775,979
596,510
853,921
820,788
535,741
983,833
932,882
876,721
685,884
567,725
819,631
755,850
598,738
806,823
931,632
797,614
654,543
544,897
956,780
974,1000
650,577
679,584
654,615
927,619
566,512
729,644
671,872
813,956
898,815
837,854
876,512
903,866
819,539
968,855
615,798
776,734
872,585
898,967
839,656
747,891
951,828
532,814
650,517
871,735
780,759
932,841
573,647
912,829
974,803
683,575
902,677
989,678
584,920
697,791
598,959
886,902
532,702
539,633
763,705
729,596
516,807
811,588
727,672
756,756
692,759
706,856
931,910
821,661
854,586
583,900
574,538
999,865
587,967
716,895
931,980
690,625
629,957
909,968
730,601
720,822
899,560
792,839
596,990
991,542
521,612
673,564
712,796
979,965
772,749
912,698
821,555
655,844
912,565
943,503
691,671
583,844
811,537
742,814
854,676
