source,target
684,850
511,659
996,533
700,599
821,976
634,683
874,504
766,821
643,708
766,812
681,677
757,831
736,750
970,923
589,562
817,781
959,722
791,989
599,726
601,861
766,639
866,567
858,797
524,608
996,652
837,562
779,848
723,706
666,955
539,605
709,652
642,875
959,728
635,973
978,509
844,790
974,808
589,831
878,763
833,501
660,792
955,997
821,956
946,608
622,913
866,649
934,561
678,854
851,508
724,706
551,566
749,883
502,787
861,776
517,922
633,559
691,670
739,679
888,821
589,907
897,976
655,834
771,786
569,839
908,991
675,828
602,598
766,613
866,709
939,888
874,539
990,779
817,945
780,657
603,529
822,870
763,861
918,532
884,516
812,947
565,603
662,733
985,579
837,766
620,858
841,765
873,841
512,895
628,507
674,959
531,656
565,903
622,502
585,579
986,550
591,897
643,949
544,829
678,917
766,774
969,515
770,756
527,939
502,823
592,643
531,537
797,779
569,660
836,875
676,899
624,585
599,586
544,835
784,880
811,951
565,738
603,652
674,502
770,588
531,814
666,637
826,838
674,788
641,799
805,956
605,633
784,869
749,889
765,788
838,965
502,801
691,760
821,670
656,674
879,555
621,952
981,877
822,742
720,965
698,917
719,631
638,699
684,889
958,663
565,769
618,669
599,892
751,777
995,964
780,821
978,900
677,885
605,657
696,541
791,515
946,930
881,784
875,825
615,640
974,696
881,789
641,517
958,779
754,845
994,531
741,872
813,907
945,923
881,562
557,958
917,827
606,522
633,636
771,958
866,896
666,707
621,698
784,765
588,795
959,953
728,662
524,736
990,938
503,911
656,731
537,667
765,754
945,826
711,574
711,803
999,931
551,902
891,857
827,625
723,846
770,884
977,719
763,835
917,513
682,805
983,901
978,880
700,758
874,811
886,729
934,727
811,612
641,836
934,619
540,735
643,981
709,971
701,687
675,606
586,869
891,685
814,977
970,718
826,639
985,931
633,629
946,848
723,804
804,847
983,941
797,956
542,906
996,625
812,735
959,945
518,954
905,625
870,925
858,976
773,545
749,720
888,575
715,718
611,681
741,708
811,612
945,738
875,756
556,610
693,775
675,703
829,905
507,501
896,640
996,824
705,579
551,828
959,770
763,971
655,960
675,780
959,550
995,705
616,987
780,811
760,506
611,500
996,666
589,803
722,543
715,610
765,879
514,884
804,969
531,605
605,761
615,991
873,808
575,785
612,580
958,959
636,772
878,968
988,720
508,911
531,724
674,824
624,921
502,644
656,911
841,544
534,703
651,598
607,549
970,762
770,552
804,954
518,675
763,955
995,752
982,566
511,815
946,910
789,690
586,880
874,930
780,911
873,898
628,749
878,935
791,944
752,522
958,890
696,616
711,691
861,752
812,952
674,987
770,579
511,541
804,672
550,501
696,957
996,995
586,961
782,722
812,522
739,749
571,638
715,991
844,806
723,657
592,688
614,885
797,596
894,537
540,794
656,643
770,766
685,923
963,504
997,807
571,627
527,634
783,566
721,739
879,552
894,754
811,676
812,570
804,634
666,731
621,645
878,668
503,932
538,765
835,665
602,554
602,760
679,502
777,613
812,996
691,832
736,826
829,878
698,640
736,744
661,693
977,957
754,738
514,791
821,871
997,686
656,539
598,883
834,772
676,788
684,840
698,824
739,929
586,809
745,839
811,553
858,903
676,614
649,943
917,825
966,804
660,800
963,624
967,548
805,874
724,948
981,847
984,743
888,586
537,701
618,753
709,735
820,666
754,805
622,714
946,956
571,525
588,828
917,544
833,762
761,515
917,524
761,535
851,919
624,816
535,638
624,813
531,746
943,509
864,955
531,592
883,918
599,740
716,971
823,580
661,558
701,703
751,568
575,696
585,781
954,679
870,558
501,844
681,755
959,534
755,894
837,877
889,728
577,533
891,660
906,953
720,528
827,970
674,991
955,697
711,698
975,673
945,750
793,826
970,585
723,537
723,557
837,524
655,961
511,733
975,740
575,852
749,790
892,889
502,886
780,637
796,567
782,974
922,512
605,637
766,974
651,930
878,933
963,757
663,671
612,586
599,849
513,564
599,704
656,685
974,504
749,543
837,670
682,839
814,908
881,534
994,685
906,820
698,660
966,505
811,688
955,623
906,959
551,596
814,773
969,868
999,523
926,509
961,513
630,527
709,639
508,740
724,892
774,759
633,617
845,965
586,550
723,672
955,657
512,899
701,647
621,560
