source,target
688,711
577,637
925,677
944,896
846,655
672,624
605,605
830,666
910,621
813,775
849,957
621,570
749,636
560,798
771,778
833,874
599,987
543,935
724,925
704,792
797,811
529,790
991,809
801,508
652,847
909,954
846,884
841,699
517,830
623,633
504,584
743,731
982,726
542,570
999,528
608,828
890,617
782,608
685,761
846,513
823,933
768,994
854,604
918,943
606,799
915,847
989,682
707,930
531,708
701,695
768,990
910,719
645,815
763,914
581,676
991,696
889,832
602,562
783,763
800,536
971,620
854,718
771,852
665,746
506,874
722,743
667,524
688,814
563,701
524,893
617,596
872,789
619,510
779,673
820,856
597,950
714,535
506,847
801,950
922,644
575,744
646,523
779,551
823,894
749,694
871,840
990,694
779,848
779,693
623,565
815,906
608,973
841,886
667,785
936,960
685,738
763,739
850,826
535,769
761,600
543,671
804,537
800,866
875,783
806,791
891,956
931,654
796,869
825,917
605,508
948,648
839,662
817,739
558,594
881,966
581,934
745,967
779,812
743,884
642,865
530,899
833,688
565,692
800,737
716,821
717,578
548,681
560,784
763,747
531,506
815,677
933,991
560,851
586,523
566,700
631,961
739,990
633,709
864,901
548,883
743,979
949,739
888,598
636,797
605,517
642,912
638,667
865,636
760,601
800,592
811,983
571,749
841,885
830,834
978,886
683,619
901,597
535,899
600,917
839,693
824,603
667,579
558,688
745,544
916,660
542,575
508,615
786,703
990,958
813,553
577,987
562,820
645,615
714,671
795,517
752,935
641,869
835,894
991,555
602,620
918,900
649,777
615,949
597,548
707,662
636,742
976,589
566,711
771,963
949,628
824,879
548,676
543,580
801,983
531,729
688,596
997,785
850,781
660,995
615,693
910,766
602,800
525,738
891,652
642,872
756,831
680,700
651,638
877,908
858,717
501,740
524,928
514,841
501,568
636,652
978,550
952,932
514,947
725,739
840,785
996,922
718,938
708,717
989,699
909,740
849,593
849,822
526,881
813,805
787,789
972,817
975,517
853,790
806,720
801,772
931,574
688,591
659,937
721,638
960,971
685,555
512,980
933,936
815,676
593,657
612,550
795,534
943,519
612,699
782,562
921,773
889,868
864,744
504,887
612,871
605,804
881,824
989,949
956,989
834,776
996,528
910,506
905,566
538,719
974,944
909,867
611,897
892,649
542,520
610,898
531,771
952,955
850,538
714,579
704,808
617,526
599,693
940,734
617,533
981,806
847,616
604,619
644,819
735,601
599,777
566,824
913,714
612,653
933,634
581,672
918,684
811,760
710,583
706,897
840,501
512,796
623,713
952,733
758,571
839,826
535,813
849,737
892,542
636,534
758,954
834,653
943,905
543,505
689,569
921,814
739,755
697,658
718,512
874,711
890,874
682,688
583,546
617,888
999,618
913,648
823,855
518,905
605,873
673,991
983,550
610,744
949,808
610,613
721,694
779,747
931,936
595,728
890,512
889,540
832,563
566,717
786,650
533,553
853,626
660,625
577,514
610,552
948,836
917,504
644,920
832,963
623,679
581,741
824,823
593,522
555,559
880,854
801,915
533,722
667,951
640,725
518,605
512,896
769,784
545,763
833,634
768,949
801,828
552,743
544,991
810,533
739,621
916,863
943,897
944,608
565,934
505,964
806,666
501,706
913,775
943,615
542,680
983,944
665,981
529,593
839,742
660,725
571,840
673,884
600,640
611,778
720,642
904,800
541,875
784,639
824,534
897,797
983,769
990,590
586,796
671,828
990,984
981,631
512,902
875,668
824,656
731,848
711,592
850,865
910,624
833,606
689,568
849,841
931,517
538,871
552,646
638,543
792,644
949,654
839,505
548,520
625,608
849,507
689,691
890,937
501,783
854,724
725,545
779,641
714,645
635,830
602,887
918,529
517,964
570,879
783,518
544,679
593,962
901,621
787,912
704,971
728,879
529,853
974,734
597,631
974,519
760,914
615,782
619,540
769,977
889,841
531,876
835,607
925,994
538,644
593,576
563,813
842,921
501,623
667,785
890,680
577,794
664,823
549,704
701,977
892,645
610,819
586,971
931,817
612,999
606,790
608,767
638,809
832,694
758,827
612,858
910,851
638,804
833,565
625,835
560,788
782,977
500,881
842,837
817,632
956,859
586,867
705,532
599,549
996,523
621,630
655,820
542,652
664,633
664,772
711,938
841,956
642,593
606,587
978,871
604,942
973,598
974,851
743,543
