source,target
608,908
753,784
922,759
605,806
687,664
579,861
625,794
613,575
740,789
698,660
605,945
665,653
552,661
533,954
554,889
524,984
705,1000
984,920
577,753
687,713
552,807
639,933
593,890
538,814
820,771
780,998
936,859
554,765
831,568
966,715
926,758
552,706
591,935
557,755
634,864
802,989
830,715
683,637
835,948
831,888
591,586
677,906
754,844
810,816
776,698
831,553
982,840
641,864
959,684
775,840
501,744
757,596
754,674
964,745
878,534
742,994
871,979
855,615
577,532
729,910
836,859
831,675
537,969
525,623
966,689
910,565
500,773
641,733
652,818
810,769
625,844
632,746
981,809
866,749
866,716
968,549
675,728
589,780
605,832
851,637
630,797
656,712
991,768
723,955
982,577
705,971
897,892
737,639
630,560
965,802
831,717
776,871
564,764
756,540
547,873
747,760
966,541
732,601
966,637
627,579
689,878
592,842
676,661
501,544
757,561
936,832
802,651
687,803
808,993
683,912
839,604
518,917
615,926
568,670
969,857
967,911
687,820
933,602
747,947
805,690
757,702
683,869
818,580
750,505
957,908
918,509
705,748
827,520
769,834
757,541
981,552
634,958
939,791
897,960
848,518
591,846
821,962
931,650
832,624
601,657
805,643
698,705
981,606
599,706
524,807
533,507
593,733
818,854
747,794
718,944
620,914
965,623
563,817
570,797
968,662
724,620
845,640
510,616
632,744
574,522
742,984
711,642
829,587
662,761
981,694
892,530
818,719
984,911
740,752
500,692
862,517
764,962
609,866
689,999
652,558
750,885
787,808
527,546
910,586
939,852
585,780
968,645
793,839
723,960
665,928
871,768
831,884
764,649
628,697
630,802
723,867
594,667
718,833
809,777
872,813
669,633
615,731
810,791
969,550
718,932
585,726
693,612
897,865
684,658
793,756
594,879
658,915
838,596
987,955
585,796
667,530
571,921
575,544
718,584
517,588
563,630
899,905
852,867
500,579
805,540
610,792
732,977
829,715
540,756
661,717
650,846
861,794
627,891
886,529
705,756
763,799
527,838
656,749
866,972
679,712
533,779
692,671
729,780
866,904
653,708
811,714
687,833
955,662
848,614
628,647
634,612
791,836
744,973
552,612
929,933
765,576
657,561
914,843
540,808
984,601
919,898
958,933
732,780
552,927
764,833
665,536
658,742
771,712
718,702
683,537
757,588
896,990
694,745
996,876
808,964
815,914
525,547
753,827
841,666
971,835
698,731
976,799
775,500
966,921
676,707
613,714
718,641
605,960
784,766
517,998
749,922
818,581
832,755
949,771
661,763
607,563
864,972
737,640
794,503
609,854
757,723
773,979
632,912
753,962
931,517
822,898
747,626
815,599
509,601
838,879
568,996
577,632
818,935
682,866
971,827
898,742
557,500
517,526
592,516
525,600
999,878
740,870
821,767
832,883
673,565
838,615
831,796
718,910
716,887
656,938
948,531
519,810
540,932
699,869
665,678
810,773
533,581
935,760
593,804
630,854
906,630
689,877
976,548
615,726
698,897
764,789
768,568
958,979
902,817
741,862
533,796
652,592
686,836
905,665
791,669
818,629
976,621
547,896
650,556
769,542
653,734
905,769
906,733
780,730
614,690
871,657
687,836
757,966
564,809
882,627
926,761
810,610
836,667
757,981
959,830
889,757
897,717
866,566
692,960
922,881
559,897
511,904
765,673
971,944
684,992
814,533
778,974
971,541
586,891
517,592
878,639
522,506
902,595
574,780
500,662
890,841
684,686
799,570
574,705
585,977
577,725
814,907
809,677
552,1000
864,612
754,875
970,978
919,689
826,546
577,847
780,925
610,617
871,537
574,535
699,581
650,817
984,992
928,946
591,691
898,823
698,817
780,706
989,748
810,645
783,737
780,995
665,888
754,601
718,524
571,852
750,648
711,569
645,867
757,658
630,501
643,555
810,646
593,551
982,936
820,791
674,731
706,597
693,888
956,621
765,999
765,800
981,933
591,510
665,691
620,659
709,897
517,613
605,779
675,784
947,996
683,889
859,696
984,724
806,565
783,531
564,878
591,533
836,677
753,801
955,504
942,829
861,796
926,550
687,763
656,543
718,928
552,756
911,514
920,811
789,882
830,988
594,557
604,721
999,508
886,957
661,836
879,677
689,669
904,734
601,692
555,596
832,793
630,889
699,527
821,578
661,553
686,988
934,735
589,933
753,610
802,911
904,824
693,921
782,643
920,582
906,604
937,614
830,561
693,598
