source,target
841,924
839,875
822,946
652,870
656,751
972,796
667,862
621,761
544,875
948,587
958,661
980,845
662,596
592,803
581,617
975,523
813,503
596,878
894,938
536,634
507,813
583,605
526,591
982,992
765,630
597,943
547,910
631,968
542,814
684,904
546,644
854,568
873,576
822,745
632,893
819,551
888,861
968,545
789,742
836,589
601,986
910,910
722,841
527,535
789,896
986,571
622,954
666,733
533,832
877,763
804,606
964,793
953,693
553,690
785,703
953,881
937,610
831,698
607,744
575,738
910,780
883,644
684,668
510,987
853,533
545,955
693,988
597,970
986,910
656,511
930,657
558,714
547,612
828,553
610,791
911,908
830,500
866,895
927,921
748,973
632,734
910,545
567,873
954,677
622,895
928,653
575,986
667,713
582,780
910,913
544,965
730,797
975,1000
733,594
932,688
839,824
730,595
888,733
932,673
972,618
928,899
562,635
922,983
769,858
596,962
622,543
637,890
837,723
910,553
557,771
972,772
864,934
875,650
953,673
610,919
855,833
794,656
724,854
783,953
750,976
583,714
809,705
748,598
654,516
855,679
576,715
547,750
828,639
908,832
575,781
918,689
734,780
932,847
867,585
750,603
992,877
835,551
766,539
753,627
757,526
880,568
622,956
667,989
990,865
631,810
843,885
605,870
763,670
782,664
586,523
659,784
819,620
930,855
654,584
604,727
908,651
500,802
876,613
622,938
770,605
877,930
866,678
785,622
531,556
637,740
701,882
510,800
861,705
778,580
918,984
503,744
799,562
948,741
895,714
662,924
510,893
910,726
694,644
901,915
855,799
863,673
822,912
982,1000
794,533
837,995
597,515
724,825
533,679
911,576
861,873
885,705
789,652
783,587
804,659
831,735
833,609
603,805
700,644
534,948
991,505
819,690
902,723
597,820
936,698
908,755
592,674
789,594
789,982
581,589
748,754
554,933
781,606
767,877
853,750
794,967
976,962
1000,736
867,850
830,654
509,582
632,994
969,709
830,744
508,557
629,594
605,956
730,674
522,878
510,853
682,655
883,606
502,655
758,951
951,560
715,934
882,978
684,719
862,598
770,957
975,508
663,841
624,751
567,792
652,991
885,627
631,825
522,554
614,707
976,547
797,723
882,546
920,783
603,547
534,908
576,928
748,644
920,919
562,525
912,668
620,820
593,672
903,775
974,659
593,802
629,972
544,571
908,935
822,538
607,549
727,661
622,845
965,831
720,556
593,849
656,847
839,649
510,611
937,608
501,701
574,652
631,978
948,526
720,961
551,983
607,656
570,896
500,703
582,625
519,798
972,757
831,684
629,590
509,607
889,859
581,799
639,997
999,635
567,909
592,847
631,993
994,824
574,645
527,503
954,788
533,552
861,948
762,865
965,727
876,511
990,874
972,857
620,661
930,805
876,734
517,563
782,727
816,839
747,687
656,965
875,737
789,742
677,842
526,526
968,810
745,900
613,719
693,944
941,894
747,930
861,517
581,572
920,541
958,884
895,860
902,733
622,770
888,613
579,966
880,936
515,870
784,534
556,667
703,746
912,791
908,839
678,838
654,819
977,739
775,690
519,626
650,644
866,809
562,635
632,697
883,725
556,929
526,566
991,526
665,536
576,787
970,675
558,631
501,991
853,607
974,674
524,534
549,808
855,640
935,922
512,680
505,652
875,790
553,505
575,644
830,619
936,944
665,856
848,718
912,854
574,978
508,625
999,582
882,949
813,919
582,713
757,859
524,795
976,867
960,672
667,981
701,578
710,747
544,956
866,961
911,686
527,888
770,692
506,557
650,509
701,824
672,736
730,869
969,954
837,548
574,882
852,556
503,564
747,884
672,892
650,679
644,515
882,796
502,707
576,734
931,618
837,913
809,948
964,698
853,726
960,556
796,899
794,560
965,592
864,624
968,883
852,887
861,944
867,638
576,568
862,914
533,988
866,966
953,908
503,933
867,826
782,788
710,915
794,755
579,967
715,883
953,508
544,865
936,521
769,892
852,520
652,836
962,662
656,759
632,794
734,810
986,613
724,829
533,779
565,835
765,964
877,537
972,719
703,839
880,674
953,530
892,979
861,803
503,710
785,922
830,887
567,630
770,748
789,897
708,773
959,733
592,894
615,804
720,950
863,904
887,999
888,617
932,653
908,673
582,669
747,856
890,956
631,864
502,778
797,717
515,748
639,587
651,725
703,597
822,705
976,651
935,808
673,846
866,750
730,756
639,620
622,850
877,967
977,595
569,774
