source,target
759,861
934,884
662,993
783,789
893,569
593,980
579,564
996,714
730,821
741,895
705,559
805,965
716,841
575,573
871,574
727,955
634,785
793,644
665,869
809,557
523,624
993,666
736,651
995,587
888,633
778,639
672,998
536,657
578,748
521,892
533,974
510,810
876,726
608,936
835,555
672,506
521,503
888,728
525,765
879,766
970,899
608,936
814,893
913,685
817,585
854,771
510,611
539,905
967,953
793,578
738,747
669,700
858,890
656,732
759,764
956,799
873,902
972,604
974,548
727,624
816,605
785,810
511,996
692,945
757,666
515,661
903,510
515,775
844,942
858,635
912,993
982,686
579,822
720,808
665,828
967,514
865,875
845,616
669,938
588,550
756,605
926,697
883,659
714,764
800,868
963,896
559,706
766,977
683,565
634,900
634,697
712,893
830,931
622,561
676,600
989,678
523,816
982,731
785,850
629,994
744,701
958,975
864,577
792,520
926,728
912,894
596,858
1000,500
671,533
567,946
581,535
871,817
692,763
812,503
775,866
549,978
972,786
983,754
521,603
568,577
662,778
628,912
667,967
574,845
993,554
710,914
817,872
783,710
800,697
968,692
729,947
727,845
695,938
675,705
983,835
974,748
588,768
843,609
738,783
893,603
670,982
958,881
523,653
594,719
864,712
758,934
751,961
945,904
787,646
670,782
796,673
945,919
970,741
760,745
657,746
697,605
913,908
697,733
741,812
770,620
870,689
857,539
720,576
795,793
525,725
675,944
509,681
770,809
716,917
891,696
974,581
604,566
812,616
620,845
584,831
912,909
584,924
692,626
714,836
586,862
883,792
760,650
694,943
579,757
888,826
778,573
759,811
979,569
963,993
970,995
787,807
942,753
914,797
583,586
857,516
912,610
648,790
625,650
934,900
822,690
971,601
756,911
979,775
651,859
664,639
690,579
656,849
645,564
657,776
755,727
967,830
983,504
817,564
963,752
734,881
675,705
992,820
658,706
617,571
511,833
594,506
692,836
584,642
730,690
858,765
506,505
502,987
617,985
581,966
775,513
903,554
873,907
931,704
821,590
739,655
664,980
539,984
787,849
739,840
901,600
796,630
690,867
774,733
882,553
854,759
725,557
827,599
685,862
515,754
921,818
703,796
876,512
746,868
657,993
927,894
744,754
530,960
734,846
968,545
953,720
871,655
525,828
725,959
672,751
921,783
785,662
537,622
913,834
802,682
870,785
945,646
785,967
774,684
891,797
734,642
821,640
634,514
971,877
524,898
644,571
912,704
992,534
796,686
993,673
506,780
773,501
521,606
934,744
758,544
801,979
664,968
553,589
901,595
651,944
700,950
814,772
693,583
572,608
705,979
672,662
833,693
980,574
880,929
782,893
705,569
676,511
731,549
663,823
788,606
809,554
669,604
927,812
657,972
893,633
956,902
594,937
843,537
664,580
927,941
580,969
793,720
692,852
692,993
814,651
766,951
568,567
876,747
711,768
835,735
670,858
802,589
735,556
506,707
570,706
880,654
732,917
993,605
533,581
722,762
857,780
857,956
958,527
955,639
834,961
738,576
809,573
967,951
943,661
974,882
751,732
876,531
760,566
577,869
644,829
599,564
572,973
816,881
1000,987
934,709
864,655
897,645
612,585
546,791
897,860
792,880
817,780
686,717
610,879
584,979
757,944
769,631
968,810
656,683
854,946
737,877
993,999
913,808
995,661
787,710
770,702
792,626
793,781
968,898
599,729
662,966
736,754
567,637
608,758
1000,808
913,755
548,736
752,620
785,822
725,842
780,782
782,637
670,913
991,717
879,729
768,923
972,522
757,585
551,925
858,954
958,996
700,915
830,889
511,894
683,717
901,604
816,861
870,546
980,887
656,568
593,982
610,995
521,687
629,889
672,574
871,956
939,688
876,859
536,649
903,794
927,898
685,739
758,611
956,537
711,537
937,818
716,643
741,940
773,683
536,918
634,535
705,921
756,838
985,844
728,688
769,925
613,662
620,734
862,569
913,684
883,518
821,631
651,590
880,885
529,557
728,824
523,865
510,598
915,629
703,854
971,612
577,743
932,575
770,560
523,542
523,664
783,954
651,982
953,860
741,777
637,748
571,851
873,663
993,861
958,827
630,963
700,936
912,909
745,972
740,652
760,780
676,759
891,547
743,893
673,596
610,837
1000,776
882,561
758,618
871,504
985,904
914,804
770,569
612,607
719,618
830,885
993,918
809,631
926,590
533,677
870,944
759,973
735,907
770,650
543,697
