source,target
944,637
719,530
539,563
619,762
751,527
930,501
556,561
518,859
818,736
993,699
699,637
652,970
539,711
618,818
621,970
830,716
835,563
558,801
619,614
577,624
672,966
826,828
943,682
804,732
756,964
641,933
903,614
924,724
940,773
524,924
608,682
996,814
868,525
558,862
558,676
630,854
712,538
899,824
710,600
555,597
903,831
903,786
917,565
630,670
955,906
871,598
563,947
652,656
646,988
956,736
861,512
650,892
863,592
866,670
883,560
865,765
636,823
826,880
866,608
604,553
650,784
604,905
751,779
782,848
899,748
804,701
956,888
921,900
509,718
927,920
618,626
760,575
678,532
568,691
766,815
956,908
749,902
527,629
817,740
617,799
564,931
793,631
556,820
665,617
577,877
626,659
596,947
507,822
794,952
988,831
882,536
871,752
865,739
833,948
575,816
716,698
686,988
532,934
841,703
592,520
872,868
515,714
778,977
956,588
835,736
890,809
834,957
716,930
835,763
517,576
770,993
837,839
801,885
870,746
830,944
701,879
665,894
905,941
689,658
501,704
728,831
791,521
650,998
986,698
792,765
575,661
936,741
955,923
596,925
594,836
900,707
903,649
805,500
599,543
665,635
575,727
890,845
770,964
890,633
792,877
734,626
801,597
521,758
539,663
650,706
700,735
866,631
517,545
536,583
532,991
696,827
536,696
903,580
732,787
974,708
509,982
688,549
595,916
912,508
804,852
542,739
943,611
712,951
594,559
974,870
905,595
801,721
736,583
653,692
917,577
956,861
956,709
652,850
628,684
548,892
964,526
524,782
865,981
621,739
744,552
574,776
909,836
826,634
627,732
934,910
805,775
555,601
658,992
658,607
990,608
605,785
998,882
927,771
830,798
529,891
800,924
646,886
956,918
764,865
592,679
667,770
889,666
764,729
646,910
595,915
998,936
925,696
592,817
742,631
927,513
719,886
805,984
560,532
996,551
688,905
863,568
786,602
998,895
800,915
837,806
951,972
732,819
841,773
801,897
827,568
728,832
787,870
800,501
658,605
950,893
950,612
870,600
731,816
542,560
866,546
653,644
700,723
921,971
686,688
821,607
848,634
691,804
622,628
604,654
648,892
826,909
893,993
988,894
539,734
607,848
881,888
875,713
921,683
794,577
972,997
927,709
564,665
912,583
731,625
956,662
817,993
818,751
686,674
891,879
589,806
704,709
599,585
730,955
984,864
716,636
766,508
501,896
556,545
984,744
846,567
596,676
951,611
818,661
940,938
539,539
774,771
598,901
630,816
890,707
650,538
786,762
601,765
745,724
525,862
782,562
517,506
680,695
762,833
756,511
780,720
622,649
769,817
891,683
701,746
826,764
751,622
525,885
840,764
530,612
863,601
744,543
799,809
919,503
517,755
601,838
868,795
650,869
560,756
906,549
974,580
686,848
951,630
744,911
890,627
630,905
924,904
953,522
915,792
628,689
556,547
609,959
801,970
985,708
658,859
826,580
816,871
594,624
924,529
826,550
921,762
794,634
732,548
840,716
715,631
988,880
817,698
801,975
608,863
778,959
525,769
518,919
965,963
778,993
558,630
852,798
518,777
590,742
956,501
942,804
743,997
792,693
555,512
604,690
785,551
778,525
585,535
903,561
791,639
787,755
817,703
650,781
804,737
537,891
804,970
764,713
873,697
903,694
861,802
826,873
539,911
769,685
972,638
817,688
732,588
783,893
955,719
521,883
861,872
608,712
814,786
999,585
594,914
861,591
618,709
715,699
826,913
743,558
972,652
517,968
524,870
622,661
896,953
919,797
787,547
818,794
749,734
979,629
681,916
710,519
556,629
723,769
796,999
524,927
908,708
742,979
670,881
899,933
865,830
772,955
689,943
599,595
975,524
593,703
883,566
556,551
678,948
532,594
755,664
836,798
618,527
986,707
518,678
984,961
698,790
924,993
605,580
618,550
530,983
658,886
865,566
881,587
704,680
901,652
993,864
817,972
591,514
787,769
723,882
628,712
794,726
699,750
600,692
716,715
930,803
873,870
733,726
568,532
883,855
870,502
953,817
936,703
912,921
521,877
872,532
987,760
548,796
917,987
890,853
627,686
834,778
518,766
574,713
542,544
956,994
609,514
868,630
766,543
799,806
948,815
508,700
597,768
517,887
863,907
598,906
893,890
596,945
650,871
814,544
844,552
899,933
512,564
713,822
517,513
698,630
956,928
814,826
658,815
743,720
598,993
688,920
619,897
631,542
621,885
688,686
