source,target
944,828
600,765
526,735
938,510
960,535
749,588
799,575
928,755
607,920
581,561
637,609
597,727
757,623
804,690
982,784
631,655
657,639
610,857
756,515
997,558
755,986
831,532
747,662
759,675
972,842
708,733
982,712
841,768
546,841
663,674
814,667
657,644
768,677
715,602
815,660
553,947
843,823
704,721
578,545
972,868
576,649
973,754
902,796
772,736
527,868
869,669
762,722
905,540
614,605
919,579
912,908
867,911
791,580
576,730
600,900
756,655
554,724
758,820
676,524
715,721
902,935
502,740
966,544
869,848
860,792
867,897
828,603
631,963
952,751
751,999
709,609
845,918
746,551
777,984
841,624
762,554
637,527
648,797
590,779
704,854
675,785
527,596
850,824
797,907
637,641
547,918
966,908
899,830
562,715
894,578
623,753
700,511
838,612
856,587
532,619
623,816
843,693
715,911
625,797
887,883
524,764
864,682
709,980
805,621
815,706
901,661
514,982
903,890
760,683
854,809
544,937
925,730
753,835
881,821
901,604
890,967
837,992
746,654
913,743
740,937
537,599
673,857
745,963
805,810
670,810
865,946
680,703
799,931
832,756
675,678
943,970
918,714
857,740
743,758
611,953
686,959
748,810
554,674
576,671
704,787
663,591
930,797
637,789
529,527
986,579
505,738
801,990
756,563
667,857
905,788
709,610
898,875
512,932
799,958
788,936
672,566
881,959
754,517
980,899
644,755
510,614
834,848
754,690
595,568
787,522
902,556
575,998
519,807
898,524
703,726
637,876
528,827
834,647
971,663
512,980
675,512
502,782
584,875
890,971
832,718
706,719
837,555
599,546
698,766
691,747
524,665
791,933
943,999
743,742
715,919
786,622
643,825
939,742
793,639
857,500
576,860
533,976
708,774
721,716
923,831
986,545
691,720
519,896
542,506
576,827
762,880
967,783
851,553
663,966
502,906
946,927
742,884
927,848
834,566
611,576
832,654
554,545
564,791
790,775
881,847
832,725
647,636
765,969
598,629
708,699
708,750
913,997
742,839
637,560
751,906
573,951
753,638
791,874
793,576
525,779
749,507
870,736
688,895
708,632
554,916
715,906
913,840
798,734
939,943
827,692
759,593
704,763
547,992
973,950
614,761
749,718
901,788
754,781
838,954
752,563
943,800
614,701
704,900
525,864
568,557
730,913
586,853
586,779
854,759
648,969
848,566
768,843
972,885
892,875
831,807
693,528
544,811
708,780
827,900
703,856
514,934
768,812
666,969
709,877
860,518
637,613
913,629
764,701
804,871
598,763
786,627
544,717
686,517
892,803
894,837
832,988
983,931
663,883
672,683
573,700
986,622
788,748
749,629
603,712
719,747
674,503
751,759
972,874
816,929
952,998
912,759
968,902
733,704
905,857
978,504
831,924
775,618
807,713
924,562
850,658
752,999
547,805
834,558
799,723
564,748
854,839
808,951
663,749
524,752
719,708
994,807
586,772
666,541
631,799
994,987
717,814
776,663
544,611
569,728
647,645
607,543
909,902
703,567
894,736
756,624
729,887
533,766
814,819
807,672
762,695
864,976
751,605
901,653
994,915
600,601
676,994
952,678
676,988
759,699
512,645
573,541
598,704
576,776
700,929
632,783
985,905
598,589
841,857
864,524
730,919
815,982
560,858
641,766
991,897
804,937
519,653
641,543
643,529
537,842
573,834
752,735
867,796
850,658
808,737
614,716
753,958
966,712
963,680
854,797
704,807
793,727
752,986
778,689
751,586
928,696
967,686
599,941
714,777
674,944
838,739
729,667
720,812
632,997
718,834
637,681
963,508
527,529
938,756
720,864
805,534
582,862
721,839
870,633
524,708
648,530
623,790
843,859
703,859
536,910
890,675
637,653
720,978
640,713
887,684
544,745
758,605
589,910
663,512
772,772
560,714
751,565
941,710
862,902
524,797
546,909
843,585
748,636
753,751
658,751
938,960
786,525
772,598
765,926
602,953
524,590
698,757
721,637
703,731
533,670
759,544
905,774
862,511
514,648
693,934
850,864
881,614
740,826
631,700
971,992
631,996
983,711
790,638
747,914
537,535
961,562
801,866
533,668
823,780
727,988
876,831
986,743
682,557
754,581
797,865
938,869
614,534
547,912
841,714
693,578
518,985
733,952
955,602
905,613
831,959
986,797
881,564
913,533
931,657
982,804
955,573
928,592
672,592
663,800
663,616
610,805
788,599
791,856
597,836
751,928
905,911
881,883
621,997
623,687
708,998
