source,target
943,659
668,770
653,980
564,639
570,846
858,928
539,660
983,915
543,798
780,756
940,790
926,575
709,997
821,891
565,927
775,750
628,630
920,514
898,630
639,586
737,945
552,587
655,968
748,538
783,505
792,545
938,839
541,851
765,931
805,509
598,932
742,675
553,750
565,579
838,990
570,999
719,1000
875,821
912,829
617,919
597,905
554,630
615,525
869,583
756,624
608,747
932,835
996,530
946,906
737,585
805,896
704,762
680,544
737,775
565,758
566,581
943,992
995,636
736,771
940,832
502,600
818,719
527,575
980,716
883,841
949,686
604,965
882,739
698,686
765,642
565,905
606,598
596,660
912,610
517,544
596,630
821,701
761,753
509,572
867,580
865,841
762,996
975,873
911,794
926,993
780,940
744,899
897,871
897,537
742,560
583,661
553,589
577,967
774,867
932,620
604,601
622,939
911,990
719,785
541,585
712,926
932,920
528,656
858,724
865,894
666,867
625,748
572,500
816,674
700,945
500,876
616,634
884,768
718,512
739,909
660,541
997,855
719,634
738,926
949,573
699,911
891,562
654,989
658,858
517,829
805,719
737,862
805,631
625,690
731,564
615,826
679,845
904,534
854,518
809,668
712,563
903,729
872,506
994,994
974,649
674,670
921,957
580,828
819,955
965,828
782,844
659,727
579,697
897,617
615,623
669,678
518,588
700,963
805,571
974,972
984,555
980,537
1000,779
838,893
943,641
712,813
866,668
679,961
949,662
700,548
909,638
719,967
565,875
504,601
615,995
821,700
786,957
598,699
552,693
564,706
611,571
595,549
615,572
761,905
951,941
715,820
748,633
789,700
688,984
642,636
987,868
616,761
943,956
912,762
575,994
696,877
940,913
975,563
673,505
832,994
508,994
615,709
708,937
987,786
847,652
704,571
765,555
628,584
674,995
821,838
933,583
931,684
956,948
821,906
602,664
595,680
996,990
649,937
956,952
832,523
607,644
551,511
548,751
654,816
579,749
658,931
805,873
655,995
951,786
782,861
676,780
518,820
838,599
940,974
994,578
851,557
790,654
580,738
877,983
583,853
858,925
916,637
561,624
744,925
877,961
653,798
680,629
994,851
844,596
995,505
982,926
995,648
949,513
660,780
744,992
822,906
680,555
786,716
659,860
799,737
653,580
854,734
595,819
802,710
929,577
818,821
595,632
939,902
528,626
922,670
802,885
615,879
528,789
699,962
920,641
869,587
940,872
700,554
596,774
904,550
700,801
602,526
642,823
625,529
577,625
548,738
618,654
675,693
625,538
903,998
802,704
784,623
700,952
975,503
699,687
868,701
996,557
710,968
640,535
610,790
565,908
571,819
956,757
595,863
949,712
527,598
655,902
821,881
988,671
575,634
595,903
929,605
860,626
616,579
616,791
669,923
595,705
765,724
985,958
710,915
626,813
502,572
920,841
864,523
868,801
932,918
998,696
655,537
793,757
710,739
741,690
636,861
592,895
750,632
783,631
823,602
596,874
565,683
879,648
680,964
601,997
552,898
744,594
873,970
713,799
925,684
904,510
899,746
938,902
594,919
726,757
500,867
636,665
528,844
869,720
509,968
839,639
943,597
596,957
869,942
748,834
680,845
709,706
577,826
798,727
817,929
980,648
700,727
615,794
731,594
731,537
806,935
755,961
598,743
679,535
708,737
911,777
932,700
572,662
517,510
577,546
789,924
608,676
505,597
527,586
545,635
921,633
565,913
720,860
878,688
765,960
605,608
819,953
903,559
527,581
509,963
547,928
819,696
605,659
818,800
759,729
719,907
670,873
654,709
601,610
649,937
938,513
628,528
615,641
913,675
579,935
933,598
984,755
596,552
989,872
775,571
836,854
782,814
589,732
628,797
931,890
696,721
565,874
873,559
639,938
602,782
572,643
655,882
574,774
774,771
789,919
797,588
598,931
847,899
599,757
911,973
781,626
879,608
921,951
553,673
979,828
789,526
615,637
822,512
740,931
713,756
951,603
577,885
708,767
524,910
873,595
806,777
866,518
618,575
656,514
888,940
696,805
911,942
615,548
931,675
551,687
551,686
676,744
748,812
615,788
998,885
628,944
639,906
753,904
674,880
927,595
581,950
712,699
909,834
922,549
947,783
667,559
615,589
537,907
782,718
574,683
975,858
654,907
740,687
540,823
595,642
781,521
561,843
951,622
622,672
645,910
571,872
810,668
741,897
996,608
720,779
854,580
940,937
759,891
873,597
718,792
947,663
748,766
574,767
