source,target
776,843
800,545
909,746
579,923
614,763
897,642
514,805
937,817
637,829
899,872
591,902
527,582
917,725
673,962
799,501
743,564
753,525
896,644
549,516
882,803
929,795
637,988
833,797
562,894
712,893
909,665
567,733
959,512
806,967
615,685
644,688
892,780
991,547
549,697
591,700
917,842
748,967
510,708
761,900
663,536
746,980
649,791
668,907
937,658
891,975
946,744
614,980
504,606
658,819
793,710
753,793
632,599
723,584
626,837
793,857
547,909
639,981
962,784
981,803
722,599
749,627
656,907
671,554
566,710
872,743
680,881
750,709
568,570
531,712
674,697
684,684
672,509
663,926
883,801
582,678
651,758
800,623
503,663
806,603
572,837
649,711
930,974
537,704
615,585
675,666
833,592
987,613
800,978
654,831
729,989
627,918
549,937
885,894
784,539
882,602
890,861
723,538
745,579
972,658
896,525
871,743
679,902
769,715
591,917
821,602
938,636
750,508
843,889
612,646
777,732
591,981
898,686
516,693
631,939
776,805
808,709
804,711
991,968
636,995
972,832
985,819
940,928
761,681
915,818
546,506
777,512
957,575
760,795
748,755
887,760
991,889
722,755
685,768
596,942
776,849
566,810
680,947
631,551
885,603
929,637
568,984
552,698
901,856
719,687
898,903
884,610
937,688
946,584
574,595
664,672
896,889
896,656
932,584
750,721
920,544
545,533
833,934
874,675
594,851
588,893
804,855
891,932
715,757
564,677
942,534
769,548
608,733
750,682
542,511
933,647
636,774
971,542
637,883
994,722
578,739
605,930
639,608
745,594
810,920
938,791
806,657
510,640
627,925
784,700
578,928
556,754
546,896
953,500
998,985
552,592
932,660
985,754
793,648
637,940
573,793
732,793
939,727
891,652
913,823
969,890
568,776
650,683
770,655
587,839
936,809
894,891
672,852
799,966
635,592
728,847
568,876
768,606
913,672
564,805
931,555
744,843
867,735
591,958
570,656
931,617
674,713
636,894
712,557
783,526
664,808
615,567
564,782
872,804
613,988
877,591
567,668
732,994
577,538
971,744
810,670
573,764
887,658
917,615
877,951
549,701
962,767
758,944
635,563
589,649
714,600
510,654
969,925
728,753
671,626
627,658
514,754
649,626
900,887
597,522
566,770
663,705
565,979
610,887
987,576
546,837
753,755
667,655
622,661
812,652
551,634
567,783
675,842
929,590
688,956
745,966
901,605
722,895
750,901
538,937
605,528
939,504
567,515
783,620
579,521
838,681
743,836
760,988
806,972
680,988
702,742
982,657
932,800
553,988
567,910
656,975
817,914
972,893
564,694
981,662
938,917
991,779
817,766
719,749
688,701
776,948
709,620
564,594
761,775
599,575
717,703
941,931
675,857
573,760
926,651
547,945
538,883
800,653
675,546
877,624
702,569
685,783
729,660
912,999
684,727
589,539
745,632
608,928
889,579
739,673
753,855
909,610
605,903
605,722
679,916
804,619
776,984
670,912
654,927
675,877
826,852
644,995
783,622
529,523
941,802
745,725
635,950
898,563
585,996
901,636
817,615
605,668
579,525
693,537
512,575
749,848
577,921
605,743
889,548
564,748
676,618
812,719
859,581
789,907
800,964
510,514
823,513
568,997
744,748
865,514
841,610
698,512
804,507
713,711
574,955
753,576
896,983
698,672
632,641
579,817
863,676
566,858
549,941
553,570
578,556
612,969
932,922
670,935
714,568
502,710
705,757
906,940
781,620
651,660
938,676
556,527
504,876
857,618
743,962
969,518
639,604
728,946
745,563
954,953
904,689
810,889
552,554
717,584
753,926
869,842
745,731
653,702
770,623
656,940
784,757
804,911
912,755
861,666
714,718
722,701
871,802
674,584
800,581
639,653
841,748
610,702
611,608
957,867
747,819
992,657
570,503
516,781
915,720
567,989
570,853
824,758
676,912
611,913
899,859
579,792
537,694
639,984
663,562
660,992
785,507
920,518
817,697
931,501
639,863
604,921
594,882
538,746
982,688
994,669
753,849
786,658
854,532
969,869
537,819
898,524
793,738
780,941
649,936
656,799
680,859
981,606
909,858
709,787
957,512
758,687
915,721
698,928
679,921
793,757
549,888
626,840
971,878
815,896
510,925
605,839
906,890
612,543
941,963
823,638
857,721
780,508
883,641
838,834
761,802
836,974
650,956
969,912
906,605
969,758
998,588
769,507
817,855
817,695
954,786
675,717
769,626
649,753
972,730
660,870
