source,target
677,886
835,629
914,889
681,818
517,909
549,915
971,520
907,833
694,579
635,736
821,585
671,864
529,753
665,681
517,808
614,608
630,700
605,579
531,830
680,982
855,565
753,603
697,579
962,795
800,575
928,832
742,954
602,951
740,685
841,649
686,939
813,687
553,975
730,685
909,737
832,728
557,760
890,624
671,943
600,959
689,618
904,967
530,953
614,900
786,657
918,853
998,992
759,509
683,554
864,971
971,988
567,716
653,973
811,571
647,892
734,882
627,977
907,549
952,913
890,603
686,511
995,810
567,873
614,657
823,916
510,709
962,599
835,899
632,977
824,877
517,998
742,954
567,933
999,664
987,729
954,805
512,983
569,704
654,526
544,777
653,737
671,965
697,717
652,919
529,831
563,753
603,523
586,644
673,799
768,673
587,723
685,946
723,816
836,683
611,780
608,911
665,531
651,580
521,817
730,969
582,999
998,962
967,546
678,571
811,671
534,517
621,609
730,742
597,908
644,906
608,753
592,925
933,835
738,829
997,955
933,529
677,669
527,796
677,565
585,577
521,509
809,655
787,644
972,548
728,744
812,632
615,527
582,962
749,654
873,741
728,929
959,523
665,842
759,772
812,592
707,652
554,584
740,531
817,801
780,734
952,937
838,819
989,843
728,866
542,586
989,558
974,631
799,546
952,630
832,949
626,605
975,502
569,650
603,854
665,813
531,726
942,729
977,984
812,829
603,830
721,955
667,765
608,689
703,536
786,806
635,545
798,950
824,631
692,755
697,591
907,707
838,960
954,543
652,901
539,516
786,749
510,826
683,744
660,878
902,863
524,712
989,807
918,586
592,624
736,620
728,688
971,953
619,865
690,542
889,667
853,991
740,823
830,803
788,960
626,740
850,529
786,785
895,733
787,724
686,878
763,643
945,641
684,966
606,701
693,1000
665,628
685,505
578,793
567,871
836,763
681,572
895,650
608,607
528,808
569,888
719,900
997,976
894,640
997,592
786,793
789,761
673,933
689,816
767,687
894,649
637,557
587,910
702,743
890,693
924,869
665,804
977,619
933,809
823,867
635,858
763,602
635,682
967,604
756,997
864,822
705,576
614,840
592,890
954,625
666,685
816,632
707,538
563,952
952,583
759,783
696,569
718,704
523,894
697,691
787,576
999,765
842,620
516,975
645,870
698,784
973,855
713,513
895,786
517,587
745,700
510,947
1000,853
981,572
962,553
710,702
992,920
981,529
587,884
811,582
981,584
786,877
569,595
988,539
654,709
618,590
697,795
559,904
910,906
713,646
747,634
835,572
974,966
742,991
656,671
909,571
802,784
866,879
603,725
850,745
514,870
863,772
665,687
696,540
677,878
930,766
635,729
529,673
614,646
895,557
554,771
615,998
975,628
763,872
698,582
749,580
713,535
665,853
712,701
767,605
932,589
644,561
835,937
899,930
971,902
667,914
997,832
726,582
728,889
973,541
861,731
960,624
605,682
782,700
710,585
972,535
611,958
884,781
608,984
747,885
975,670
618,883
582,759
899,539
665,750
665,708
846,546
728,807
650,733
681,970
900,753
719,582
789,939
626,761
895,632
767,562
536,647
987,500
954,856
926,708
776,907
811,715
569,656
836,805
985,510
582,529
989,851
766,739
954,788
713,748
622,716
899,643
654,754
712,941
973,608
517,935
1000,840
759,747
889,809
922,627
976,637
567,672
786,723
690,781
934,633
730,554
692,963
798,531
534,913
872,514
514,896
614,935
779,590
864,647
943,838
998,780
964,758
628,703
998,621
736,866
959,996
619,667
866,568
553,856
855,854
691,630
651,939
830,809
834,532
707,827
575,720
815,969
726,619
889,996
567,680
685,828
899,539
501,939
975,767
991,600
753,519
671,896
641,563
600,597
925,989
736,668
855,947
693,552
677,855
881,908
823,982
654,996
991,805
681,582
641,935
534,894
779,863
922,834
991,619
534,769
644,939
736,741
941,688
563,598
973,511
782,931
689,804
600,617
692,669
835,578
523,563
832,621
630,816
528,932
987,899
542,788
933,867
895,645
565,937
544,887
787,506
597,920
780,841
563,511
710,784
903,525
740,508
933,991
984,880
604,544
671,687
567,513
635,894
898,935
654,605
665,631
622,892
530,581
647,868
705,647
786,520
894,529
527,569
600,523
627,708
727,948
635,695
557,994
903,768
838,701
924,797
960,990
733,542
707,809
723,980
985,819
932,989
855,540
529,744
712,994
997,637
698,724
977,648
855,896
553,892
