source,target
874,699
936,827
915,847
798,737
640,661
617,915
833,929
534,747
527,681
546,638
597,640
753,807
749,679
920,757
924,848
678,806
715,746
766,796
967,538
924,518
541,514
901,773
826,728
724,523
788,810
526,934
958,845
632,956
559,638
835,733
632,999
505,745
513,913
761,812
969,845
621,859
758,634
530,590
557,689
913,743
810,594
782,542
846,665
901,712
611,980
534,614
526,531
712,893
776,594
700,905
956,765
978,627
536,835
673,666
548,901
849,944
545,862
903,906
673,676
611,819
823,604
673,607
985,657
592,830
836,803
906,551
968,873
838,533
638,516
906,694
989,721
819,898
675,857
944,899
835,782
810,900
924,614
957,586
939,857
550,626
994,505
727,588
889,948
780,601
591,790
544,916
518,998
622,725
705,632
788,564
551,893
751,668
673,903
749,587
546,733
544,876
917,902
830,845
929,585
551,1000
591,708
563,765
730,815
654,866
668,863
534,797
710,878
774,593
841,911
590,748
996,692
630,532
792,563
548,641
597,815
893,993
775,649
693,594
739,815
849,564
930,896
697,935
626,724
711,870
836,724
758,697
674,601
798,904
695,617
622,534
608,503
985,637
889,906
774,566
673,508
836,676
674,944
717,973
840,506
700,817
548,984
728,954
563,527
825,868
572,734
838,775
957,573
772,663
545,855
657,754
640,673
957,755
711,936
833,829
996,541
695,866
788,807
958,849
810,972
604,862
571,914
980,854
557,617
957,730
692,904
917,731
587,648
825,724
800,749
587,543
621,769
947,594
767,593
715,977
577,581
558,671
591,1000
989,759
830,999
921,818
826,592
533,940
782,986
830,817
891,909
909,687
944,813
800,580
868,957
848,809
579,643
818,728
583,830
514,883
744,666
591,844
917,618
727,615
684,993
621,846
757,830
572,711
794,792
961,547
999,716
836,964
845,776
702,631
597,963
853,634
901,982
924,951
891,624
805,669
554,937
758,695
617,944
899,871
903,869
903,836
727,791
722,666
836,704
533,896
559,542
780,891
846,969
667,744
853,852
574,595
822,760
648,898
959,896
599,860
775,556
833,825
888,607
915,776
961,650
608,554
722,507
546,931
715,692
691,666
835,725
622,773
640,665
902,554
998,902
930,866
565,816
626,663
914,986
803,714
775,681
973,739
930,906
657,771
741,618
896,886
766,596
527,571
586,543
722,607
618,985
565,687
547,531
513,526
757,985
586,586
918,626
962,689
695,531
735,624
548,842
633,597
763,723
766,646
863,512
586,863
526,988
763,1000
734,972
565,639
677,630
673,571
921,620
682,811
729,839
580,779
788,582
820,973
846,787
845,541
677,610
945,887
592,741
826,582
968,855
545,557
930,710
545,605
724,871
893,602
749,702
915,887
617,911
673,510
995,846
580,803
766,844
758,963
751,637
998,556
632,591
513,982
766,859
753,702
798,859
985,890
959,871
818,620
536,593
998,507
919,828
975,578
826,650
924,676
511,884
836,812
999,1000
621,909
572,632
551,749
583,978
602,556
819,835
729,930
604,671
749,823
830,604
554,708
972,527
893,921
620,884
534,675
912,942
586,701
889,583
757,643
684,800
626,891
734,676
526,926
889,540
677,552
579,828
912,517
815,693
919,749
903,613
691,637
891,792
603,819
557,547
978,667
621,720
924,784
766,553
513,896
838,655
776,887
893,891
688,763
835,755
830,625
618,776
612,819
912,896
935,631
505,928
587,860
739,866
805,545
632,550
985,982
906,540
577,942
728,829
893,962
786,624
961,661
673,591
846,732
674,550
735,736
960,724
674,644
882,620
958,630
929,902
739,727
798,759
985,507
901,884
621,733
813,965
721,948
766,782
727,922
836,668
863,728
963,646
845,935
678,719
511,675
849,950
724,724
724,935
611,818
863,883
582,820
513,829
820,719
878,592
544,866
975,777
818,654
889,590
826,987
805,586
830,808
976,791
837,781
574,693
846,754
947,959
592,571
792,788
925,547
914,802
935,518
836,529
919,608
966,599
998,549
590,724
586,830
921,925
850,668
975,514
889,736
863,992
898,756
546,778
909,572
675,723
915,587
901,508
621,922
947,852
705,700
766,593
558,663
633,889
896,903
518,540
672,578
626,528
632,782
550,719
968,893
853,935
882,995
985,969
608,810
739,899
733,600
724,826
591,985
846,899
757,673
975,699
830,715
968,987
728,843
648,805
751,855
815,821
654,524
893,989
963,650
753,935
830,849
826,534
924,772
759,640
