source,target
963,943
718,865
971,734
573,961
733,922
921,572
741,881
628,653
761,531
800,907
981,635
617,503
962,563
812,693
894,967
724,862
675,531
722,783
605,941
784,966
963,890
748,849
748,973
682,999
810,865
670,662
739,660
937,826
878,643
662,533
933,972
961,896
940,928
536,562
643,513
860,639
651,813
612,596
573,936
835,622
838,908
643,728
582,905
686,641
769,971
585,908
769,783
790,783
548,900
516,581
878,880
999,786
961,753
515,964
810,988
724,856
514,512
509,515
913,632
974,888
727,559
650,539
830,970
809,550
888,824
933,722
540,842
529,534
744,905
833,938
963,937
670,629
754,712
879,826
506,829
796,778
606,665
795,931
790,986
651,807
706,965
771,750
506,631
529,672
754,951
761,753
803,853
790,774
719,924
885,892
859,746
722,936
903,961
850,839
790,821
673,944
944,962
747,884
602,912
992,541
516,768
705,582
800,941
573,985
796,799
710,642
941,947
749,741
557,692
772,610
711,665
542,889
955,769
739,700
815,561
808,847
993,806
855,827
891,588
669,824
703,673
707,675
769,683
567,877
500,985
788,707
700,765
542,538
628,740
703,775
903,827
845,669
700,927
514,923
502,964
745,862
961,908
554,607
822,525
850,841
526,961
759,747
891,814
905,791
915,687
676,765
909,913
585,777
704,968
889,609
727,653
683,918
704,924
573,655
633,594
980,672
758,935
781,784
639,617
754,948
514,946
501,689
585,709
650,945
514,992
873,857
903,937
806,832
650,617
815,660
736,523
584,660
585,931
769,654
542,709
514,964
790,789
633,567
961,780
666,846
713,984
933,891
785,753
781,500
636,936
706,940
703,796
955,837
796,712
845,501
705,626
998,533
533,801
627,750
517,767
809,625
809,931
648,785
971,695
700,521
739,650
848,577
859,882
951,926
747,828
784,627
838,707
808,614
788,901
591,776
887,732
660,976
998,633
875,963
517,853
703,933
554,527
901,912
704,791
788,627
535,584
719,614
958,913
994,644
796,593
724,596
705,851
951,570
789,908
700,566
675,961
781,959
540,707
842,863
502,554
696,926
795,690
695,944
627,714
593,855
850,521
897,779
576,864
537,891
950,581
909,504
838,844
937,961
830,548
933,741
770,818
644,857
920,992
779,747
727,906
653,680
684,818
887,561
673,660
881,980
602,597
950,850
673,832
683,1000
771,540
659,905
785,762
971,607
508,968
718,544
602,589
529,560
655,926
747,543
749,575
790,655
905,707
553,533
605,958
606,623
830,746
987,518
535,594
754,631
971,808
737,785
537,863
992,878
724,926
665,721
622,605
733,727
502,829
533,548
847,591
962,687
887,816
602,666
627,566
533,605
622,731
759,889
879,516
583,527
822,703
540,931
674,668
578,624
936,699
517,852
633,895
989,618
944,730
584,646
718,855
705,578
681,516
573,906
934,512
593,693
873,950
807,855
886,586
708,1000
796,691
938,731
748,761
582,522
744,594
800,814
703,990
556,943
526,950
940,590
602,969
958,664
630,586
998,790
833,583
719,507
533,617
983,516
945,965
998,727
790,879
795,772
576,513
502,696
910,996
926,862
941,916
598,960
668,773
665,737
786,780
873,600
606,839
962,992
509,714
894,848
884,607
915,957
796,709
781,595
691,596
788,638
849,891
822,928
915,911
848,697
542,987
676,971
669,637
751,722
704,846
688,943
885,646
749,878
556,803
605,601
807,740
933,602
626,651
812,623
859,521
683,844
759,611
774,945
951,858
736,608
581,578
890,799
665,986
598,567
676,788
862,505
771,545
951,923
633,909
789,752
974,931
950,922
771,588
719,643
878,573
933,698
537,763
850,933
763,935
855,814
548,809
809,705
644,635
705,897
974,802
888,593
718,899
874,659
830,608
670,768
942,676
790,970
639,529
796,817
744,833
521,797
501,772
875,805
751,746
900,636
724,835
933,557
790,728
673,777
700,690
551,937
688,732
798,980
548,692
950,619
735,652
739,983
958,597
937,688
950,947
822,719
502,581
755,592
894,984
728,968
810,894
675,999
889,793
886,700
945,760
790,733
943,648
702,889
695,673
885,501
750,882
769,788
508,810
628,705
593,619
974,666
618,835
514,866
659,975
988,652
692,975
974,801
859,666
750,503
869,589
822,639
506,804
806,976
508,616
874,783
873,843
866,847
655,884
800,537
736,980
889,677
958,507
500,570
706,803
970,882
736,513
651,828
612,798
599,897
713,632
809,679
633,634
987,695
887,741
