source,target
515,685
551,540
574,795
544,628
878,530
685,680
889,926
892,632
777,710
947,843
622,653
921,940
580,793
702,550
989,558
604,562
995,800
865,956
981,737
518,975
896,554
864,598
605,962
935,524
657,791
929,798
856,865
722,965
766,700
572,539
551,789
653,882
795,558
759,921
897,627
988,583
535,632
864,675
539,572
949,818
842,871
794,708
892,699
773,885
777,832
913,522
961,798
695,896
937,888
964,898
862,889
864,520
843,600
627,622
804,933
734,936
837,828
745,716
574,858
987,621
981,901
651,659
622,927
679,912
881,816
817,775
822,976
682,898
564,565
938,880
880,874
732,739
601,713
604,696
705,876
981,903
788,962
777,989
938,514
660,978
919,931
716,869
729,612
939,776
724,574
780,686
917,830
592,985
647,610
915,747
712,898
963,609
970,761
930,799
551,687
561,757
778,810
524,743
750,519
970,840
931,772
931,781
544,510
899,575
952,715
578,525
657,693
930,741
955,776
527,585
604,670
926,625
889,551
766,572
643,549
514,847
515,745
860,978
777,864
989,648
809,656
894,526
790,595
897,726
794,776
856,562
676,659
565,838
966,870
564,709
568,542
878,915
912,752
964,679
732,755
771,773
746,543
939,521
948,833
618,858
790,811
649,826
708,965
840,647
869,524
716,591
581,759
925,905
818,699
854,613
910,860
818,956
622,526
697,782
840,612
880,725
802,583
792,663
667,818
945,745
896,857
613,958
933,692
696,640
808,913
616,570
695,662
864,703
840,866
970,520
516,677
593,913
712,919
1000,625
682,874
952,503
889,884
734,905
679,755
981,742
561,974
705,743
604,892
891,588
708,872
622,680
925,502
825,575
572,787
536,699
887,635
505,844
568,871
743,562
605,937
742,684
574,639
544,901
856,581
938,611
889,566
572,594
903,815
899,618
601,752
913,861
972,995
861,780
572,849
511,589
986,761
732,517
929,741
924,704
572,630
884,912
825,599
804,991
732,550
771,979
623,601
575,601
925,595
564,905
568,566
643,522
730,763
840,717
732,714
885,561
746,586
511,753
902,815
991,652
802,825
790,999
860,763
872,754
703,632
746,784
926,632
729,918
685,646
500,862
530,678
687,872
876,587
889,676
875,827
605,689
897,607
981,845
938,729
807,835
891,817
773,985
565,917
622,555
902,790
921,944
677,702
821,699
733,680
938,545
514,555
632,761
931,932
847,966
872,858
869,552
574,561
757,582
580,719
912,869
925,633
843,719
949,896
986,696
791,509
734,645
547,980
746,869
860,851
647,612
742,915
891,809
561,970
912,952
932,803
665,935
845,869
896,759
854,794
864,506
734,503
862,517
580,605
1000,747
906,710
649,976
679,926
543,876
627,726
838,769
653,557
739,666
897,856
564,614
892,568
613,983
551,892
838,582
516,963
574,788
605,970
937,972
742,836
778,675
870,549
617,904
527,629
768,650
702,642
952,799
887,860
535,569
576,574
947,595
560,809
855,699
798,581
653,839
667,870
994,974
712,833
931,946
703,709
917,552
937,661
809,705
871,599
575,661
984,569
547,847
862,562
999,751
764,502
872,753
962,924
948,614
926,743
961,768
872,580
986,771
523,515
901,892
653,721
804,975
613,664
763,886
651,590
681,687
995,657
593,994
896,578
733,641
564,521
938,790
685,713
986,610
804,876
962,873
981,868
716,997
722,682
685,619
964,729
947,656
930,703
838,645
750,823
629,687
681,545
778,942
740,569
500,536
818,632
687,708
604,557
547,799
972,910
643,886
891,672
613,511
616,731
994,677
547,533
703,779
757,793
890,708
653,726
995,673
842,800
509,638
685,634
843,691
778,782
576,740
894,520
665,594
998,707
606,955
691,545
685,952
770,628
902,533
808,666
511,707
772,528
887,755
677,961
986,972
970,723
897,873
819,769
695,628
777,741
655,502
616,905
1000,857
972,557
724,851
517,575
750,847
825,957
557,606
864,994
677,673
638,740
543,912
716,911
847,893
651,818
705,509
756,608
682,602
651,503
598,674
742,875
937,791
838,500
841,822
627,818
926,584
663,706
991,761
679,906
947,970
650,721
802,842
706,552
578,741
926,571
818,592
792,949
649,880
942,814
681,628
889,739
746,641
774,833
804,664
548,538
663,954
703,831
722,816
988,876
926,590
724,835
913,645
685,695
586,879
998,637
545,801
716,702
601,599
712,907
511,994
505,547
589,656
864,528
858,894
870,581
820,621
