source,target
749,559
874,767
591,857
570,688
511,637
537,578
827,822
827,873
888,1000
698,821
570,762
880,981
698,608
779,972
512,639
732,791
525,928
934,931
720,669
517,938
707,743
531,752
692,757
508,927
910,679
864,702
930,798
537,924
672,600
1000,959
898,962
558,817
627,914
936,923
710,839
744,853
701,621
578,519
780,739
713,962
627,587
713,685
829,597
946,737
778,900
856,584
1000,963
721,579
526,986
531,649
629,663
897,737
969,776
529,817
527,991
785,863
731,925
711,765
645,577
641,963
507,858
779,634
708,796
772,667
657,794
535,707
794,512
511,564
864,789
778,613
590,932
930,688
737,554
717,864
641,526
803,989
674,876
640,673
663,890
593,686
672,915
999,895
500,621
578,749
503,922
899,560
715,938
949,771
515,711
643,711
643,896
510,723
788,687
780,975
901,759
620,569
785,580
649,698
861,812
643,632
649,799
712,587
749,762
517,914
875,512
591,575
977,746
855,607
854,718
843,893
768,540
529,859
712,975
668,835
574,768
595,976
643,687
710,614
693,669
941,726
650,674
591,632
930,733
650,797
599,637
666,898
877,717
772,714
882,799
876,635
969,910
708,615
716,584
994,857
565,706
788,643
597,731
774,847
941,918
999,740
750,539
548,900
502,695
587,840
669,648
875,708
528,986
581,692
831,551
614,555
551,791
864,784
761,850
945,918
559,914
595,933
930,563
512,756
587,877
916,872
601,614
867,891
512,610
514,549
589,796
539,707
800,970
875,634
876,596
815,749
820,951
946,860
574,531
785,603
994,745
930,830
812,516
642,729
831,966
563,535
580,674
598,895
933,901
839,669
755,781
570,884
599,868
946,901
778,789
593,963
831,933
794,728
755,760
827,560
861,884
811,857
971,611
880,738
672,500
829,780
502,843
722,714
941,952
627,660
893,911
806,533
669,680
861,650
874,612
639,661
517,630
977,875
882,672
632,550
685,923
554,603
841,654
556,576
984,606
559,645
512,738
946,615
656,611
601,654
554,765
893,875
693,683
916,799
880,681
500,724
773,924
812,658
936,561
768,802
650,963
904,992
645,920
839,778
687,731
721,524
562,894
910,998
936,829
933,760
832,602
769,921
672,881
990,811
829,543
715,860
718,657
832,611
855,943
707,567
979,629
951,546
887,533
563,915
843,841
508,618
941,561
949,585
927,940
698,644
701,941
605,549
737,998
695,797
916,983
784,662
554,731
861,897
695,982
593,976
715,646
984,706
572,652
946,647
654,645
608,783
744,824
941,608
707,830
910,523
589,782
905,872
580,844
591,743
986,747
737,923
672,534
562,704
623,941
785,814
818,673
517,813
876,836
551,763
882,947
772,878
933,953
531,914
519,657
800,972
537,840
721,740
934,808
964,764
589,757
910,809
553,796
964,622
585,839
768,863
667,700
1000,874
692,507
784,535
505,833
518,506
515,977
591,870
512,739
721,979
712,539
581,622
537,817
904,875
565,916
717,518
991,902
631,790
718,725
971,597
941,914
516,769
590,732
928,521
797,908
904,996
933,697
668,731
620,635
898,989
672,829
696,839
580,538
508,689
774,586
853,578
715,891
562,985
802,842
531,779
663,544
821,875
715,748
994,621
525,539
839,507
784,543
999,749
788,806
719,826
775,755
654,925
996,563
525,545
806,724
533,632
800,749
874,595
644,715
502,921
987,780
613,886
806,704
971,746
732,962
562,776
928,980
538,717
889,576
601,898
999,699
669,983
780,736
525,576
732,747
511,535
969,693
812,682
600,847
986,653
519,653
881,640
904,981
951,902
930,813
710,840
513,875
581,605
654,668
623,800
529,825
695,620
898,893
601,711
994,759
875,939
650,703
841,535
977,628
937,611
715,645
521,664
563,852
684,728
744,978
692,501
797,752
595,960
720,908
501,749
761,760
514,521
899,572
847,942
853,971
656,954
585,650
646,578
599,573
818,650
715,540
513,983
716,765
535,998
698,653
516,760
875,571
772,556
913,992
889,712
512,509
720,514
945,630
794,680
581,806
785,740
644,889
788,697
570,910
502,510
605,996
598,739
541,902
645,612
537,882
707,760
768,834
945,710
698,774
936,840
775,976
715,777
882,944
778,729
888,571
549,743
927,936
927,741
757,571
671,552
580,944
768,888
562,624
856,656
841,548
913,763
812,978
572,726
708,579
936,969
649,791
533,502
707,765
593,867
748,789
723,615
928,886
858,684
551,751
641,967
574,522
874,704
517,880
969,825
591,840
