source,target
980,788
538,896
940,737
721,894
799,509
636,726
531,765
956,714
580,885
991,929
698,896
550,833
959,508
655,945
917,775
671,676
734,644
997,739
782,777
787,600
544,546
655,771
956,876
942,599
931,528
779,807
722,866
810,612
680,975
529,708
696,669
723,854
685,804
597,508
575,862
622,948
622,527
790,950
932,876
636,789
705,898
646,904
651,745
779,501
988,794
664,814
934,704
676,789
622,793
855,727
964,700
571,822
784,790
751,589
1000,822
821,877
844,895
1000,913
673,703
704,772
661,905
968,605
636,536
800,792
541,529
939,528
903,663
924,720
705,779
991,500
732,744
705,532
674,784
873,978
554,644
538,696
754,751
570,591
674,568
611,909
803,872
961,762
866,770
759,956
862,614
768,697
529,957
600,989
693,889
652,821
862,540
705,623
565,578
734,676
949,578
597,978
680,759
988,711
834,512
754,538
658,832
839,911
923,954
519,691
620,555
622,505
986,789
930,891
555,539
690,506
914,980
929,690
658,562
988,624
940,621
706,562
674,659
627,986
929,756
728,718
721,994
737,942
852,617
917,587
961,570
906,677
582,879
968,627
685,519
872,791
950,560
636,600
704,774
914,987
982,992
879,669
636,913
690,967
787,936
790,922
553,644
569,642
968,733
585,976
646,954
628,570
949,519
982,683
574,954
799,801
574,681
968,863
824,807
712,831
550,968
574,979
536,599
515,549
782,856
930,733
801,623
646,593
775,971
866,724
675,758
832,743
583,976
624,836
798,519
641,571
594,811
704,785
924,606
809,576
832,993
621,928
673,517
818,794
574,848
647,841
879,531
705,909
760,671
897,740
677,948
558,740
986,644
656,823
506,905
930,814
917,569
646,787
816,984
528,692
615,898
622,612
798,852
715,629
690,818
655,521
698,590
847,851
645,906
556,745
714,924
956,649
773,989
862,725
536,836
939,708
565,635
661,534
628,716
746,832
871,704
611,568
744,811
747,740
779,567
758,824
818,643
641,650
997,518
690,894
705,728
583,906
990,729
690,781
809,524
902,774
920,564
835,882
687,825
580,533
839,509
674,693
501,927
784,885
708,843
608,658
869,681
628,586
991,952
624,925
818,754
862,679
574,688
624,754
978,651
725,912
632,553
544,939
538,840
832,898
653,855
961,776
651,762
869,879
956,648
856,947
753,606
690,822
515,659
647,863
945,582
797,811
676,646
873,512
869,547
872,780
628,615
746,564
521,543
835,729
917,882
997,613
917,974
968,748
994,503
957,701
641,508
553,530
554,848
698,854
755,926
801,619
574,910
705,630
671,585
950,567
991,758
862,611
636,735
580,790
800,766
645,550
775,787
809,865
882,857
891,696
628,659
622,832
667,724
922,542
655,760
655,646
632,739
655,929
693,875
715,714
824,826
810,912
886,504
714,612
913,820
865,603
653,790
871,587
652,929
915,714
721,838
980,893
832,780
978,734
793,744
552,736
939,566
537,721
931,980
1000,699
818,936
719,817
570,872
829,571
664,924
728,667
910,842
821,771
712,754
677,650
808,569
790,659
933,875
940,946
536,702
829,616
574,583
997,740
619,564
621,655
790,612
824,755
742,810
979,731
790,975
801,810
671,869
536,503
931,506
855,741
855,644
674,897
506,875
541,856
959,680
768,753
569,771
501,572
929,741
728,749
906,738
836,835
609,700
541,854
922,929
755,979
673,945
721,632
902,993
949,694
896,743
556,656
986,582
782,676
569,928
943,791
506,770
510,558
944,665
539,601
676,933
933,861
878,837
756,746
693,744
886,556
910,760
680,847
790,810
555,610
647,875
893,567
902,963
583,634
685,684
944,974
649,683
714,857
853,973
670,949
553,649
622,934
705,994
624,905
945,573
818,924
652,755
849,571
651,671
539,934
736,716
790,876
685,917
506,555
637,530
606,813
641,716
772,852
553,902
661,684
667,712
878,797
558,909
891,911
633,790
809,693
554,712
621,743
851,580
986,678
697,884
939,780
615,992
680,840
906,515
619,800
968,929
988,1000
851,727
834,680
929,757
755,695
891,519
606,629
656,954
949,563
647,654
628,625
696,854
645,634
600,583
594,611
841,828
501,970
775,652
541,629
651,967
824,858
832,868
759,678
678,705
994,680
600,624
824,787
721,551
705,602
624,758
852,598
829,900
878,715
732,533
933,918
539,691
705,991
597,631
849,638
523,647
622,962
826,780
801,638
882,864
544,813
535,865
609,772
536,759
