source,target
511,758
985,536
782,919
988,579
719,793
925,527
553,788
942,567
661,985
907,551
783,940
655,590
648,501
668,887
881,858
544,940
576,543
653,651
724,631
777,861
750,950
554,919
700,823
827,584
972,632
757,514
985,988
856,813
749,934
668,702
836,642
952,510
875,651
664,848
554,827
805,849
741,592
780,893
881,649
906,577
823,711
620,616
786,871
759,876
747,660
511,874
726,595
579,945
742,913
977,964
509,723
534,972
724,924
682,881
774,840
844,718
965,710
715,621
929,688
573,756
780,809
742,526
867,835
682,741
942,808
512,789
716,815
749,786
708,959
908,720
776,524
776,633
888,740
651,896
632,602
610,780
969,667
679,602
716,720
811,963
611,546
943,923
549,692
940,759
619,790
893,658
622,703
952,516
739,686
625,649
550,787
978,517
714,605
855,735
630,796
847,722
810,500
883,547
512,982
594,540
789,851
915,623
554,675
694,894
653,996
535,974
740,903
773,983
777,871
863,565
836,664
782,723
1000,664
639,996
548,849
553,841
591,1000
930,889
755,504
776,991
619,631
847,938
690,806
901,866
715,596
844,598
783,559
818,596
929,937
506,847
924,746
546,632
647,646
647,547
638,863
819,974
778,890
694,881
919,675
792,610
524,509
936,849
759,778
528,990
632,813
901,984
908,915
630,612
690,673
531,978
742,961
921,961
822,670
882,941
784,728
863,638
798,589
576,814
863,563
940,873
762,575
942,738
682,772
784,940
845,812
744,718
999,995
573,804
622,787
630,504
739,743
590,655
524,733
883,504
576,730
910,822
631,593
694,564
533,766
901,780
940,757
741,712
845,781
761,909
962,900
638,942
754,883
600,901
856,655
901,891
942,526
819,720
594,776
893,713
529,904
530,797
833,606
827,559
622,518
901,813
802,548
887,895
943,623
716,536
537,533
533,613
873,722
944,936
932,806
741,850
1000,637
827,859
767,893
810,618
622,509
972,950
901,758
741,803
776,563
537,586
637,866
882,772
783,792
871,563
600,931
802,763
556,524
724,830
619,783
541,638
969,781
1000,530
793,873
793,892
568,855
937,919
966,816
544,606
985,542
928,543
979,705
634,582
977,764
782,676
908,904
924,830
700,509
682,764
600,786
968,784
716,500
893,651
694,806
668,873
567,879
648,919
842,606
610,541
668,598
668,574
515,739
622,952
535,762
724,504
842,700
882,770
823,625
630,507
573,802
646,785
535,807
967,504
858,855
506,861
767,696
835,766
994,851
688,705
767,658
999,986
655,566
631,974
942,966
719,977
610,859
790,620
836,573
636,783
842,521
778,969
755,637
944,968
749,775
953,640
836,625
974,589
940,717
616,766
873,735
719,526
556,632
905,826
888,935
888,682
619,627
741,582
500,697
722,612
749,883
535,903
977,570
923,751
967,797
961,840
855,772
899,645
874,980
942,854
537,601
618,772
521,674
593,579
739,706
798,531
881,550
655,749
529,697
754,682
953,586
977,751
633,701
779,568
694,701
776,510
798,729
525,874
979,727
708,874
510,735
754,867
978,763
619,659
722,746
525,511
568,584
542,587
924,925
866,767
531,580
872,646
863,682
636,990
669,948
554,735
827,665
805,810
788,835
930,798
833,985
724,822
906,581
700,633
573,502
708,887
855,512
905,733
524,615
863,787
798,845
780,911
664,984
556,594
739,560
694,902
962,625
637,672
653,705
529,550
844,536
966,658
647,620
875,729
872,805
515,839
632,981
578,901
908,547
905,646
509,968
836,923
779,695
911,576
773,617
783,709
977,589
767,818
535,638
868,943
883,805
977,749
901,626
624,656
767,792
582,516
847,796
600,926
640,827
682,836
682,613
783,993
872,803
647,828
982,535
762,862
847,962
747,716
620,703
750,645
548,743
753,555
978,632
661,800
994,753
842,624
860,665
741,923
567,870
554,801
893,516
647,505
930,914
652,772
767,508
902,774
506,643
783,807
919,592
704,678
777,500
625,927
573,551
761,855
682,853
915,905
881,568
883,672
982,916
924,682
512,678
930,581
827,505
549,724
924,949
590,610
647,740
920,790
698,668
546,750
860,641
905,998
600,562
887,522
911,684
674,914
929,651
792,712
554,990
511,896
531,561
554,936
618,911
966,815
855,964
611,940
721,646
890,728
790,919
996,973
670,529
962,922
616,990
646,584
780,586
761,647
573,561
936,846
863,553
505,821
861,746
740,713
509,593
777,931
515,785
739,903
759,672
875,795
774,670
816,812
