source,target
956,867
988,792
674,541
870,999
871,526
926,773
871,551
824,835
799,860
870,921
544,849
552,535
691,810
955,890
525,789
825,601
526,955
722,953
659,796
839,915
771,634
884,985
726,944
863,692
726,875
777,985
806,743
541,584
818,743
838,845
799,865
579,756
683,958
846,823
989,617
863,623
645,927
557,845
864,956
780,587
570,739
525,677
914,714
964,720
695,833
713,610
637,724
840,848
549,691
844,791
535,964
540,650
797,606
926,972
946,552
679,619
620,802
866,659
910,942
833,804
970,706
595,683
825,531
805,751
674,546
878,843
753,596
544,521
721,680
614,694
934,630
945,977
809,513
540,677
625,957
922,860
983,716
666,959
571,807
797,957
792,659
575,907
988,752
545,824
685,645
920,844
611,607
587,975
734,512
753,564
923,799
927,798
674,591
885,733
916,910
707,899
614,559
537,563
659,524
515,855
799,612
613,766
841,778
799,877
598,706
701,569
957,923
963,506
611,524
910,802
799,575
522,682
722,768
552,998
931,685
718,742
620,796
874,820
990,653
651,674
578,738
847,610
983,927
502,506
825,753
708,974
577,1000
885,783
882,513
949,589
666,978
794,507
857,862
555,841
681,943
796,672
586,750
579,652
727,865
974,763
838,545
701,870
516,583
721,600
762,682
955,807
529,556
625,891
753,581
876,945
946,661
819,746
690,788
777,558
795,629
949,568
736,615
620,591
990,766
636,683
999,904
702,602
891,889
940,850
537,839
538,514
674,989
662,788
870,634
999,798
701,563
685,845
894,980
691,530
910,637
690,551
557,754
618,936
529,595
878,867
509,948
558,862
878,914
802,844
568,951
767,518
882,539
860,764
802,716
708,906
637,936
811,809
821,715
625,917
767,655
846,910
629,881
999,666
866,824
628,974
701,882
625,600
934,544
880,724
526,510
544,885
544,998
685,694
722,793
805,719
772,630
777,764
806,989
636,618
636,871
772,752
934,598
574,549
871,516
722,858
872,948
829,631
575,502
692,876
617,886
777,961
750,862
736,594
782,603
541,941
955,671
731,768
809,587
638,876
916,585
999,557
726,747
539,590
926,723
885,773
668,707
645,598
934,558
780,613
769,584
687,699
575,985
834,554
509,512
750,940
708,609
870,633
912,788
516,800
578,743
521,547
748,501
819,793
525,751
809,679
841,822
885,804
761,550
687,913
588,575
900,683
708,515
641,650
674,539
844,617
678,520
803,980
949,566
963,632
788,588
980,772
570,965
945,844
574,925
516,532
838,986
524,994
966,727
552,853
757,841
606,566
581,871
722,904
964,657
949,612
956,782
512,512
674,643
633,984
645,901
878,769
771,984
931,703
647,588
834,619
687,797
614,977
688,701
578,684
980,701
606,845
938,637
920,921
779,718
811,550
825,695
571,814
534,791
995,646
792,961
769,705
992,704
995,630
983,933
872,850
526,525
579,525
674,872
679,793
672,547
870,991
751,769
750,601
871,829
934,721
825,639
526,848
990,948
907,676
841,698
653,736
920,774
753,616
549,663
899,990
830,570
698,788
586,911
676,677
509,530
672,741
606,863
803,763
625,665
524,790
907,720
546,809
880,850
757,873
542,889
885,564
803,872
644,634
920,863
618,918
567,532
890,548
538,908
695,703
502,530
596,754
754,961
557,726
688,958
794,988
955,924
708,663
625,786
708,714
988,525
995,926
844,920
701,766
839,558
541,899
540,806
818,779
678,513
579,778
614,780
917,859
885,736
887,674
963,893
983,838
748,744
860,728
970,738
613,517
796,770
558,618
819,731
871,515
598,654
708,965
625,671
694,631
863,901
570,987
684,945
999,761
743,728
525,896
597,712
507,633
557,889
519,726
721,990
637,550
644,615
751,765
838,940
912,907
887,946
628,727
926,818
878,828
795,647
947,763
843,920
946,889
672,815
907,610
777,537
534,506
794,578
721,989
909,798
873,899
721,966
627,740
860,583
892,689
629,834
843,689
860,502
781,582
662,787
803,501
736,909
525,709
782,685
873,949
570,915
872,572
696,955
545,609
529,554
983,865
587,895
671,730
701,720
819,904
885,808
776,999
910,648
731,508
695,887
701,615
641,608
668,820
566,600
957,579
636,650
683,904
762,882
637,709
708,856
557,682
525,843
578,881
512,966
762,557
946,667
660,597
843,606
544,752
972,950
990,731
762,914
885,922
579,532
524,755
874,522
857,859
805,694
544,505
966,511
865,608
587,611
947,587
876,620
