source,target
620,974
617,521
533,619
533,918
623,960
856,983
862,669
997,658
656,816
548,642
589,657
938,642
518,588
548,863
864,535
900,536
690,542
538,674
906,630
641,736
890,841
517,853
908,652
862,581
752,746
508,628
609,853
838,942
646,514
895,918
576,528
903,974
617,597
570,853
900,835
566,758
895,609
537,639
990,554
570,936
752,918
730,966
913,567
539,704
957,901
754,620
783,572
934,820
633,697
977,996
517,888
970,934
694,928
798,991
665,507
673,574
785,535
650,745
510,738
538,595
912,515
615,566
517,926
809,528
960,785
967,614
777,982
814,865
907,653
775,624
552,655
750,573
880,635
870,732
838,560
587,752
783,866
900,968
564,581
840,885
669,509
880,704
978,766
569,857
1000,653
990,933
575,536
538,527
711,945
548,593
681,549
783,940
589,797
898,527
775,791
504,810
917,560
920,930
912,688
807,881
727,569
997,899
602,792
990,753
681,880
931,554
866,765
799,765
962,773
637,917
977,635
766,795
837,662
604,722
864,592
620,934
984,651
898,954
898,504
611,895
877,757
759,606
955,629
809,839
796,983
946,857
627,689
556,576
814,848
650,831
947,825
924,533
911,703
785,803
900,787
943,745
736,695
754,826
809,685
780,539
798,544
664,658
906,530
877,756
611,732
719,777
534,878
934,550
733,733
650,838
656,816
933,889
791,529
661,981
887,821
870,631
609,933
599,746
870,794
833,696
669,989
854,615
934,848
715,702
517,568
575,736
617,829
693,761
506,943
622,523
955,555
752,755
754,595
820,516
626,991
906,828
880,563
613,836
916,513
836,787
897,977
664,507
906,575
868,778
843,763
977,718
704,591
645,521
549,784
862,774
559,843
997,660
753,922
562,996
836,750
591,693
747,705
892,788
622,810
978,969
505,977
937,569
986,581
633,572
948,618
690,817
985,779
591,999
941,745
858,788
752,745
505,805
820,573
951,873
637,858
645,534
697,962
932,788
858,560
949,835
559,601
728,767
951,592
733,742
681,605
923,773
728,637
531,507
912,586
576,995
1000,832
552,980
644,816
898,918
596,579
688,668
641,913
949,885
798,717
849,773
669,686
646,749
917,602
591,592
963,631
669,712
543,796
973,987
966,698
789,813
906,583
973,936
912,831
856,970
850,590
789,991
617,973
575,877
520,581
637,963
773,698
623,936
850,777
763,707
980,881
627,650
570,705
898,936
602,708
626,514
710,557
878,775
906,840
613,545
576,622
871,676
575,663
999,554
930,731
809,892
711,734
831,823
810,682
913,815
583,937
780,759
534,706
538,638
506,974
807,874
963,778
740,602
686,764
696,518
973,643
763,780
962,874
779,576
783,771
803,571
569,739
923,880
857,511
538,529
942,708
506,519
960,970
701,784
938,899
780,553
919,565
783,730
509,890
710,663
686,802
659,834
763,859
820,908
654,511
900,786
747,651
892,690
637,848
620,711
747,537
978,749
931,671
956,651
723,686
533,688
773,696
584,644
707,666
849,780
706,804
957,934
752,610
783,636
537,869
693,604
976,521
838,958
557,907
985,931
951,655
514,737
537,912
715,965
716,836
596,599
759,993
850,879
882,824
870,812
681,949
766,599
935,820
977,552
900,700
843,912
840,916
644,953
517,530
862,552
696,904
871,834
864,695
531,830
534,879
506,720
767,952
836,791
871,901
753,502
902,624
503,763
920,853
646,709
904,674
627,868
828,730
533,596
533,500
691,914
815,938
960,533
904,554
840,613
538,759
626,613
631,549
806,912
898,843
615,764
850,918
850,553
971,682
701,621
557,628
533,988
840,914
776,622
796,897
538,666
926,990
802,904
518,946
656,915
589,756
519,921
626,909
540,897
960,541
862,775
723,736
894,712
500,761
615,830
604,992
766,524
659,907
569,961
635,516
902,706
514,705
880,848
989,713
989,775
898,504
747,510
754,889
900,808
962,927
967,710
637,801
917,644
902,920
500,775
759,746
513,589
750,575
706,856
767,896
644,801
931,869
520,578
930,876
668,959
820,675
960,920
928,668
639,974
627,692
846,773
728,595
510,605
778,633
792,792
895,797
538,893
531,968
928,625
602,510
946,843
780,977
840,967
971,527
523,778
611,905
802,700
947,553
897,869
693,571
596,656
683,504
646,723
755,725
777,854
659,834
837,721
856,796
620,727
872,594
602,579
934,629
626,941
907,826
701,941
849,869
947,586
803,804
763,811
576,673
693,577
654,967
552,883
694,842
719,819
569,563
