source,target
774,826
756,850
812,700
696,717
779,793
573,867
825,601
708,951
617,550
522,669
837,990
666,618
595,525
926,645
579,620
930,849
704,988
960,572
857,829
607,856
889,654
901,748
664,948
952,768
972,730
960,723
846,997
595,563
801,724
667,665
605,534
605,921
553,545
837,569
805,870
909,560
875,710
583,876
582,649
842,825
582,955
921,976
740,660
619,835
660,909
993,500
678,705
604,524
771,818
732,713
912,867
941,943
527,564
999,618
692,725
969,992
679,706
767,544
682,676
746,625
956,916
800,562
787,527
816,959
950,807
565,781
905,920
846,986
946,774
602,834
664,744
588,582
659,762
584,909
993,883
842,702
820,811
684,506
735,885
651,904
660,569
794,618
667,910
718,836
723,796
933,579
874,766
573,938
834,737
614,978
846,699
800,890
565,633
500,978
822,727
693,688
852,864
973,607
874,997
750,843
540,526
761,656
604,653
931,775
931,725
727,614
704,865
644,672
926,703
998,517
834,630
554,854
919,907
740,899
693,540
506,965
654,608
546,816
868,616
777,835
639,540
827,935
835,989
600,890
829,993
594,817
608,901
846,679
588,597
771,861
996,793
746,792
767,946
816,948
738,842
798,701
950,883
522,606
521,560
600,658
791,949
583,541
852,671
749,595
526,933
746,901
766,626
797,750
644,819
918,843
859,748
921,528
972,920
594,779
837,604
667,552
790,721
700,968
565,568
724,587
956,616
775,997
720,804
824,591
982,825
537,964
603,759
798,764
546,825
845,998
682,660
654,802
767,930
666,851
796,524
570,654
773,953
886,821
724,561
553,853
582,639
790,920
574,695
606,647
570,694
902,674
793,799
827,933
714,885
588,589
819,738
595,881
554,794
724,890
934,816
969,835
521,765
598,825
824,1000
1000,985
791,693
644,789
650,528
1000,552
630,951
547,780
519,946
808,700
539,568
621,574
554,996
868,926
773,883
865,901
801,628
835,538
842,878
971,981
617,889
926,718
773,600
749,690
829,599
639,849
717,937
700,926
835,689
504,747
535,898
664,605
627,802
738,614
544,975
651,557
916,736
573,667
607,541
588,509
579,877
521,544
848,630
605,560
774,724
931,743
689,965
983,962
571,865
626,910
523,789
829,553
735,555
893,951
592,544
610,577
718,697
971,692
664,580
667,889
600,965
911,526
640,560
731,708
588,885
883,846
906,962
689,742
549,730
820,590
803,890
779,840
851,756
574,830
912,870
761,990
614,988
723,707
825,810
857,749
565,908
916,766
696,843
950,894
533,510
539,835
588,549
565,852
941,863
766,625
906,811
834,633
999,746
874,537
803,736
522,841
500,806
842,629
824,843
972,701
805,960
684,946
525,500
546,633
836,534
767,756
593,608
696,1000
964,826
818,936
546,576
551,874
904,872
534,791
604,892
956,660
922,679
650,659
894,720
605,512
635,531
868,922
916,991
881,682
991,626
565,621
594,1000
822,871
607,759
920,801
851,983
570,889
778,648
982,743
893,991
590,831
767,582
671,700
582,655
537,971
991,740
727,698
727,524
916,519
662,999
710,897
916,848
661,523
554,630
627,647
549,525
536,851
534,799
932,544
744,724
829,671
974,799
691,568
911,896
999,846
660,841
798,926
583,720
506,716
545,613
779,734
639,576
922,575
522,998
606,941
944,575
591,692
574,905
619,511
714,995
535,759
679,979
723,870
582,555
819,788
643,839
521,950
829,747
1000,557
983,613
564,681
835,517
511,918
583,792
872,627
662,817
521,551
549,702
731,730
579,604
766,996
806,635
679,702
931,952
564,935
654,543
992,673
926,905
874,581
801,629
522,637
993,899
918,913
778,793
526,716
651,662
720,940
775,900
846,603
881,592
602,906
512,768
740,914
683,563
536,593
883,749
666,622
661,945
808,623
922,607
522,721
942,872
830,914
999,597
859,986
933,706
982,846
677,817
504,580
731,713
553,964
975,728
544,602
993,538
982,646
791,571
545,784
794,542
545,617
836,888
999,765
522,613
798,565
994,984
506,887
537,548
522,759
525,772
627,583
666,961
519,812
692,503
972,869
909,872
534,741
842,575
619,646
678,626
991,631
825,683
512,693
565,579
919,737
644,777
691,658
637,941
829,765
545,975
660,762
549,944
837,917
696,707
773,664
555,615
903,561
890,832
708,835
517,657
521,682
643,983
684,971
944,512
822,938
571,709
611,891
932,898
914,706
522,633
523,882
733,795
526,589
982,930
592,571
773,957
545,886
