source,target
911,870
1000,960
762,964
731,945
508,848
585,653
668,963
998,924
567,964
909,949
691,628
692,783
570,782
582,586
835,760
623,993
958,615
744,624
673,522
626,865
570,753
908,547
859,791
995,707
500,874
806,712
829,642
856,846
932,682
916,655
525,734
881,642
525,745
568,537
513,981
835,978
780,836
666,564
966,871
525,512
971,541
692,847
819,823
601,516
978,993
694,759
972,746
552,543
697,612
935,985
606,931
672,605
881,993
760,646
755,551
895,755
691,773
633,578
955,932
808,958
786,642
710,919
866,993
584,720
933,656
585,538
778,767
513,997
641,628
602,642
543,767
704,735
615,816
956,987
803,753
634,835
907,872
723,808
828,574
584,663
953,528
813,985
778,690
906,936
602,929
778,593
803,583
573,508
615,643
904,828
898,705
923,731
710,813
831,995
867,570
721,758
544,589
914,546
966,863
811,957
755,635
665,706
523,988
645,897
859,941
975,578
962,949
692,512
572,550
957,652
953,507
552,850
914,548
679,544
830,763
679,613
553,632
502,870
706,805
666,658
907,595
907,640
775,506
631,795
947,997
519,948
739,653
522,723
929,743
950,532
953,855
1000,510
983,726
852,505
978,875
515,999
601,675
858,832
584,721
672,805
891,658
677,591
929,662
530,820
545,767
838,799
806,568
969,785
769,556
531,840
926,694
668,952
694,530
502,671
737,961
544,876
843,533
529,1000
830,852
906,869
665,824
762,695
956,836
898,684
500,587
909,755
737,652
973,967
965,960
509,513
616,933
694,869
955,623
713,978
860,712
755,573
790,546
616,983
545,510
893,988
779,936
626,796
790,701
677,786
926,841
627,864
876,818
615,982
619,787
916,921
904,691
891,969
802,813
777,761
647,580
966,629
744,564
687,838
775,726
579,604
893,604
962,946
758,819
582,638
858,812
723,985
778,543
643,653
667,969
921,833
531,774
893,850
986,594
740,733
776,772
739,841
568,713
579,525
601,854
627,708
922,951
907,932
907,941
749,758
692,692
602,788
645,905
977,946
582,618
975,539
598,961
696,783
914,798
991,694
884,734
891,729
723,936
584,736
843,989
572,880
570,543
950,629
629,699
909,544
872,641
881,746
723,513
940,842
550,780
596,779
866,863
665,745
983,923
776,753
729,562
587,987
983,806
705,718
911,926
814,606
538,904
720,915
853,998
728,687
731,687
838,744
861,700
501,741
780,999
513,712
574,560
871,686
888,534
904,814
953,945
643,622
909,795
800,985
803,652
953,835
524,591
668,558
938,898
893,747
807,533
746,704
969,885
501,676
692,762
779,587
692,601
557,830
833,665
522,624
923,762
929,907
961,571
703,792
815,931
943,976
638,701
780,936
947,999
643,724
891,500
667,814
691,915
911,945
606,629
802,619
723,865
783,758
512,510
922,617
991,633
554,520
615,677
775,511
737,825
669,971
655,700
808,614
882,682
938,885
823,643
932,568
838,706
616,792
847,570
669,793
906,610
727,582
778,546
977,589
858,634
623,968
544,970
885,735
891,561
629,591
813,834
882,506
723,525
995,876
601,544
668,891
906,949
780,757
1000,677
731,525
829,518
838,699
776,820
908,961
684,813
877,745
667,546
843,806
744,595
515,924
935,606
896,657
668,825
691,622
867,936
797,909
872,835
639,624
531,665
856,777
978,689
523,561
584,996
556,943
728,874
723,825
695,795
778,657
793,927
543,548
721,914
860,915
678,665
793,832
950,509
573,572
952,571
855,589
978,519
778,565
557,946
568,560
808,915
855,939
634,723
969,757
906,930
582,887
831,635
720,945
565,829
826,973
749,589
813,757
961,585
806,725
815,947
500,588
933,867
907,520
627,769
984,825
696,859
966,784
813,929
885,915
926,899
635,563
948,630
757,738
655,531
602,622
977,865
645,929
940,578
785,885
523,573
835,881
694,900
953,579
574,820
594,669
983,613
572,746
891,528
813,661
808,555
977,699
771,541
808,711
998,941
938,810
996,693
823,900
792,726
906,567
973,571
710,613
812,780
692,637
965,895
822,834
534,814
731,889
541,895
679,691
775,876
916,518
922,598
819,705
587,936
601,548
952,605
623,898
673,894
757,892
523,595
668,755
876,566
514,668
700,970
822,574
541,751
762,873
734,620
778,896
790,645
655,847
851,683
843,566
687,502
919,761
546,916
860,939
561,820
757,741
694,636
513,861
523,934
509,998
614,668
867,821
965,630
996,743
860,927
907,648
952,818
835,889
529,548
