source,target
676,737
784,726
500,782
677,972
893,588
716,558
905,946
553,610
751,854
985,835
566,923
920,680
617,662
580,643
942,641
713,966
543,913
938,689
505,718
896,993
644,563
885,928
842,520
634,717
868,896
892,762
600,575
712,807
894,819
990,908
623,655
855,941
791,743
885,679
990,970
677,720
897,994
944,558
866,753
818,794
535,506
896,877
634,747
613,719
922,746
627,785
878,958
582,798
509,569
883,809
726,858
702,513
586,574
711,575
907,824
630,611
548,783
702,966
784,700
689,740
868,928
548,514
712,853
900,721
904,804
613,501
965,617
965,937
630,822
812,699
797,993
646,919
581,839
975,532
586,644
803,550
718,928
866,732
797,565
563,793
811,946
783,983
938,973
586,742
784,693
623,712
646,791
774,693
758,540
763,855
826,608
798,989
989,507
555,926
788,512
896,834
989,674
589,865
916,868
560,872
977,889
676,726
641,988
732,908
627,720
516,981
623,992
964,853
916,732
929,554
763,559
947,719
782,729
878,991
971,854
797,798
611,678
696,762
901,571
772,625
608,556
643,981
689,945
613,999
630,806
824,566
865,549
857,655
922,512
608,612
791,578
740,674
583,614
648,895
696,852
835,533
617,926
613,874
849,851
904,538
973,858
883,905
865,603
846,666
845,859
896,873
598,668
563,982
932,679
975,784
982,703
843,977
877,849
602,903
632,869
562,535
847,651
936,888
947,771
919,772
694,750
791,862
523,835
760,896
669,986
574,827
747,637
849,607
581,752
627,646
802,888
596,663
501,972
652,534
562,557
506,934
858,527
845,927
844,719
884,685
578,995
686,893
844,627
698,949
618,805
585,528
651,988
901,767
645,922
965,697
995,948
646,524
679,568
862,708
682,670
954,888
923,870
620,805
506,1000
638,534
783,881
965,995
796,750
844,649
786,616
837,903
586,867
596,560
843,563
630,994
537,802
954,766
571,870
624,631
803,678
501,575
892,616
645,608
644,928
846,637
965,900
830,612
624,572
855,962
702,840
916,560
772,504
784,981
584,681
517,829
649,860
901,933
978,523
904,856
676,704
772,668
961,911
630,602
656,695
827,759
537,691
734,799
987,984
617,952
784,613
548,801
524,658
734,564
952,635
737,771
981,984
570,985
884,794
675,724
501,661
858,720
954,577
816,825
783,683
769,533
975,751
574,547
934,502
643,534
781,713
862,750
755,696
535,600
774,572
968,846
601,589
524,637
553,818
963,731
523,702
976,798
995,567
731,836
847,530
553,924
509,937
563,927
903,726
906,984
969,845
516,760
807,943
776,692
987,640
986,798
680,811
731,972
599,582
698,971
645,896
720,765
617,881
781,860
827,513
778,511
784,573
896,672
976,869
846,667
863,510
600,618
975,839
981,506
548,683
544,642
638,830
863,600
907,690
560,887
550,983
618,783
862,992
517,816
608,562
932,550
862,567
713,642
543,912
781,947
883,619
919,525
786,850
736,749
781,960
791,988
858,561
997,625
868,921
535,645
537,624
817,727
641,823
859,558
715,874
765,925
776,935
829,851
572,830
883,990
847,629
553,853
624,844
590,780
901,728
678,595
553,745
922,888
971,537
581,883
544,980
939,836
718,636
546,978
549,845
919,608
755,598
783,548
932,707
641,579
598,938
907,748
631,841
541,873
711,525
976,908
720,611
847,505
906,709
978,566
997,735
509,993
976,957
563,681
713,760
586,877
981,820
883,598
905,655
517,515
947,574
903,964
613,831
716,596
970,789
565,607
778,990
544,757
523,788
696,723
883,633
897,993
884,662
646,600
550,973
535,587
878,509
505,533
852,805
538,822
961,794
808,864
578,585
558,855
618,948
899,849
613,689
970,834
652,622
862,661
731,700
509,922
981,876
895,960
844,545
583,921
846,695
916,998
644,748
737,924
837,801
844,935
589,654
741,579
687,777
694,628
506,661
922,535
827,850
734,571
837,884
883,691
509,514
707,744
877,933
501,558
846,683
868,828
935,514
627,629
802,996
863,972
563,790
784,731
655,920
776,913
571,500
816,712
686,930
765,851
689,773
740,507
968,776
530,767
885,945
896,621
977,847
975,681
783,982
884,552
975,664
563,639
664,752
900,712
948,612
541,613
561,516
677,726
700,911
566,668
676,507
843,586
724,749
649,604
894,643
589,762
906,847
982,631
715,826
555,522
976,804
702,581
763,873
702,760
711,676
580,909
842,786
774,928
987,735
646,574
521,920
696,772
