source,target
554,659
642,877
605,815
679,709
852,948
576,672
882,717
656,557
979,666
786,607
797,894
797,853
797,815
705,926
763,947
519,924
939,995
564,633
965,858
699,662
507,666
888,649
894,930
726,947
571,945
517,515
564,740
979,923
575,805
544,587
882,538
800,677
559,721
784,842
726,592
565,661
852,536
945,650
584,831
565,502
577,695
923,896
882,853
604,597
699,953
821,686
827,793
511,798
625,812
566,813
743,740
670,836
558,973
519,677
671,626
722,916
946,924
737,879
837,842
992,616
916,556
533,514
798,513
628,501
558,908
507,612
715,830
679,504
681,817
878,669
679,511
683,910
754,900
845,922
614,935
887,924
957,884
726,534
601,804
585,528
500,765
553,749
586,704
624,839
669,619
883,647
916,943
533,642
669,524
547,629
512,843
952,833
872,898
741,756
851,653
890,524
752,901
825,795
827,624
628,591
745,856
642,937
987,680
798,552
679,553
622,908
731,921
614,911
990,992
742,561
946,772
771,872
585,983
792,525
624,872
916,862
888,579
642,500
689,789
542,938
743,806
871,673
930,753
662,609
671,667
862,900
956,600
619,587
987,769
502,976
673,769
783,795
671,568
744,937
655,803
627,973
733,943
921,947
849,703
996,540
742,564
925,503
981,841
936,518
500,784
981,985
746,888
854,558
953,933
799,956
623,565
637,553
981,897
579,672
768,798
682,879
575,743
718,629
517,990
704,577
745,840
689,565
992,792
648,724
727,560
623,703
816,717
601,906
628,661
718,678
599,711
771,973
544,690
867,825
797,623
535,872
673,955
822,753
968,956
840,749
771,787
780,686
794,584
999,701
854,777
761,767
746,725
984,853
610,901
616,841
517,721
658,677
971,560
761,625
930,579
848,859
887,838
761,934
596,597
750,908
565,944
627,948
673,858
797,841
559,797
878,565
794,750
529,950
617,577
845,658
761,642
741,627
761,798
599,883
801,929
628,928
893,759
519,856
927,584
715,523
745,834
996,674
972,643
797,829
731,959
514,944
564,936
541,883
579,590
969,979
564,984
867,860
545,926
584,853
712,919
766,515
699,857
520,521
890,954
544,997
809,804
738,758
515,593
958,691
946,837
732,552
802,526
565,933
528,797
599,504
620,516
758,636
778,951
567,861
642,945
715,631
971,955
694,753
633,772
807,636
579,923
771,927
658,974
559,747
715,948
816,559
732,535
715,690
564,738
507,892
914,951
995,911
620,545
971,976
966,698
851,537
689,790
718,686
805,899
609,507
757,973
828,852
500,888
743,812
715,762
577,702
605,677
735,705
671,673
578,611
754,727
848,503
788,574
718,788
541,624
923,547
738,632
744,731
821,921
959,940
590,591
558,912
816,602
584,735
974,568
902,998
552,523
511,998
972,756
999,938
909,814
731,591
994,886
575,512
545,535
721,821
960,736
917,538
679,904
671,890
981,581
962,548
901,819
882,508
827,617
923,692
648,502
778,895
809,919
754,822
512,701
956,599
603,568
814,889
641,851
840,913
851,578
701,894
696,953
803,721
611,990
665,710
797,512
681,853
840,549
518,721
616,833
554,722
564,733
887,560
784,996
825,872
575,734
869,666
789,550
715,580
809,924
563,805
887,984
812,521
966,622
550,629
735,769
731,521
789,826
701,519
750,668
981,555
742,703
972,615
584,559
951,836
529,971
704,806
738,784
569,973
934,883
994,648
598,637
538,755
668,599
656,560
512,727
883,838
671,538
682,796
616,657
923,742
571,546
652,671
608,923
786,689
518,644
933,954
612,933
776,689
614,667
627,510
726,675
757,513
893,805
741,902
577,831
732,605
533,820
795,811
605,770
745,632
541,562
642,621
558,774
682,951
930,668
959,748
718,850
647,912
916,721
812,929
971,911
987,654
799,573
627,906
743,676
599,591
757,785
617,682
766,802
741,657
896,671
508,787
662,776
627,726
801,524
923,604
559,506
647,862
789,669
704,685
894,664
569,523
938,566
771,645
652,881
797,601
722,973
953,762
613,560
792,824
803,649
513,930
575,891
724,807
951,518
520,571
909,610
805,831
571,982
936,851
981,692
508,674
990,548
958,656
766,574
946,754
695,584
611,970
689,774
721,980
552,918
848,877
569,639
977,543
841,685
528,664
981,585
601,766
642,813
763,840
825,784
613,894
528,718
718,789
512,672
606,911
887,620
851,565
798,706
801,958
997,857
801,815
529,570
673,735
571,1000
794,786
721,723
