source,target
588,560
889,944
974,511
613,784
509,810
898,985
796,880
838,638
795,755
576,922
536,619
772,953
719,588
861,785
911,757
829,802
612,595
754,882
555,836
747,743
751,789
612,596
520,883
745,900
948,711
541,815
813,513
588,797
840,513
934,603
825,805
588,571
802,880
776,836
557,858
747,946
906,648
825,876
525,664
806,758
725,513
966,922
956,702
934,784
683,680
643,836
755,884
522,845
622,618
963,809
786,608
751,784
537,574
799,808
866,644
861,686
729,684
939,555
821,587
702,710
710,795
574,738
591,721
900,798
557,785
699,829
716,786
740,579
755,691
821,962
879,987
580,847
983,972
836,704
646,567
885,527
608,694
581,848
640,777
842,770
554,990
710,965
774,939
680,761
965,994
745,956
640,693
740,958
879,771
885,917
690,878
870,885
665,835
991,605
857,833
802,606
939,524
805,950
805,972
636,760
520,636
753,654
629,530
959,674
799,613
567,596
866,509
699,680
873,829
856,647
541,590
755,673
613,892
898,973
931,840
897,795
799,720
830,806
938,965
749,922
951,910
640,715
648,840
875,675
744,906
762,534
573,958
983,513
649,907
739,574
567,633
640,999
986,784
551,693
945,585
525,681
603,860
578,553
885,631
813,691
986,924
699,989
537,686
628,850
502,679
520,557
993,651
611,942
774,991
965,919
754,564
885,566
792,514
836,813
866,582
661,823
509,695
951,592
849,790
824,852
677,516
836,980
906,521
587,923
836,926
651,679
963,672
604,649
678,977
780,638
520,685
879,777
704,744
581,753
845,994
759,886
999,858
608,516
971,986
983,622
569,850
969,632
525,514
775,994
736,515
906,703
536,910
629,564
675,588
755,631
897,647
651,650
967,960
612,753
680,614
541,750
939,775
522,795
840,588
749,872
506,887
725,704
871,555
541,786
685,811
897,541
966,870
861,682
699,843
850,963
731,785
577,770
642,563
732,701
884,784
965,540
703,500
820,919
660,980
631,544
755,995
640,867
723,621
662,779
849,554
645,879
677,924
696,591
545,943
969,508
651,541
541,704
555,502
942,532
842,668
534,850
628,688
850,550
635,889
970,579
548,511
857,725
871,752
753,901
885,966
929,701
691,534
675,875
786,733
870,711
906,631
754,753
911,762
640,732
966,747
647,504
897,936
640,626
821,973
796,832
986,891
866,518
569,929
597,966
999,843
665,719
959,620
551,520
897,593
762,957
694,555
661,802
991,635
883,802
793,636
555,894
965,916
1000,516
703,522
577,633
572,650
893,883
874,818
771,599
720,556
897,914
934,807
772,579
750,618
582,733
551,683
1000,750
648,688
745,524
877,944
521,749
577,834
699,697
780,599
526,676
768,570
825,686
646,747
730,802
764,727
894,589
754,510
653,653
774,592
745,863
710,530
840,788
665,791
931,526
678,567
878,680
608,960
729,961
541,962
591,547
636,726
557,884
844,845
871,631
750,948
751,616
956,936
939,819
564,820
564,768
975,998
934,514
675,877
608,615
906,587
509,977
902,588
597,745
893,511
575,526
661,624
559,694
965,692
893,531
903,978
823,719
792,783
509,657
750,938
706,547
911,952
948,536
986,699
594,575
637,577
896,762
871,718
692,991
662,995
963,521
919,631
580,909
919,718
836,922
994,884
877,508
530,502
739,848
572,635
859,781
578,623
587,959
646,918
626,826
662,526
594,641
509,887
504,536
683,919
945,886
604,765
647,581
824,873
736,791
761,586
836,822
745,595
903,853
539,795
793,927
823,678
825,970
636,609
740,647
608,570
868,672
507,981
691,738
502,784
564,938
811,870
754,611
769,954
879,585
525,638
931,980
969,600
986,906
646,765
765,845
797,603
744,628
574,963
647,775
504,686
577,545
884,730
611,814
699,758
525,724
995,727
836,984
885,547
677,534
956,640
834,855
745,811
658,752
800,779
678,659
680,583
604,632
795,860
793,594
771,669
823,530
677,936
986,929
931,525
525,967
725,607
541,705
845,643
548,584
743,755
646,854
678,947
771,993
635,632
732,632
662,814
661,788
778,552
761,670
771,717
877,679
959,947
877,968
873,608
691,625
747,682
645,892
934,519
545,815
906,935
504,581
759,924
998,691
897,534
775,652
517,944
993,595
691,878
551,831
557,757
643,698
932,971
878,538
747,528
573,803
798,889
945,527
966,625
694,657
752,600
703,619
769,820
939,584
720,874
571,739
577,962
868,853
615,914
754,875
829,551
931,514
580,652
640,635
