source,target
516,847
766,889
890,822
554,616
924,869
824,750
748,773
540,895
859,647
945,657
686,888
847,650
638,807
733,967
620,934
898,662
762,625
871,543
926,656
573,856
792,965
523,606
522,723
747,694
551,983
791,975
756,904
528,907
811,694
504,577
603,618
618,535
895,796
838,677
829,797
621,559
864,625
633,978
756,747
502,511
698,540
576,508
845,885
521,706
926,503
898,821
955,785
788,603
891,618
859,761
684,768
926,985
686,910
924,705
978,729
751,690
883,543
919,952
871,697
528,798
874,691
530,887
637,927
595,841
889,671
525,872
906,965
651,528
955,702
511,970
870,833
751,669
733,656
645,812
926,650
557,756
662,872
817,556
512,579
695,759
838,788
660,848
927,909
936,742
780,917
725,576
811,834
745,833
525,836
904,571
588,658
528,666
671,804
623,804
828,814
597,878
801,558
780,631
704,782
709,837
647,698
903,503
667,669
546,562
848,988
671,575
945,681
697,628
501,839
647,940
559,978
863,985
773,982
912,814
923,759
932,506
557,981
516,997
845,980
891,668
728,521
608,543
854,884
976,716
996,923
521,765
519,762
851,869
656,944
928,574
904,896
514,633
649,801
688,885
552,657
589,825
688,866
601,664
725,733
632,753
779,909
927,702
600,571
801,690
747,651
852,561
523,676
709,683
621,585
851,596
557,558
756,638
986,773
544,872
750,569
598,558
695,679
573,680
684,836
529,583
868,904
921,906
684,704
500,810
530,947
986,635
592,577
573,536
559,949
806,526
500,773
554,970
527,998
501,671
541,522
790,542
811,552
640,812
945,824
886,636
969,960
546,727
976,692
868,543
527,684
1000,702
527,727
765,690
606,900
999,581
871,649
523,659
733,884
688,641
780,714
987,957
764,909
603,645
876,541
946,562
792,541
838,526
988,560
704,894
941,852
819,725
792,758
603,548
767,657
527,914
885,522
684,944
500,630
562,546
597,746
826,819
500,747
511,685
557,707
655,829
746,837
889,586
998,692
970,834
756,841
519,510
903,751
748,717
612,657
756,902
519,582
914,593
709,966
562,932
544,670
806,949
511,670
932,760
544,506
605,905
766,534
791,944
895,915
970,724
594,758
945,916
827,793
509,750
955,942
683,512
540,520
753,918
792,802
776,705
790,549
822,657
579,979
557,687
511,505
847,800
746,555
726,662
811,688
677,634
733,923
710,781
945,527
825,860
738,606
838,548
726,669
635,522
605,771
592,684
990,672
758,632
653,548
765,737
756,503
822,569
600,552
557,514
575,800
987,537
982,942
850,961
601,913
511,596
733,659
906,932
598,741
810,850
611,886
583,841
871,714
518,845
608,758
600,704
819,985
999,641
932,752
746,602
885,989
559,601
886,998
576,686
976,826
898,533
787,669
646,920
683,686
871,977
845,853
540,580
518,662
518,808
592,642
976,856
838,627
557,654
514,855
810,811
987,791
649,835
951,711
838,819
602,995
574,951
936,885
936,971
593,780
881,584
748,721
937,532
651,888
677,589
764,891
725,805
557,618
502,772
796,508
855,740
529,605
876,558
906,547
767,991
765,568
801,559
802,589
654,850
829,691
970,546
562,619
574,703
932,864
546,563
596,949
885,622
908,974
840,727
635,834
551,882
822,886
946,512
516,569
503,576
855,557
827,759
929,972
752,808
661,580
885,757
509,894
812,753
535,968
936,713
572,749
633,789
796,803
786,731
723,955
660,671
667,864
634,951
511,895
927,817
792,634
955,857
789,600
562,781
711,869
574,993
779,500
551,748
890,647
885,830
806,896
796,672
912,981
544,642
556,749
518,732
725,922
833,808
847,581
642,797
945,992
859,512
554,715
728,905
932,844
789,637
986,878
969,819
514,911
986,566
733,523
932,966
557,974
574,697
766,820
725,574
845,762
733,591
825,773
733,841
633,937
682,917
502,551
714,773
955,625
891,845
753,625
840,959
576,786
747,989
969,897
946,818
506,507
936,523
683,804
592,611
606,921
780,847
579,635
589,732
794,860
552,984
936,596
870,910
702,791
762,943
996,517
606,754
601,689
936,661
831,629
621,741
603,514
705,762
726,906
847,942
847,641
765,918
840,860
756,899
618,512
961,509
758,525
914,674
606,873
751,821
511,967
662,813
795,705
554,563
1000,875
601,994
747,997
836,682
601,521
970,582
612,987
908,962
776,781
592,776
563,695
501,658
637,689
520,824
826,821
945,580
792,644
549,510
